Accel x,Accel y,Accel z,Gyro x, Gyro y,Gyro z
1.514920287,0.039579731,0.703694797,0.307099015,0.153648749,1.055936933
-1.460531694,-4.159095363,3.313682357,0.17135489,-1.261918426,0.517893732
-4.049797953,-5.857254787,4.0018014,-0.265235752,-2.203971148,-0.132800967
-5.095839622,-1.962555625,2.958589109,-0.830918133,-2.471083879,-0.941582441
-5.962381049,4.511016119,0.440344305,-0.689322948,-1.984827995,-1.950609207
-6.402871484,10.43168276,-6.23362434,-0.503875494,-0.876019478,-2.551665545
-4.400766523,18.02070231,-7.918841865,-1.1430794,-0.036081348,-1.690909863
1.211268472,22.1736485,-0.975274773,-1.048548818,-0.398268551,0.056926522
2.722546895,13.18264385,-3.240744839,-0.405884624,-1.496648908,0.643489122
-3.452273959,0.37710079,-6.385990492,0.144430742,-2.574810982,0.286954254
-6.20488866,-7.548022931,-5.36922051,0.523617208,-3.142919064,-0.420178115
-6.719918495,-11.51778523,-5.370893412,1.06813693,-3.257569551,-0.955777466
-5.835791143,-10.42719597,-7.719637974,1.681583881,-2.881330967,-1.416471124
-5.151501304,-6.521362255,-8.825732253,2.005920887,-2.149415731,-1.819263339
-3.541983748,-2.109357129,-7.14238286,1.997135878,-1.492283821,-1.947745204
-0.089109778,3.037497226,-4.264544281,1.749193907,-0.994651139,-1.776745796
3.340254723,7.202525486,-2.159889193,1.501995087,-0.487968177,-1.493615627
4.983444246,7.775211977,-1.95575559,1.356578588,-0.039415929,-1.239795208
5.617516057,5.551117877,-2.128659357,1.429469824,0.186510146,-1.030304313
5.806321888,2.679054959,-1.950416567,1.658067107,0.166172683,-0.696097434
5.421079292,-0.478870143,-1.323128426,1.810842037,-0.039581008,-0.446500987
2.316597904,-2.627300806,-0.414461091,1.843637347,-0.405904859,-0.329072773
-0.960315396,-3.282064692,-0.113967667,1.890188932,-0.641997874,-0.264816284
-2.363613337,-3.923367622,-0.381100162,1.934224606,-0.654562652,-0.296569705
-3.268298032,-4.648629523,-0.404525461,1.858400106,-0.612484396,-0.430227906
-3.614157881,-4.686503035,0.250911866,1.734166861,-0.530951262,-0.663979471
-3.477320429,-4.206326486,0.53379708,1.689677477,-0.393440485,-0.860173702
-2.286283429,-3.162500155,0.280098232,1.667572498,-0.331568122,-0.874327123
-0.397155298,-1.715536675,0.485300504,1.639614701,-0.362728179,-0.731476009
1.222839813,-0.536812044,0.446204794,1.635722876,-0.489975035,-0.571568251
1.934411043,0.045000587,0.255124077,1.596440673,-0.659395993,-0.490994304
1.736655889,-0.098390816,0.803977199,1.483900309,-0.79557097,-0.478559494
0.965577409,-0.712596481,1.5571593,1.404521346,-0.82673955,-0.489341021
0.167862558,-1.397034789,1.736076774,1.299694419,-0.76286447,-0.561201513
-0.602635931,-1.925208768,1.957393128,1.23046875,-0.672572911,-0.703422785
-1.008139078,-2.209596203,2.12917359,1.217550874,-0.518993497,-0.880780041
-0.890711699,-2.232033076,2.160022171,1.241016984,-0.326356351,-1.05138135
-0.198240453,-1.85358321,2.389948825,1.269640803,-0.17922017,-1.142813087
1.365205672,-0.864359991,2.412474399,1.242858171,-0.137008265,-1.159776568
3.091021311,0.145754625,2.452661448,1.114579797,-0.271143496,-1.15882349
3.93827936,0.316901465,2.873626806,0.874077618,-0.415038615,-1.12408042
4.059237982,-0.38236441,3.52829746,0.603057384,-0.504414797,-1.05894506
3.670685239,-1.299834059,3.811800221,0.39754948,-0.494920373,-0.944698989
3.373321126,-1.290675186,3.352873381,0.310441375,-0.286200076,-0.777110994
3.829181857,-0.214587923,2.363973695,0.338798165,0.030767757,-0.599570811
4.807540567,1.045218662,1.671041115,0.303609282,0.087643713,-0.46992892
5.684038155,1.814845775,2.482887075,0.19350569,-0.180056959,-0.420415163
6.493641889,1.881508743,3.633111003,0.032126687,-0.320894986,-0.407349616
7.57666275,1.328728145,3.299685689,-0.049722902,-0.120360807,-0.343760252
8.844061106,0.807244019,2.080625686,-0.107698031,0.208461851,-0.178924561
9.436122159,0.838074626,1.9310724,-0.318962604,0.26083985,0.010335652
8.139756068,1.548717635,3.107060884,-0.59812659,0.130120292,0.166201666
5.644644302,2.975872837,4.027041055,-0.866798818,0.329227269,0.356823295
4.114880082,4.652009814,3.874047419,-1.145398617,0.714449167,0.650581598
3.745836049,5.712572175,3.233676508,-1.483668804,0.951033175,0.94366008
3.179715493,5.316542813,3.209970346,-1.925356984,1.155115008,1.144262552
2.761803969,3.824188871,2.789704368,-2.436299086,1.598174095,1.33678627
3.263916748,2.295890924,1.469245016,-2.758630991,2.164788961,1.652134418
4.545676806,1.474661634,-0.66368062,-2.635938406,2.565459967,1.999792457
5.173056133,1.681236346,-3.842840964,-2.259215117,2.41935277,2.129981995
3.19907252,2.716476635,-6.499526855,-2.079346895,1.728957534,2.077666521
0.29498847,4.618713693,-6.250158126,-2.241237164,0.66683054,1.970890522
-2.011968768,7.123080194,-3.585288929,-2.682145596,-0.546747148,1.922258019
-3.480700427,9.983554381,-0.150754041,-3.191469431,-1.652237535,1.994305491
-4.156357755,11.69012332,2.445493456,-3.419429302,-2.637278795,2.018782377
-5.758691537,11.60645836,2.484263624,-3.156053066,-3.026400089,1.765219688
-8.076800722,10.60558387,0.115025725,-2.489401579,-2.426209927,1.281921268
-9.412895012,9.24469767,-3.372210826,-1.904440165,-1.112734079,0.950886786
-8.404187925,7.155383796,-5.127514864,-1.657534003,0.362180233,1.019847155
-5.628644184,4.268049659,-4.697382741,-1.728458285,1.231321573,1.451045036
-1.558950859,2.484505616,-3.035528556,-1.805825472,1.240690351,1.991482139
1.904772714,1.92901459,-1.995574098,-1.75021112,0.882551432,2.717363358
4.928305127,1.54995799,-1.736107169,-1.567607403,0.886525154,3.405040741
5.77646451,0.830619634,-1.807110212,-1.354967713,1.39814651,3.615674257
3.268393017,-0.35174423,-2.453026774,-1.160060525,2.177856207,3.398609638
0.668635174,-2.264274135,-3.172067901,-0.997529924,2.872309685,2.946316957
-1.06365156,-4.200896277,-3.578961772,-0.822092295,3.451177835,2.393120766
-2.156380746,-6.029382455,-4.279339699,-0.676661313,3.627425909,1.828991771
-2.993691402,-7.284535077,-4.661014081,-0.590478182,3.57468152,1.331165791
-3.794276547,-7.95109286,-5.247032639,-0.527835786,3.476538658,0.941041291
-4.678243448,-8.303623857,-5.792330187,-0.440383196,3.475474834,0.636271536
-5.732060135,-7.773754764,-6.313341436,-0.327189773,3.467711926,0.408124745
-6.713392893,-6.534657205,-6.630257514,-0.182392374,3.287980556,0.261749148
-7.336769706,-5.681121391,-6.39192222,0.040473308,2.902239323,0.164941728
-7.794789369,-5.940015488,-6.017815936,0.389072597,2.354078531,0.097674288
-8.121340706,-6.872447729,-5.462970807,0.821466267,1.698737025,0.016597709
-8.299154018,-7.852677494,-4.70757651,1.299826503,1.094494104,-0.116315067
-7.946011611,-8.239746136,-3.65395973,1.711190939,0.631230295,-0.309740663
-6.867838774,-7.532924731,-2.413367841,2.085320473,0.299563706,-0.477670789
-5.392379268,-7.031334223,-0.960474094,2.468894482,0.036502346,-0.59846276
-3.855072377,-6.909715091,0.693467125,2.862136126,-0.207753465,-0.670971334
-2.129793768,-6.670067546,2.814534566,3.107586861,-0.375898898,-0.667210102
0.088767832,-5.997927579,5.741246481,3.12654233,-0.247577161,-0.650631666
2.918841328,-4.647296229,7.200089199,2.728586912,0.314886957,-0.741181016
6.023467678,-2.392721066,5.571318954,1.646643996,1.137742758,-0.902429521
10.20774308,2.47300281,6.573245587,0.158221275,1.926347256,-0.910194278
13.94345754,8.716429582,10.17027639,-0.656821847,1.910021901,-0.628960967
14.65168414,13.351075,6.750629275,-0.631368577,1.807000399,-0.260570437
11.7195201,16.3685886,2.332809034,-0.256660253,2.297586679,-0.133543
5.263121604,17.99698358,0.730964497,-0.048291758,2.569904804,0.198812798
0.386183676,12.85491996,0.630000031,0.093964458,1.815214634,0.697270215
-3.494026065,3.7906303,1.206965514,0.081461556,0.526957572,0.744463682
-7.777804916,-1.769424332,3.314890272,-0.555777252,-0.793276548,0.120914057
-11.00342233,-0.063263389,5.619823749,-1.230441928,-2.030243874,-0.828387141
-12.44708969,6.75819708,2.347862226,-1.542919397,-2.30074358,-1.864504099
-12.25632513,11.4297761,-3.842181916,-2.019294262,-1.496496916,-2.504354
-9.321697323,13.4416455,-3.967849153,-2.355529785,-1.234559536,-1.710523248
-1.348627901,13.0675398,-2.110228651,-1.062072873,-2.177108049,-0.154408336
6.32822687,5.926366317,-10.74035825,0.43759653,-3.043647528,0.197585136
3.726748779,-2.990797434,-13.61471425,0.936449349,-3.487919569,-0.114902399
0.770425277,-7.323557173,-9.122781601,0.977057993,-3.47799778,-0.42780143
-0.050882046,-8.658982771,-6.331055371,1.279094219,-3.184920311,-0.598280251
-0.483057365,-8.102644188,-6.851095144,1.760237694,-2.819235086,-0.880529821
-1.673442623,-6.137237265,-6.46151715,1.964485645,-2.522359371,-1.490515351
-3.017292934,-2.689050868,-3.387707379,2.018137455,-2.259588718,-2.148258686
-2.400822247,2.212657929,-2.035675515,2.142307043,-1.714370489,-2.325946808
0.637130906,6.185169229,-3.723224112,2.241317511,-0.915452003,-2.064310551
2.471265026,6.787626004,-4.75801052,2.090379715,-0.266983569,-1.55139184
2.86224032,5.532539433,-3.851911575,1.750470042,-0.06474153,-0.920214653
2.951047607,3.666224168,-2.549308051,1.482360601,-0.253993899,-0.470512718
2.261808621,1.045891447,-1.463661663,1.451764703,-0.70387429,-0.479706734
0.005405366,-1.94668118,-0.325954979,1.648612142,-1.180082202,-0.654321969
-1.868878978,-3.566144668,0.528115527,1.930052638,-1.461173058,-0.719480515
-2.196473979,-4.328127988,0.805580981,2.066526651,-1.395789623,-0.680218816
-1.806845132,-4.512211467,0.518562138,2.000703812,-1.087048292,-0.643663228
-1.217863048,-4.364677557,0.284021524,1.839441538,-0.841037393,-0.643967807
-0.342919119,-3.9751586,0.28905192,1.793074846,-0.658726454,-0.660329521
0.802930247,-3.410267293,-0.228524075,1.883244395,-0.446510822,-0.636112988
1.798495967,-2.776899247,-1.08469201,2.024534464,-0.396436483,-0.531447589
2.060907717,-1.982995771,-1.325261346,2.109976053,-0.484522521,-0.409602076
1.70422983,-1.336329268,-0.814088697,2.107713223,-0.536183834,-0.387870967
0.632625849,-1.503864348,0.188874805,2.025722027,-0.577691615,-0.514972448
-0.882370572,-2.090807911,1.483390592,1.781487465,-0.776761293,-0.687826216
-2.116335882,-2.123931013,3.314637758,1.582998633,-0.890278161,-0.816981494
-2.65547067,-1.739988979,3.53802332,1.439390659,-0.865172505,-0.940446436
-2.63420401,-1.202803426,3.38659591,1.292253613,-0.753735244,-1.085401535
-1.703419828,-0.624794863,3.29856516,1.204777718,-0.599089324,-1.115163445
0.809628138,0.133858435,2.750055664,1.158397913,-0.486807555,-1.038887739
3.427947911,0.763527627,2.126602278,1.045950413,-0.608093023,-0.950567722
4.556899919,1.004350061,2.663409062,0.79959774,-0.847114444,-0.875497341
4.477189838,0.608155279,4.061925614,0.498125225,-0.943166673,-0.834069192
3.691172731,-0.367490666,4.916000942,0.253729105,-0.908918798,-0.821553946
2.775079046,-0.949626537,5.006185655,0.125662506,-0.810510218,-0.784186602
2.586336051,-0.408585477,4.389876296,0.038457081,-0.60608685,-0.691409707
3.479240292,0.741834266,3.588306816,0.000650316,-0.428422034,-0.599734664
4.790940145,1.305968617,3.117487001,0.003888546,-0.449532747,-0.518424273
6.494572447,1.356459617,3.211394242,-0.133050933,-0.427201629,-0.413820624
8.486012807,1.13970721,3.124342566,-0.321857184,-0.196514994,-0.234177023
10.16215271,0.880361862,2.237143113,-0.49705404,0.116666876,0.019368695
10.65887122,0.834782599,1.856537091,-0.732859433,0.21929948,0.315245003
9.061830581,1.270232702,2.759059055,-1.075139046,0.091172934,0.534599185
5.730369113,2.224181194,4.194748276,-1.43377459,0.235851899,0.698539257
3.177175161,3.466287287,4.083969395,-1.721391559,0.680887699,0.921296418
2.880188649,4.663800789,2.853229623,-1.960631967,1.219569802,1.212794185
3.470948849,4.95515514,1.552519073,-2.432362318,1.768574595,1.447546005
3.96456414,4.142541704,0.924085999,-2.995707035,2.008772135,1.633732796
3.903548531,3.635827861,0.560063083,-3.096310616,1.926465154,1.905091524
3.868008431,3.817347042,-2.094167597,-2.678298235,1.711175323,2.063820601
2.059448312,3.788548233,-5.846882446,-2.386721611,1.238246679,1.976882935
-1.007145391,4.526476723,-6.541469223,-2.418987513,0.358142048,1.836400628
-3.15642931,6.820739754,-4.448420839,-2.706533909,-0.814811587,1.844423294
-3.910160935,9.813369664,-1.404096398,-3.067565441,-2.163307428,1.962768555
-4.439259628,12.8593483,1.435261936,-3.297421217,-3.342842579,2.059360027
-5.283533108,14.14940214,2.830540237,-3.224564552,-3.885881424,1.90308404
-6.874723273,12.8549527,2.146480114,-2.83998394,-3.705495119,1.454169273
-8.239853688,10.14448261,-0.558118086,-2.075628519,-2.428877115,1.050541162
-7.728118217,6.772430773,-5.188265393,-1.561115623,-0.705696285,0.99901545
-4.693770103,3.238224381,-6.486191573,-1.43089354,0.754103422,1.229917407
-1.183063537,1.293124917,-4.881152916,-1.50510335,1.42403388,1.654970527
2.571089674,1.031851816,-2.934629557,-1.542183995,1.35836494,2.385629892
6.164595812,1.028522379,-1.753343843,-1.508999228,1.049484611,3.288616419
8.223284246,0.818435275,-1.053100648,-1.313000202,1.284268498,3.671013594
5.339598694,0.36116497,-1.65672442,-1.004315853,2.226709843,3.518677473
1.668956126,-1.02650987,-3.134501264,-0.767561555,3.076215982,3.063813686
-0.781412828,-2.820281293,-3.558749297,-0.605730832,3.624220133,2.512636423
-2.487394908,-4.565049907,-3.999496045,-0.453048557,3.89794445,1.981972694
-3.581180909,-6.346288012,-4.805733518,-0.338311851,4.014475346,1.545628667
-4.439530261,-7.361085232,-5.752755717,-0.303621709,4.047056198,1.170512319
-5.455256287,-7.849423461,-6.417566365,-0.222538292,4.039365768,0.866135359
-6.227723007,-7.91170193,-6.880421777,-0.043401152,4.001852036,0.683843553
-6.96337537,-7.625968925,-7.209441549,0.228983507,3.854874372,0.572816908
-7.559071564,-7.090361581,-7.235356912,0.545089126,3.498932123,0.467483997
-8.004664876,-6.880716376,-6.890522315,0.894639134,3.072897434,0.354211509
-8.052861044,-7.232637132,-6.386611839,1.279903173,2.593953848,0.210210517
-8.026085265,-8.087288214,-5.430166854,1.679316401,2.075936079,0.041319769
-7.725669071,-8.749076299,-4.142502541,2.008633137,1.600198388,-0.152202353
-6.704448539,-8.33126882,-2.872026093,2.21664834,1.181923032,-0.35071224
-5.35838932,-7.371330148,-1.407885269,2.370003223,0.803026676,-0.509364247
-3.99133232,-6.887344269,0.245593886,2.517261982,0.444325447,-0.645777762
-2.686201908,-6.402500313,1.989221514,2.645736694,0.231058806,-0.739484429
-1.35129712,-5.221550407,4.202651597,2.813375235,0.262650818,-0.745497584
0.582623363,-3.071892247,5.997678572,2.901858091,0.541534901,-0.799145579
2.786968514,-0.446209982,6.162020409,2.454047918,0.902275503,-0.92800498
5.7100108,2.428214404,7.62805976,1.310254335,1.309163809,-0.877712011
9.635504913,6.200228851,9.742608613,-0.108200185,1.176804662,-0.602048993
12.07839082,10.50329722,9.41459714,-1.015219569,0.785883427,-0.02569312
13.08027653,14.96733414,5.648701469,-0.89719516,0.697989523,0.62628144
10.2018359,18.42456485,0.05025047,-0.437729239,1.482545257,0.796948075
2.338694585,16.12630544,-1.318197399,-0.32449162,1.643989205,0.838095248
-2.978884878,7.231039049,1.531507849,-0.359691501,0.548145771,0.904602826
-5.220840798,-0.430780358,2.811576301,-0.631880403,-0.894993007,0.797768474
-7.481549933,-4.050400011,4.024886799,-1.491543651,-1.968232274,0.295010149
-10.1749023,-2.611633282,5.507383949,-1.873190641,-2.667683125,-0.732194483
-13.77798875,3.877013283,0.26500352,-1.326882601,-2.068166018,-2.563776731
-17.6714762,10.65530681,-8.378934242,-1.501711845,-0.588078082,-4.012964249
-15.98778895,15.34830797,-4.871646544,-1.736576915,-0.772516549,-2.821554422
-2.526061323,14.80090206,-2.172784184,-0.561911583,-2.017211676,-0.347468823
9.054396047,8.108617418,-12.37477498,0.531728685,-3.194214106,0.475768656
6.595467355,0.591926028,-13.99986274,0.857717454,-3.638429165,0.35148558
3.664090079,-3.160108876,-8.945581452,0.905788898,-3.362426281,0.051167164
2.435825464,-4.731868948,-5.848754085,1.2605685,-2.964915752,-0.280850202
1.117201072,-4.762974865,-5.640647926,1.7107476,-2.750462294,-0.768223226
-0.45351183,-3.639260173,-4.672331302,2.022667885,-2.542948484,-1.384378314
-1.455696821,-1.458500773,-3.326088835,2.228679419,-1.973278999,-1.840788007
-0.79448566,1.328842712,-3.684882399,2.346090794,-1.033391595,-1.91400516
0.816317844,3.319890272,-4.555386007,2.361629963,-0.113395736,-1.709516764
1.772557078,3.474813707,-4.801364509,2.184898615,0.269184947,-1.308372021
2.349192598,2.681660173,-4.024662343,1.885396242,0.118147522,-0.795490682
2.726471667,1.705322155,-2.592597742,1.627084255,-0.377987683,-0.400258124
2.333799214,0.264802445,-1.215991555,1.585184574,-1.042623758,-0.299525976
0.208026372,-1.432743231,-0.139808357,1.817942262,-1.576560378,-0.294252366
-1.814395109,-2.395034604,0.231274269,2.032671928,-1.703213334,-0.265720367
-2.8589518,-2.966107814,0.354528856,1.949157715,-1.530533671,-0.265284151
-3.436769223,-3.419966265,0.612222382,1.660979271,-1.344187021,-0.329107732
-3.439547164,-3.840440917,0.735025755,1.443430185,-1.229106545,-0.472733617
-3.029290246,-4.084918367,0.128791252,1.469048142,-1.163069487,-0.613432348
-2.186234617,-3.82944606,-0.887075096,1.566170692,-1.228377223,-0.684047639
-1.026449372,-2.845188355,-0.694613665,1.619965434,-1.246671677,-0.675048411
0.203702079,-1.750651243,-0.302764803,1.613292813,-1.282232285,-0.619642973
1.101646652,-0.956491162,0.119696639,1.502996564,-1.411475182,-0.572675586
1.527746743,-0.390429058,1.223417175,1.436415195,-1.481083035,-0.53573674
1.593859383,-0.423290879,1.700514462,1.385559082,-1.497826815,-0.524270117
1.163716593,-0.840335557,2.151230085,1.326535702,-1.467255831,-0.616230369
0.132065268,-1.371355573,2.910975125,1.228663802,-1.26707387,-0.781603634
-0.650759326,-1.591429818,3.804287069,1.126030564,-0.875768185,-0.959128141
-0.452642499,-1.427331143,4.05069461,1.040566444,-0.557835698,-1.078397274
0.68312781,-0.879803059,3.501082413,0.941827357,-0.479658037,-1.116911411
2.140073024,-0.360998381,2.889120436,0.792421162,-0.653948307,-1.089508772
3.371936101,-0.392470793,3.258940713,0.529494166,-0.9682253,-1.013841391
3.93656525,-1.057192009,4.296408908,0.241960526,-1.198451638,-0.912241638
3.710502286,-1.743029077,4.197828999,0.115452901,-1.13171947,-0.808093369
3.194987881,-1.397478441,2.890596354,0.166186497,-0.761366963,-0.713131487
3.23799291,0.050580433,2.103393398,0.193548068,-0.410605758,-0.663979173
3.910269656,1.388012109,2.426615737,0.125076115,-0.382018834,-0.66425699
5.096959566,1.680014111,3.029354836,0.032122459,-0.626657605,-0.657852352
6.837235546,1.080377069,3.151131788,-0.045714308,-0.638234913,-0.589166939
8.850036673,0.280711961,1.997082457,0.02867524,-0.34609279,-0.410764962
10.38541669,-0.078407766,0.871619168,0.058383018,-0.073793381,-0.186062858
10.10004258,0.279712429,2.116228915,-0.215979025,0.023005333,-0.020242462
7.639526911,1.248371583,4.617591411,-0.668759882,0.122503661,-0.018486476
4.677872861,2.341869415,5.195971729,-0.958076656,0.328009397,-0.043498084
3.333660731,3.366071009,3.412880106,-1.089694142,0.658041954,0.106701694
3.666616674,4.176097936,1.815165508,-1.307751417,0.915683866,0.397038192
4.037694259,4.150746053,2.308215421,-1.706916928,0.83499074,0.640078187
3.056522829,3.323179961,3.110059189,-2.261553764,0.729708254,0.839200079
2.387614391,2.630290051,2.638804197,-2.760346889,0.937312841,1.171852231
3.182172823,2.38610837,0.71486501,-2.876695871,1.406033278,1.636456132
4.66315723,2.875226935,-2.546349201,-2.551653385,1.687291741,1.87639308
4.060906207,3.634787412,-5.473265407,-2.089995384,1.71974051,1.881622672
1.925774586,4.273018095,-6.709243957,-1.874127746,1.387637377,1.835035324
-0.121424193,5.434942982,-5.519283061,-2.016664028,0.582110047,1.799050689
-2.032817349,7.625334719,-2.828965535,-2.454344034,-0.366072476,1.856342316
-2.55632962,9.958186131,-0.037092627,-2.929387093,-1.459199429,1.92157352
-3.177855252,11.42679153,1.330510937,-3.161456585,-2.617674589,1.9077214
-4.556741513,11.56795942,0.706087245,-2.988547802,-3.189390898,1.7206285
-6.284732596,10.71689671,-0.841812205,-2.407158136,-2.616843939,1.305296421
-7.763042231,9.149396636,-2.78944601,-1.691682935,-1.089039445,0.983815074
-6.914747825,6.39640375,-4.984815535,-1.324372172,0.430288017,1.026365995
-3.471186749,3.110527391,-4.586883554,-1.201184154,1.672327995,1.281262517
0.045360652,1.403580265,-3.774230954,-1.208508134,2.298841,1.737391591
3.523885781,1.158207913,-2.56677941,-1.230964184,2.12224102,2.463931799
6.463776327,1.110422079,-1.454442583,-1.179292321,1.675828218,3.273243427
7.579281993,1.20547586,-1.149087033,-0.975310743,1.772997379,3.545486927
4.195023001,0.696761198,-2.058653362,-0.736207187,2.505267382,3.333063841
0.597220335,-0.898764365,-3.250696909,-0.570622742,3.25596571,2.877367258
-1.581086119,-2.803916434,-3.806626034,-0.446623057,3.851911068,2.360769272
-3.044456543,-4.76605471,-4.59422281,-0.326029539,4.109898567,1.887246609
-4.077802982,-6.680085082,-5.292962615,-0.210760668,4.22604847,1.510482192
-4.80650421,-7.683920179,-6.137991883,-0.162544414,4.222005367,1.174584866
-5.606989986,-8.240261684,-6.633644234,-0.152273685,4.04207325,0.892238975
-6.138975633,-8.587086578,-6.678894411,-0.077669494,3.771647692,0.695939243
-6.454023579,-8.440499594,-6.943122855,0.066004083,3.377089024,0.569680631
-6.783915459,-7.751341272,-6.978623792,0.272109568,2.903311491,0.479105234
-7.11524234,-7.071969015,-6.775639214,0.556217313,2.401045084,0.391467869
-7.485528189,-6.824434516,-6.23921763,0.91707325,1.931542993,0.304211795
-7.772474076,-6.875771905,-5.278676901,1.286884904,1.463520408,0.204019725
-7.802537206,-6.641285104,-3.970863533,1.568041205,0.996557653,0.03755033
-7.423735458,-5.843176577,-2.468211484,1.755509377,0.505947292,-0.203756005
-6.761481509,-5.187333665,-0.926910847,1.928931236,0.040050175,-0.423147202
-5.771228947,-4.925656074,0.433525857,2.122395754,-0.448815674,-0.599910498
-4.691013498,-4.474548968,1.813448183,2.338124275,-0.811474025,-0.701077342
-3.274405409,-3.259140912,3.556194936,2.479627371,-0.792409241,-0.819532275
-1.30979139,-1.294871468,5.256445195,2.377077341,-0.251579016,-1.049556375
1.423212309,1.545524976,6.486331858,1.978034258,0.542068899,-1.161074042
5.531507168,4.825921442,7.850669077,1.144654632,1.327349901,-1.057942629
9.297928324,8.592446059,8.772977983,-0.230141461,1.517692924,-0.698143542
11.94650514,13.23953303,10.8658551,-1.213116884,0.783781588,0.242621258
14.50280875,16.68878969,7.86801301,-1.157482862,0.517331541,1.227834344
11.89119885,15.12637787,0.704530663,-0.553526103,0.952605784,1.437581182
4.402424812,9.014405982,-2.428675008,-0.095150247,1.022247076,1.296715736
-0.453518259,1.239513738,-0.00670885,0.136366069,0.131603181,1.047455311
-3.136685038,-5.790124202,3.304039208,0.008254266,-1.272364259,0.548598409
-5.312096355,-10.34836151,4.804096856,-0.759102821,-2.384431362,0.008467778
-6.456114414,-9.962892701,5.389898557,-1.439673901,-2.89034915,-0.489226192
-7.322408588,-4.075300643,2.347835046,-0.982979894,-2.644124746,-1.470627427
-9.814567934,1.843407853,-7.487662279,0.07960774,-1.721601605,-2.909071445
-10.66990817,10.15468252,-13.59170045,-0.166530937,-0.758997798,-3.495135784
-5.746934464,21.26710883,-4.265767978,-0.680534542,-0.575655937,-1.880758166
5.394043401,24.07207272,-0.520879731,-0.156225771,-1.755272746,0.076133907
5.417055444,13.86379656,-6.844635593,0.458875775,-2.67260623,0.597480297
-0.064051032,1.162142914,-7.323278357,0.746128559,-3.079801559,0.334379166
-2.1690789,-5.38422811,-5.238818353,1.043022752,-3.038970709,-0.204225659
-3.37686099,-8.327230942,-5.435857759,1.444560766,-2.823422194,-0.751892209
-4.136557076,-8.199833812,-5.834497596,1.823139071,-2.381635666,-1.298615813
-4.426253431,-6.379914387,-5.681580825,1.988826632,-1.638358831,-1.80500555
-3.578136719,-3.461874146,-4.933728322,1.92384851,-0.93757534,-2.037084579
-0.897344561,0.423490201,-3.997792164,1.693729877,-0.280047297,-2.015417099
1.421950327,3.103966133,-3.320914355,1.47976923,0.243447036,-1.774169087
3.02410466,3.895649594,-2.815404627,1.48266995,0.383973271,-1.267675281
4.794833938,3.544289395,-2.233971351,1.652164459,-0.030514656,-0.68909204
5.296304912,2.016989226,-0.771544418,1.771930337,-0.634371996,-0.407633185
2.741497387,-0.594284574,0.584433042,1.798169851,-1.128117442,-0.300930381
-0.104728787,-2.39379191,0.489689022,1.768024445,-1.426109195,-0.252998263
-1.626222607,-3.527770806,-0.135085365,1.673003316,-1.542721868,-0.306697607
-2.734653804,-4.232053632,-0.107511111,1.600315571,-1.348805904,-0.507680714
-3.427192417,-4.455127644,0.081335034,1.509877682,-1.088231206,-0.756334245
-3.142136873,-3.943715998,0.72133859,1.50390017,-0.802235842,-0.928349376
-1.729851031,-2.853746925,0.455137458,1.617880464,-0.617187083,-0.895020366
0.207895147,-1.534586818,-0.183640484,1.690552354,-0.592430592,-0.796508729
1.443084592,-0.785889681,0.29280455,1.633255243,-0.631762087,-0.707890689
1.728124354,-0.861920781,0.986322675,1.468470097,-0.798904777,-0.653134763
1.455326234,-1.121160331,1.800494009,1.343667388,-0.976335824,-0.615349472
1.058083989,-1.39172733,2.019304664,1.275692105,-1.009447932,-0.638207138
0.357027724,-1.719723605,1.927473791,1.22213912,-0.919103622,-0.754152417
-0.432721117,-1.902077484,2.363036268,1.188897252,-0.729245543,-0.929923177
-0.830437117,-1.783214373,2.871703437,1.195853829,-0.478406906,-1.124343514
-0.506096149,-1.218255846,2.651963539,1.203852892,-0.317949325,-1.259700298
0.982182507,-0.493918659,2.197189288,1.168384194,-0.286909014,-1.30181396
2.85436681,-0.040898412,2.305852346,1.076749563,-0.393412828,-1.266501546
4.040729973,0.107125911,3.33649537,0.842767179,-0.475404412,-1.197475195
4.223351563,-0.112244569,4.636027231,0.536384881,-0.485991806,-1.139666557
3.529019345,-0.804475139,5.005115395,0.309099138,-0.396255106,-1.068112493
3.020138095,-0.867042946,4.183558774,0.234232083,-0.188951477,-0.926649749
3.57514046,0.328013811,3.070509853,0.200061142,0.030611273,-0.7558617
4.664931254,1.668702443,2.678777311,0.117467992,-0.044705585,-0.635999739
5.59843434,2.272130109,3.444777173,-0.051949684,-0.368018448,-0.558654249
6.539775279,2.148634662,4.179381488,-0.308823556,-0.553401649,-0.465966105
7.508528541,1.3918682,3.27345936,-0.457272023,-0.334852666,-0.299704641
8.549116621,0.771500505,1.654755751,-0.577783763,0.11930953,-0.070807002
8.909511775,0.768880678,1.362930421,-0.818909883,0.326800704,0.173730031
7.779504121,1.433290344,2.52473592,-1.183968782,0.320006728,0.357629299
5.844454927,2.601847216,3.749553609,-1.550669551,0.517877162,0.519182861
4.679740701,3.913527196,3.678377547,-1.883084893,0.942042768,0.775919855
4.679255256,4.690971705,2.828590272,-2.183821678,1.210950494,1.024025798
4.160147503,3.799969791,1.483359904,-2.567573786,1.412944317,1.280212879
3.48335065,2.671589446,0.090172584,-2.986368418,1.729580641,1.699343681
4.420017752,3.159041539,-0.881418605,-2.951732159,2.005212545,2.139240265
