lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
-1.4919249,-16.85265,0.657428,-1.0899042,-0.5948125,-1.5132214
-0.45044887,-13.283755,-0.77587277,-0.79639214,-1.2155861,-1.5174973
-3.07717,-7.2029943,-4.5170507,-1.3391299,-1.1847383,-0.14904673
-5.605187,-6.315257,4.194618,-0.17913096,-0.75806147,0.99476475
-6.992426,-7.8550386,2.751746,1.466797,0.22815146,1.6980027
-2.5328028,-9.370892,-3.0317063,0.03863609,0.79303247,0.8955021
-2.7074788,-8.148159,0.93260264,-0.67147386,1.066692,0.9509365
-0.6113662,-6.3643103,-0.863809,-0.30801973,2.1278865,0.83182126
-0.11006984,-7.550552,1.7341982,0.065818794,2.0185447,0.8211314
2.5411777,-9.9140625,1.5098711,0.5619795,1.0651649,0.81227416
2.4281168,-11.136196,-1.8478572,0.29580277,0.8646543,0.83945686
2.2648067,-10.34178,-1.8783658,-0.23471805,0.9779665,0.9730797
2.7684958,-9.398409,-1.5032908,-0.599852,0.9552124,0.91062057
2.289333,-9.036494,-0.7800602,-0.8842014,0.89397496,0.88099444
1.3896317,-8.402397,0.6681957,-0.9904888,1.026987,0.9507837
1.9351953,-8.234301,1.6875381,-0.6890357,1.2093248,0.9689565
3.3457642,-6.519245,2.1678972,-0.57725066,1.3612732,0.7831062
6.5078793,-5.9635124,3.0065815,-0.6806366,0.3477248,0.20646638
3.9242291,-8.588439,2.9012976,-0.03603999,-1.1421317,0.24021569
0.45164528,-13.895121,0.6795616,0.18249062,-1.4525948,0.27595025
-1.9345971,-14.312669,3.8554354,0.4495836,-0.44423866,0.7186618
-0.91465646,-7.1336026,0.43609193,1.3117945,-0.083686076,0.8339592
-0.7752745,-5.5280185,-1.713261,1.8766755,-0.351848,-0.009162709
-1.75693,-6.157929,-3.1836505,1.9376075,-0.83197397,-1.1897777
-5.256433,-13.465012,-1.6342978,1.7064018,-0.20921518,-2.1956904
-8.573483,-22.919651,-1.9914266,1.80597,0.21944688,-1.7731369
-3.4337006,-24.008387,-4.807181,1.9223363,-0.6920899,-0.076966755
13.375878,-12.918849,-8.328219,2.867317,0.343907,-0.006566608
7.0139613,-7.7569327,-9.35833,1.2963706,-1.083185,-0.70171076
8.72782,-7.3232336,-1.6319051,-1.0964708,-1.5814836,-1.6185925
1.4638093,-6.1716876,7.609774,-0.8365553,-0.17256436,-2.2444055
-2.9210382,-6.6921268,5.812166,0.08521319,-0.09315421,-1.8394138
-3.0029924,-7.016354,0.424726,1.2891932,-0.004275931,-0.95215815
-0.42951167,-7.4512496,-2.605784,0.7313369,-0.67009944,-0.4535541
0.5491528,-7.2436724,-0.930808,-0.43904647,-0.9202414,0.060779303
0.4671986,-5.541179,2.6117659,-1.0225583,-1.1082296,0.8217423
1.8287147,-5.0195436,3.5796626,-0.91306394,-1.12289,1.094791
4.6528435,-3.129812,6.6077795,-0.040774055,-0.6577298,0.83472276
3.842873,-8.063812,-5.047061,-0.31886226,-0.673001,0.6922427
11.59502,-16.625332,-1.4183456,-1.4942851,0.6229115,-0.5825956
-0.17587246,-21.137596,6.905088,-0.052532863,0.79685026,-1.1537378
2.3659034,-14.373088,2.3288147,-0.109188944,-0.74233216,-0.6578825
6.1902323,-11.717054,-4.963312,-1.2337588,-0.9203941,0.13912046
2.6476583,-12.404991,-4.572086,-2.2766278,0.11300674,-0.04795151
-1.797608,-16.078571,-1.1389836,-1.9417307,-0.21303298,-1.0434798
0.9391829,-9.783653,0.29671,-1.0411892,-1.0498937,-1.2070342
-1.6671991,-6.8261247,-4.4165525,-1.2496408,-1.1380085,-0.519831
-3.9535413,-6.4845495,0.42652065,-0.8884773,-1.1680927,0.89504397
-8.139785,-8.364112,3.4666018,1.3217207,0.20845163,1.7769547
-3.35055,-10.119247,-3.1872396,0.9295568,0.7908945,1.370894
-0.34636107,-7.3435726,-0.360718,0.12720895,1.5620892,0.9239065
2.3712873,-7.413563,-0.5096712,0.00671932,1.8556013,0.6991147
2.8432715,-9.040084,0.0041874396,-0.16660859,1.759851,0.3052709
3.4253256,-9.437891,0.84047896,0.083075225,0.88603395,0.5825956
1.8346968,-10.280165,-1.9405792,0.022906773,0.6340594,0.9217685
-0.4755735,-10.795219,-0.87218386,-0.18432316,0.468978,1.0808942
0.7692925,-10.3028965,-0.26679972,-0.6360447,0.85793495,1.0543224
1.989632,-9.006584,0.25782663,-0.91031516,1.0782981,0.8719845
2.0464616,-8.178668,0.30149564,-1.1059389,1.0019422,0.8212841
2.5345974,-8.635098,0.40558344,-1.0642487,0.78890926,0.8217423
3.60718,-8.837293,1.797608,-0.7466081,0.6658235,0.8443436
5.175077,-7.125826,2.966502,-0.27579755,0.5522059,0.62749285
5.7601223,-6.707082,2.5531418,-0.25273806,0.07773031,0.21562909
2.5226333,-9.730413,4.4129634,0.17989452,-1.2639956,-0.076355904
-2.0093727,-14.087145,1.5762719,0.40010494,-1.6263808,-0.12873606
-3.019144,-12.369697,1.3459628,0.6841489,-0.20646638,0.09345963
-0.7752745,-6.424729,0.76630145,1.7323629,0.031458635,0.046729814
0.14656039,-4.4321055,-1.7407784,2.3847477,-0.5125008,-0.3461977
0.92602235,-4.9603214,-2.5399811,1.9935,-1.1868762,-1.7331264
-10.603793,-16.718653,-0.58983076,1.9024838,-0.12323844,-2.0776443
-11.215758,-29.829525,5.1960144,2.4896607,0.7893674,0.3229855
4.4255257,-22.027128,-8.834899,3.9280534,-0.41766682,0.103691325
16.593029,-9.641879,-12.132209,1.6410412,-2.0790186,-0.38636088
10.759327,-7.120442,-0.58504516,-0.7899782,-3.122193,-1.1520579
4.534399,-8.464012,2.8037899,-0.9924741,-1.5130687,-1.8543795
-3.2733815,-7.6977105,8.626125,-0.3465031,-0.51479155,-1.7143428
-4.981857,-6.832107,5.341378,0.82342213,-0.44011545,-1.1395355
-3.2907293,-6.5282183,-0.6963114,0.7356128,-1.0753967,-0.700031
-0.40079778,-5.9503517,-1.6313069,-0.0904054,-1.3585243,-0.14751962
-0.45044887,-4.9286165,1.6121643,-0.6572716,-1.069899,0.6022954
0.61794645,-5.1212387,3.12383,-0.5082249,-0.7794411,1.0729532
2.4346972,-5.962316,2.4993033,-0.34100547,-0.16080554,1.063485
5.38086,-9.167501,-1.6606189,-0.22555535,0.62718743,0.5854971
5.9587264,-17.629122,-1.402194,-1.9211147,0.2441862,0.11606098
4.001996,-17.840885,6.7698936,-1.2024528,0.20875706,-0.41323817
4.1407795,-11.021939,1.1706885,-0.42056835,-0.47065783,-6.11E-04
3.9888353,-11.123634,-0.29312077,-1.8804933,0.08964183,0.41797224
-0.7962117,-12.271591,-1.814956,-1.2934691,0.46286952,-0.5520532
1.5786648,-11.32164,-5.3012986,-1.1238062,-0.28373855,-1.1990932
-4.2394834,-7.0875406,1.4344971,-1.2200147,-0.58213747,0.6725428
-5.872585,-8.411968,1.3639089,1.8731631,1.0585983,1.456718
-1.2472588,-9.1872425,-1.1533405,0.18004723,1.3250804,0.97949356
-0.29491538,-8.110473,-0.7220342,-0.3037438,2.1139896,0.6345176
2.5471597,-9.76152,1.7790636,0.06658235,1.5333793,0.74889874
3.0753753,-9.817153,-1.2729816,0.13606623,0.9626953,0.70598674
2.7583263,-9.440284,-0.7471589,-0.54243237,0.6412369,0.8021952
3.2440693,-9.620343,-0.04366901,-1.0998305,0.38941512,0.7003364
1.5858432,-8.953344,1.5409778,-1.362953,0.30939415,0.9035958
2.800799,-5.447859,3.0951161,-0.25747213,0.54976255,0.8064711
5.128417,-7.7407813,2.2666013,-0.0062611843,-1.1138799,0.075897776
-0.40558344,-15.756737,1.1210374,0.58061033,-2.3838315,0.20249587
-1.8299111,-13.020544,2.0745773,0.24739315,-0.40636614,0.8417475
-0.8105687,-6.5162544,-0.39720857,1.6344745,-0.23044212,0.19592926
-2.359323,-5.977869,-3.3206396,1.55369,-0.6436803,-1.7994033
-8.188239,-16.379469,-0.8554341,1.7790927,0.07574506,-1.7848957
0.45942193,-22.518255,-2.9886355,2.284416,-0.5522059,-0.11163234
7.5517483,-9.42174,-9.09811,2.2276073,-0.4456131,-0.31779328
5.361717,-6.230312,-0.43489552,-1.2902621,-1.4571761,-1.9418834
-1.9938195,-7.0337024,5.9551373,0.30695075,0.2518218,-1.7502301
-1.7168503,-8.19123,0.45702913,1.0738695,-0.19577655,-0.7597413
0.65024954,-7.058827,-1.5972091,-0.2003579,-1.0537115,0.01007898
1.6103697,-5.47418,2.120639,-1.1433533,-1.4825263,0.7262974
5.3162537,-5.98086,5.413163,-0.33688226,-1.1025794,0.7864658
8.478967,-14.005191,-5.973682,-0.8087618,0.093917765,0.06658235
-0.9732806,-20.245073,5.3443694,-0.9814788,-0.2741177,-0.6135961
3.2452657,-7.468598,0.28055847,-1.0637906,-1.4112098,0.032069482
3.6041892,-6.7226353,-1.2502499,-2.065122,-0.1111742,0.6726955
2.6279175,-15.48575,-1.4015958,-0.7705838,0.99491745,-1.4474026
0.53300124,-11.19183,-7.7706914,-1.2110047,-1.4687822,-1.5289507
-6.5461645,-7.340582,6.7178497,-0.042606596,-1.762447,1.0361496
-8.687741,-9.732806,-2.5968108,1.735417,0.34604496,1.8537687
-2.9910283,-9.005388,0.68075806,-0.37063158,1.0326372,1.3754753
-0.049052864,-7.075577,0.68075806,-0.105065726,2.017323,0.96009916
5.0159545,-9.70828,0.57427746,0.42041564,1.0488248,0.727061
3.2297122,-10.0779705,-0.9732806,0.14950487,0.8179245,1.0434798
