X-Accelerometer,Y-Accelerometer,Z-Accelerometer,X-Gyroscope,Y-Gyroscope,Z-Gyroscope
0.8208239967,0.473940285,0.93127971,-1.722926378,-1.055353045,0.3653173447
1.058856142,0.6545277383,-0.07293897948,-1.410220146,-0.9653408527,0.4399774671
1.376024588,0.8413777591,-0.1387958917,-1.282560825,-0.7719436288,0.4519616067
0.8223850355,0.9333552011,1.29773621,-1.24339509,-0.5655699372,0.3955489099
0.4383325267,0.9333452642,1.415187262,-1.176108003,-0.372609973,0.3808862269
0.7735843259,0.7213333296,1.034234327,-1.093747616,-0.2006168962,0.3881787658
0.658325377,0.581954085,1.010117831,-1.085441828,-0.2117836326,0.361076355
0.4149051816,0.5313467643,1.42910692,-1.066325188,-0.331708163,0.3935829103
0.749048435,0.5353326191,1.036399104,-0.9417322874,-0.3924692273,0.4535702765
0.8921677429,0.6052800156,0.2512130413,-0.7840294838,-0.3658954203,0.5327013135
0.9417157638,0.805951641,0.2445265492,-0.7112846971,-0.3596013784,0.6305343509
0.708280079,0.9610779053,0.7301955583,-0.7074111104,-0.2674802542,0.7201622725
0.6558724309,1.409245451,0.9571411504,-0.7072373629,-0.04503758997,0.8071976304
0.7320268653,1.884461163,0.9848854819,-0.7416555285,0.1999191642,0.8869606256
0.5421094198,1.892780078,1.174234918,-0.7878606319,0.3587335944,0.935926199
0.2478735216,1.216958792,1.340057056,-0.882660687,0.4142448008,0.9733518958
0.1622894339,0.3580097206,1.734758385,-1.046342373,0.3416351676,0.9836957455
0.2424389293,-0.4191735066,2.261737894,-1.24753511,0.1486318707,0.9652783871
0.5592879336,-0.7109586506,2.80238937,-1.40708375,-0.1339402199,0.9485502243
1.57249204,-0.8127414473,2.890040766,-1.393749833,-0.4439468086,0.9802721739
2.830971906,-1.30252286,2.145037807,-1.186599255,-0.7010786533,0.9782146811
3.460340945,-2.247462116,1.35659961,-0.870461762,-0.7920466661,0.8642582893
3.571942541,-3.141176796,1.010200833,-0.6432419419,-0.7690607905,0.6735598445
3.78820921,-3.6452486,1.623316072,-0.6158004999,-0.7146098018,0.4825368822
4.196506226,-3.900264979,2.443819678,-0.6702226996,-0.6612281799,0.3020233512
4.482363149,-3.972352895,2.606835234,-0.7206118107,-0.5820055008,0.1254041195
4.319395816,-3.638035015,3.033090515,-0.7620525956,-0.5649763942,-0.1259413064
3.454715799,-3.364137995,3.983711032,-0.7029892802,-0.6917353868,-0.4048688114
2.66584155,-3.34594592,4.546989058,-0.3993365765,-0.9506363273,-0.6465989351
2.128563349,-3.541540388,4.42422514,0.03042143956,-1.21919775,-0.7606509328
1.854795216,-3.958285206,4.228154287,0.4059361219,-1.355314493,-0.769721806
1.753549156,-4.5677919,3.69469506,0.7077809572,-1.23720789,-0.7599195242
1.681223779,-4.991029587,2.7977319,1.056755781,-0.9635735154,-0.7550670505
1.65028182,-5.204930112,2.869223018,1.461881757,-0.6113203764,-0.7649495006
2.023680102,-5.288742952,3.922993528,2.02421546,-0.4610972404,-0.8245813251
2.229091908,-5.056628725,5.187468689,2.588361979,-0.5008078814,-0.9344124794
2.25353676,-4.2846758,5.395449761,2.935759068,-0.6061931849,-1.083375573
2.455065879,-2.897089807,4.109815492,2.980097055,-0.6718246937,-1.161522269
2.369083732,-1.443444073,2.530008015,2.732801199,-0.3268615007,-1.279752612
1.316895376,-0.2937690113,0.4409272194,2.461259365,0.1067727506,-1.386129141
0.6732591807,0.3877525324,-1.795591478,2.329884291,0.317417264,-1.365994573
0.1518254692,0.1793739859,-2.975802109,2.307790041,0.2496856153,-1.292294145
-1.242938452,-0.8133440893,-3.150876937,2.391824722,0.2054861784,-1.237910748
-2.612783036,-2.213170555,-3.008858576,2.432961702,0.1426238716,-1.202397466
-3.491633909,-4.438921774,-1.616625634,2.369984388,-0.1506915092,-1.181192398
-3.155992965,-6.620667263,0.3064613196,2.240053654,-0.5992946029,-1.03942728
-1.874449472,-7.858033468,0.9096849872,2.200656414,-1.024477363,-1.001885414
-1.607217754,-7.95379452,0.3163222039,2.201009035,-1.243366361,-1.079526901
-1.192808686,-6.21403935,-0.6954243969,2.249789953,-1.159586906,-1.165138721
-0.8036866917,-3.366218308,-2.241787577,2.322167635,-0.7792903781,-1.211376548
-0.7073632565,-1.340896138,-3.602088088,2.346001625,-0.2221835256,-1.234349847
-0.9025647068,-0.1487923851,-4.456263954,2.265570879,0.2907588482,-1.227840543
-1.143825971,0.01227379064,-4.726320374,2.023193359,0.7279466391,-1.177937388
-1.017915645,-0.1756558421,-4.131197303,1.562930346,0.7994759679,-1.066991091
-1.608284507,-0.7372165429,-3.779418001,1.301371336,0.0456873104,-0.8813467026
-2.493732294,-0.5868903724,-3.587846797,1.214319587,-0.8469517827,-0.8734134436
-3.365713281,0.4624257883,-3.224619049,1.12034142,-1.197471499,-1.068735361
-3.552916938,1.158164658,-2.678433612,0.9909594655,-1.056126118,-1.234555483
-3.142053579,1.507779475,-2.842218984,0.8543182611,-0.8994079232,-1.301104188
-3.071807199,2.004830587,-3.464363917,0.7388369441,-0.3699896038,-1.351334572
-2.940713553,1.903330699,-4.223495355,0.643758893,0.3330006301,-1.377802849
-2.563626791,2.225112921,-4.49509725,0.668857038,0.7525957823,-1.325406671
-2.293946219,2.846705774,-5.064918414,0.8735498786,0.9083723426,-1.181794286
-2.048757991,3.164226248,-5.684737243,0.9495319724,1.205122471,-1.018357158
-1.930999042,3.455921375,-5.2556935,0.9041237235,1.472494602,-0.8959928155
-2.427699148,4.037838636,-4.905516957,0.8007118106,1.577761054,-0.7916594744
-2.748364642,4.621076915,-4.721019637,0.6459182501,1.639414787,-0.664931953
-2.644049404,4.857237787,-4.707116491,0.4988379776,1.852857351,-0.5212954283
-2.6800013,4.859907883,-5.154433266,0.3393115699,1.946019888,-0.3925476074
-2.931512594,4.993790284,-5.200291931,0.1291258335,1.812955856,-0.276646018
-3.004101444,5.393779782,-4.693071599,-0.1325304359,1.538656473,-0.1905590594
-3.253497938,5.842906528,-4.223858635,-0.3929004967,1.279634953,-0.09603681415
-3.071655224,6.315708749,-3.848904794,-0.6524275541,1.053570986,0.07092679292
-2.962275104,6.700251672,-3.207565039,-0.9164245725,0.7668761611,0.2589683533
-3.178822052,6.844930776,-2.369167464,-1.214367986,0.3959780037,0.4705204368
-3.17860724,6.840891146,-1.622141767,-1.534668803,0.1447644234,0.6906884909
-3.199513834,6.712248399,-1.12930652,-1.817276835,0.1976312995,0.9331361651
-3.12367358,6.365855467,-1.161075723,-2.011710882,0.584944129,1.192609668
-2.862687187,5.401523528,-0.6474737282,-2.057557583,1.26720953,1.396433473
-2.18463142,3.248845728,0.4067467173,-1.97638905,1.640631557,1.508933067
-0.8399218613,0.07721651067,2.894046202,-1.497031212,0.8450472951,1.357873797
0.7925430011,-4.478344268,6.320847866,-0.4956962466,-1.407373309,0.5725182295
2.950956714,-11.21503913,10.65006248,-0.1811772287,-2.074514151,-0.364099741
6.927780325,-16.82417431,13.65576405,-0.195697844,-1.087257385,-0.8929883838
9.362428561,-18.70176383,10.8760363,0.1662036031,-0.1465827376,-1.137552261
9.565943301,-15.81888551,6.896342399,0.6183369756,0.4152489007,-1.187401056
8.831642938,-10.44301431,4.784227496,0.9481081367,0.6553979516,-1.155804157
6.254026492,-6.06562515,3.199547736,1.039597988,0.6962503195,-1.186366796
4.009459806,-2.774752298,2.156956938,0.8757542372,0.895006001,-1.236314297
3.016552345,0.3546563185,1.326095313,0.459880054,1.237844825,-1.286856294
2.194382852,3.208761555,1.462042245,-0.06841593981,1.49732852,-1.300830126
1.68508513,5.627308552,1.321899615,-0.549361527,1.552520156,-1.131520987
1.981412594,7.484954773,0.3988042339,-1.006941438,1.500030041,-0.8162630796
1.691988042,8.38342863,-0.7131411092,-1.428961158,1.407019377,-0.4094647169
0.4612336559,7.706345946,-2.526175012,-1.591310143,1.320293427,0.04302698746
-1.758740003,4.388333743,-4.971296712,-1.342666507,1.099812746,0.4827596247
-4.120436839,-2.659225639,-5.650030671,-0.6196129918,0.4298995733,0.8136543632
-5.24236757,-11.68119533,-3.36978623,0.4760519266,-0.8573287129,0.8140285611
-4.585144893,-18.60900722,1.127872396,0.8095530868,-1.726585865,0.3731234074
-5.167963778,-18.31462563,5.968319207,0.4834159613,-2.211540699,-0.5510696769
-3.902567703,-8.497333827,3.135975136,0.7243266702,-2.74594903,-0.7594246864
-0.8087658947,2.071397108,-4.720091708,1.175526023,-2.879156828,-0.7531926632
-3.603994799,7.426914088,-5.13667666,0.4831177592,-2.236009121,-0.9449440837
-8.415506607,9.801090028,4.62796609,-0.9846501946,-0.608356595,-1.163795471
-9.260661547,10.06744496,5.435283174,-1.544456005,-0.1628825963,-0.8636472225
-6.198517956,9.336493325,-3.417711179,-1.341134548,-1.055429578,-0.1931993663
-4.101069583,8.312596852,-7.027845796,-0.9570692182,-2.301551104,0.5142086148
-3.55924731,6.096348205,-6.388738914,-0.6751043797,-3.125401735,1.085634232
-3.611501229,3.380746015,-4.992788413,-0.4990025759,-3.551778555,1.69628489
-3.393085857,0.2945686373,-4.240452627,-0.3745701015,-3.615452528,2.357438087
-3.186398624,-2.493684948,-4.269252021,-0.1564934552,-3.103742838,2.917595625
-3.567976852,-5.193976756,-5.691186858,0.3496456146,-1.610860109,2.752243042
-7.028486432,-7.860027272,-7.899899848,0.4598300159,-0.005376206711,1.679721832
-7.671660417,-7.176797171,-5.967229658,-0.09112796932,1.559137344,1.035295129
-2.312735383,-4.992181095,-3.062515932,-0.6694000959,2.834194899,1.065271258
1.817365649,-3.33906259,-2.010212864,-1.094224095,3.558528423,1.310379505
2.504521984,-1.41507255,-1.734341913,-1.289853215,3.730061769,1.404319525
2.477109076,0.4078109856,-1.868639324,-1.401066303,3.580942392,1.288769245
2.812366282,1.379035606,-1.940170775,-1.475805879,3.222940445,1.008328319
3.24098274,1.784175327,-2.144535994,-1.545342803,2.750707626,0.7805901766
3.547528523,1.314569856,-0.7610761419,-1.853332162,1.941837668,0.5550994873
2.391333996,0.6720119571,1.910429717,-2.232981443,1.071823716,0.2886478305
1.244012803,0.4073994822,2.589256615,-2.341270447,0.1580557674,0.1509861797
1.036945705,0.1901607528,0.9850204333,-2.136512041,-0.6010782719,0.08964478225
0.5133640945,-0.1214817689,-0.08112564694,-1.813671947,-1.203250647,0.04153824225
-0.074952219,-0.2296265018,-0.1286986414,-1.543378711,-1.629390478,0.04105807468
-0.1783069411,0.1270353113,0.4421010124,-1.372961044,-1.695358396,0.0730484277
-0.1867922993,0.6538315728,0.833483791,-1.28890264,-1.423656464,0.1418996602
-0.2052536195,0.8232838841,0.9938738211,-1.225764513,-0.9320369363,0.19501926
-0.3337012818,0.7144646129,0.7642467348,-1.113868594,-0.3834380209,0.2385315895
-0.3533898787,1.053948497,0.243528332,-0.9437852502,-0.02387671918,0.3141902387
-0.3848714971,1.356235161,-0.2047657629,-0.812273562,-0.05215842649,0.384344846
-0.7828090311,1.525814314,-0.1520240605,-0.7989888191,-0.3992360234,0.4281768799
-1.145824305,1.571151585,-0.09355667397,-0.9668318629,-1.018677235,0.4657367468
-1.294594843,1.343911101,-0.2627504805,-1.092959642,-1.170509696,0.4972707033
-1.138076979,1.199001111,-0.5773229181,-1.174203873,-0.8485816121,0.5732437968
-0.5613683931,1.137335805,-0.3548310905,-1.254376769,-0.2648482025,0.7169302702
-0.09357903193,1.214899522,-0.1192120704,-1.229424596,0.2247846127,0.8657636642
0.3652576459,1.123718198,0.02175941187,-1.133973956,0.3910321295,0.9940789938
0.8852404279,0.7833440879,0.4285559597,-1.035315514,0.3377497196,1.066380382
1.18111328,0.6653109981,1.034677979,-0.97403723,0.1382307112,1.106528163
1.23389093,0.5001420633,1.576928999,-0.9270840883,-0.1412222385,1.139584899
1.160497046,0.250021055,1.512963308,-0.906907618,-0.2562940419,1.155993581
1.383925863,0.1005576388,1.590735406,-0.950066328,-0.2663030028,1.160735369
1.68795148,-0.5197048419,2.00535578,-1.071108222,-0.2656572461,1.156908035
2.155407371,-1.075419739,2.56449919,-1.207887053,-0.2846604884,1.138148665
2.793774979,-1.535378261,2.859194084,-1.278283715,-0.3578017056,1.116005063
3.505241579,-1.978593153,2.764569343,-1.211395741,-0.4268478751,1.055633307
4.10884957,-2.589821847,2.386550269,-1.015542626,-0.4383897483,0.9356624484
4.516494843,-3.370331589,2.01452722,-0.7908219099,-0.4193843603,0.7607945204
4.794860241,-4.046711678,1.999850168,-0.6391966343,-0.4681694508,0.5463771224
5.180971729,-4.375231684,2.322585746,-0.5353679657,-0.5364313722,0.3187692165
5.647882553,-4.182189239,2.674658185,-0.4343056977,-0.6048698425,0.1120496169
5.768236779,-3.583210369,3.359582231,-0.3169061244,-0.672031045,-0.1134543419
4.923944594,-3.248089357,3.922852074,-0.1649001539,-0.6631631255,-0.3768368661
3.818321148,-3.281139393,4.229930064,-0.03060492314,-0.6682753563,-0.5603552461
2.975457534,-3.640165013,4.294437023,0.08950673789,-0.7290540934,-0.6329149008
2.13624572,-3.939719622,4.024266914,0.2506982982,-0.7728124857,-0.6364228129
1.587981431,-4.092269314,3.253291309,0.5666233897,-0.6877274513,-0.5762483478
1.504842837,-4.209567075,2.293886013,0.9610891938,-0.3687343001,-0.5309463739
1.725824845,-4.241531655,2.185994963,1.417144299,-0.1374874413,-0.5531286597
2.359768937,-4.567825217,3.394579018,1.907570839,-0.08408492804,-0.6397785544
2.871137328,-4.20260425,4.631178915,2.333492517,-0.06776279956,-0.776070118
2.80936973,-3.541213056,5.059264919,2.562312841,-0.001758748665,-0.9846252203
2.713576822,-3.026092035,4.014984122,2.716441154,0.02560152113,-1.143453479
3.070692224,-1.994230282,2.337011454,2.769786358,0.1463873237,-1.215433359
2.247544972,-0.6295744989,0.940240869,2.726792574,0.461897403,-1.312587976
0.7469546776,0.1780260784,-0.6879927856,2.612007856,0.6879951954,-1.380315423
-0.3657803546,-0.05023614929,-1.924734721,2.458569288,0.6283503771,-1.377466917
-1.291390202,-1.078082821,-2.655772283,2.442624807,0.5834084749,-1.320523739
-2.370844896,-2.774717227,-3.55856225,2.47447896,0.4918786883,-1.32937479
-4.042317827,-4.860636782,-3.06537892,2.445273161,0.2367696762,-1.273036361
-4.088095243,-6.499405274,-1.368959618,2.325370789,-0.08085209131,-1.097491264
-3.26820334,-7.457274155,0.07332998809,2.213671684,-0.4824802279,-0.9513800144
-2.298527556,-7.042234971,-0.09625555766,2.183524132,-1.517377853,-1.014015436
-2.657296424,-5.269768202,-1.890937665,1.760965466,-6.623208523,-1.546793342
-3.519471472,-2.878678537,-2.953236057,1.838653684,-4.918096542,-1.851413131
-2.226921432,-2.597184485,1.690791525,1.836793184,-3.483256578,-1.80527997
-1.546760655,-0.3650122928,-1.287621059,1.584679365,-0.8834646344,-1.744296908
-1.071180202,0.3583580956,-3.836328221,1.72052002,0.8992481828,-1.365221739
-1.293802086,-0.51912032,-5.781302597,1.830633759,1.639142156,-1.116844296
-2.764579279,-1.075688035,-4.733469953,1.775905848,1.552813888,-1.044668674
-2.924369736,-0.5640221225,-3.702895902,1.611837626,1.35079062,-0.9680515528
-1.932332921,-0.1734264756,-3.140207074,1.402517915,0.8674473763,-1.001549125
-2.336504673,0.4122884232,-2.678586757,1.229012489,0.2141844779,-1.11901474
-2.479852237,1.026505194,-2.702019363,1.106443644,-0.2164108604,-1.211486101
-2.453122928,1.268043083,-2.944546263,1.032260299,-0.1941997558,-1.278778672
-2.529432261,1.584490959,-3.744828041,1.026808262,0.4397625327,-1.239470243
-2.160167279,1.960271314,-5.23538604,1.077568769,1.207665801,-1.126168847
-2.430426527,2.532666713,-6.04318477,1.142947316,1.796703219,-1.090117097
-3.25760625,2.43966928,-5.724640214,1.168768644,1.899303436,-1.060670972
-3.421318849,2.727088045,-5.113744697,1.038421035,1.758627534,-1.050850272
-3.340216729,2.867768436,-4.150027383,0.7696077228,1.58223033,-0.9994496703
-2.729767201,3.287269859,-4.080704256,0.6371431351,1.592736483,-0.8537217379
-2.574588038,3.745647249,-5.178357747,0.5557593107,1.791584373,-0.7263393402
-2.795792164,3.888723594,-5.449301178,0.421743989,1.92814219,-0.6085267067
-2.841588285,4.295720341,-5.022395616,0.1659812331,1.664435148,-0.4879491031
-2.843224362,4.992864986,-4.65082528,-0.07769932598,1.523164272,-0.3883436918
-2.937521771,5.541406046,-4.627324285,-0.3471157551,1.370667338,-0.2858704925
-3.086194329,6.048579323,-4.113816544,-0.6178016067,1.045385718,-0.1934790164
-3.305572408,6.444246866,-3.166172121,-0.8596263528,0.716807425,-0.05348292738
-3.116694681,6.763548378,-2.403908231,-1.123406291,0.3858026564,0.1391059607
-3.055578241,6.867158975,-1.666811222,-1.360322356,0.1177847236,0.374673605
-3.293807152,6.605739158,-1.042515541,-1.512312174,0.1278573275,0.6148790121
-3.249804052,6.279047536,-0.5546279789,-1.635092854,0.3425078392,0.8739677668
-2.955489389,5.868306927,-0.4204750907,-1.748788357,0.7136870027,1.087669849
-2.346466972,4.868050858,0.10759046,-1.825531483,1.087604046,1.203308105
-1.255364949,2.676857741,1.282992815,-1.752139449,1.038666606,1.160618663
0.3970816114,-0.2205722577,3.757589615,-1.213120699,0.1702245623,0.8265821934
2.521751351,-4.50339863,6.5270894,-0.526035428,-1.058337927,0.1204711348
5.082735811,-10.05367596,9.897247386,-0.4815648794,-1.172727227,-0.4088483155
7.539994523,-13.47287884,10.7141214,-0.5209285617,-0.6309365034,-0.6005948186
8.842536673,-14.10449449,8.459417061,-0.2391906232,-0.1066429466,-0.806805253
8.953553161,-12.35612639,6.254704538,0.2367348969,0.2369349301,-1.017520189
8.975972499,-9.206529559,4.535141676,0.6273169518,0.5105683804,-1.117562532
7.914578362,-6.047071257,3.216196966,0.7491512895,0.8330660462,-1.236297727
6.004632045,-3.204734199,2.324762652,0.5555855632,1.299705744,-1.343802452
4.445776462,-0.5189385337,1.643675408,0.2107389569,2.036844254,-1.355749965
3.490178157,2.183134313,1.585147523,-0.2268767059,2.297357082,-1.169856191
3.088727062,4.812781975,0.7732556784,-0.5348116755,2.066987991,-0.8569200635
2.244685637,6.439456125,-0.7978072052,-0.8038282394,1.56845963,-0.4537571073
0.395639194,6.333155559,-1.821877719,-1.053707719,1.178762436,-0.04182226956
-2.314943415,4.235885758,-3.349523194,-0.9795706868,1.101098537,0.3199464679
-5.074080211,-0.8088619755,-4.112747454,-0.472949326,0.821603477,0.4401277304
-6.855408916,-8.760681981,-2.369503272,0.2015916258,-0.08817820996,0.2422430813
-6.201824011,-15.71416841,1.123185845,0.4911264777,-0.9243721962,0.1591378003
-3.81942414,-15.55448989,4.49447415,0.4127312005,-1.159997463,-0.05864584446
-3.751142631,-8.761308004,5.504150374,0.3595036566,-1.593034387,-0.4553194344
-2.505047176,-1.090646534,3.271012552,0.4758559465,-2.304249287,-0.5613279939
-2.203162517,5.152366981,-1.472212049,0.5515025258,-2.656612158,-0.547339499
-4.486746186,9.06551716,-3.033876697,0.0989830792,-2.234688997,-0.5330247879
-7.429065128,10.53633439,-0.6149522454,-0.5988135934,-1.334712863,-0.4416842759
-7.889821522,10.90759464,-1.560217518,-1.11753273,-0.7455780506,-0.1318507791
-6.246981834,10.22811834,-4.268344843,-1.276503205,-0.7667917609,0.3304049969
-4.243936378,8.269054648,-5.546230105,-1.15814805,-1.326719165,0.7915500998
-2.981599982,5.671031374,-5.375469049,-1.005482912,-2.140531778,1.305287719
-2.119847397,2.532434073,-4.168883767,-0.9062057137,-2.650304794,1.943758249
-2.242607077,-1.114365264,-3.696594756,-0.7524363399,-2.696795225,2.582306623
-2.894270074,-4.463082986,-4.191005582,-0.5642101765,-2.264048576,3.118647337
-3.790834882,-7.269221772,-4.841868369,-0.2106233537,-1.153226852,2.883361816
-7.658993828,-9.894289705,-6.49668491,-0.1066305935,0.1056702211,1.57703352
-8.410075814,-8.456819445,-5.02861376,-0.3040485978,1.13239789,0.8618386984
-1.659282727,-4.852303253,-3.160001323,-0.6561589241,1.974490523,0.9301949143
2.392779372,-2.477467388,-1.54971366,-1.116371155,2.397505283,1.168622613
2.734674555,-0.5879454344,-0.2962496857,-1.422057629,2.219949722,1.221484184
1.520803353,0.6026636956,-0.1501367672,-1.515387297,1.674506307,1.048699021
0.1570160601,0.9936468805,-0.2252174531,-1.568598747,0.8226909041,0.710244298
-0.7305896721,1.273298519,-0.4447656285,-1.524214983,-0.120815143,0.3711208105
-0.2338897487,1.253855567,-1.384629481,-1.334390163,-0.8666929603,0.2160250098
1.43867759,0.6370090328,-2.575487617,-1.132189393,-1.352778912,0.2460721284
2.211339686,0.07646832265,-3.022427667,-0.9334004521,-1.49478507,0.3424773514
1.869101097,-0.3055313453,-3.225782248,-0.767670393,-1.259515882,0.40551278
1.317264794,-0.3702262281,-2.522121353,-0.7954124808,-0.8949705958,0.4137240052
0.9002367023,0.3613970249,-1.22436052,-1.008444071,-0.5867936015,0.3923627734
0.4521336,0.9127239165,0.09920921984,-1.303596258,-0.320846349,0.3676309586
0.1119329462,1.039480995,0.7369095228,-1.579810858,-0.2089871764,0.3295229971
-0.2624029822,0.9798772983,0.81858199,-1.614282846,-0.0157424733,0.3812041283
0.3485551521,0.8534685944,-0.7482130071,-1.428973079,0.3286606967,0.4386895299
0.1155376927,0.7907651778,-1.218937837,-1.339892983,0.4040652514,0.3928773999
-0.5610775204,0.6839595845,0.1767030131,-1.355045557,0.2842049003,0.3507176936
-0.4091573587,0.6151882461,0.8536020116,-1.361910701,0.07236713916,0.3686779439
0.0621266397,0.7847861034,0.7019803944,-1.30668366,-0.1159047633,0.3919438422
0.3152762751,1.115028696,0.6714655753,-1.28678894,-0.3543637395,0.3540079594
0.1540376653,1.617182099,1.307358756,-1.29211545,-0.6104030013,0.2899538875
0.1572811043,1.683615935,1.771132305,-1.293531895,-0.7699446082,0.2695734799
0.2294309792,1.364918818,1.991234607,-1.268973351,-0.8179984093,0.2806996107
0.03026961219,0.8668126447,2.007814279,-1.165420175,-0.8162754774,0.3445002735
-0.01816942455,0.1649129143,1.487503288,-0.964402914,-0.7253863215,0.505617559
0.2958278435,-0.1764116289,0.9222545459,-0.7717626095,-0.5012978911,0.6897473335
0.02054579829,0.07087327912,1.200840893,-0.7079290152,-0.2199607342,0.8248289824
-0.3640549921,0.6221247674,2.030331523,-0.7799406648,-0.00006594765,0.9644966125
-0.1824276743,1.194999474,2.638889245,-0.8999922276,0.08452084661,1.090285301
0.02607099145,1.641286028,2.699669585,-0.9959416986,0.1141991094,1.138518333
0.4744169626,1.305546592,2.745961965,-1.094911218,-0.02806402557,1.14673996
1.109458202,0.5962210953,2.907733659,-1.152090669,-0.3484698534,1.153268933
2.191397699,-0.6450070458,2.587296421,-1.047200203,-0.7043235898,1.19223392
3.487637533,-2.268764432,1.542474941,-0.7656607032,-0.8864019513,1.211546898
4.533362391,-3.272936798,0.6892378172,-0.4599396884,-0.8517947197,1.119295597
4.7567915,-3.875522167,0.9837366041,-0.3693154752,-0.7312506437,0.8970942497
4.717415475,-4.140862957,2.258597842,-0.49377352,-0.6446145177,0.6215516329
4.726987605,-3.879860489,2.97864727,-0.6656072736,-0.6247283816,0.3257408738
4.433652602,-3.146697605,2.904694729,-0.8303655982,-0.6524175406,-0.001036450267
3.561094983,-2.344031562,3.050790423,-0.9590591788,-0.666071713,-0.3717578351
2.895531764,-1.821601679,3.572124619,-1.109711051,-0.7282514572,-0.6836989522
2.748869669,-1.819124475,4.560547628,-1.155994892,-1.021092892,-0.8618537784
2.676113353,-2.433381578,5.157402637,-0.7565817237,-1.60462296,-0.8664802313
2.246965857,-3.525098372,4.730509642,0.07785259187,-2.140609503,-0.7973518372
1.368377726,-4.493982567,4.637026472,0.7646405697,-2.095678091,-0.7812194824
0.7663806781,-4.782810615,5.570654352,1.137074471,-1.586304903,-0.7444563508
1.132259817,-5.040817992,5.731246481,1.579048753,-1.0029248,-0.6477646828
1.706182863,-5.241550993,5.063060219,2.23758173,-0.8413715363,-0.6354030371
1.768665477,-4.899866969,5.108952787,2.920975924,-1.041084647,-0.7374529839
1.754191254,-4.517767347,4.47492803,3.37719965,-1.092494011,-0.947086513
2.331803802,-4.012358742,2.809472899,3.421870708,-0.7850597501,-1.183830976
2.985068535,-3.368035587,1.100538983,3.126557589,-0.1846229732,-1.372545004
3.271931128,-2.582743287,-1.131387856,2.740001202,0.4717684686,-1.455955505
2.580104171,-0.8827584018,-3.383635307,2.447412968,0.8041887283,-1.470933318
1.254402972,-0.1201566577,-4.342566263,2.423457861,0.5888835788,-1.460751772
-0.108608551,-1.223093934,-4.03511301,2.487291098,0.4517858922,-1.461091995
-1.636184029,-3.073737583,-2.924870964,2.481544733,0.3905819058,-1.399572968
-2.324639902,-4.975975226,-1.025798507,2.488049507,0.07998687029,-1.253653288
-2.229265511,-6.758214616,0.2044552174,2.44841671,-0.2964690626,-1.177492142
-1.747177575,-8.278134611,0.3411141153,2.398806095,-0.5473060608,-1.105214119
-0.5693403218,-7.964759566,-0.4521101825,2.349722385,-0.4952502549,-1.072455645
0.170933709,-6.360775971,-1.525035146,2.316211224,-0.350019902,-1.083046794
0.09567257014,-4.092242426,-2.923397384,2.307358503,-0.08987115324,-1.16174376
0.06321173152,-1.814119799,-4.322761493,2.179789305,0.4435143173,-1.265482903
0.2831377637,-0.6894301249,-5.006453366,1.983132243,0.7416464686,-1.301178098
0.1657178375,-1.193686053,-5.262617746,1.75994885,0.6856810451,-1.238747597
-0.2304135605,-1.726899196,-5.072445887,1.58032608,0.2202747464,-1.054573536
-0.9842264334,-1.532992242,-4.303446551,1.41271317,-0.4934281707,-0.9571642876
-2.594887899,-1.088751515,-3.699969786,1.193791747,-0.5886452198,-1.115733862
-3.546239944,-0.3162590755,-3.321894305,0.8789345622,-0.289096266,-1.348196507
-3.910022695,0.6998948203,-2.962531124,0.6423364282,-0.03140322119,-1.482900023
-3.327832756,1.707389609,-3.324975613,0.5392610431,0.273407042,-1.469429016
-2.662809927,2.196169736,-4.212102146,0.4949595928,0.3559607863,-1.425109982
-2.388998539,2.464358315,-4.453951585,0.5478647351,0.4072069824,-1.351286411
-1.985268685,2.761439812,-5.56584666,0.7261111736,0.6531224251,-1.185809016
-1.111950604,2.966808656,-6.469650772,0.8987396359,1.121501803,-0.9911016822
-1.485671688,3.065001319,-6.581611264,0.988843143,1.444946766,-0.9193638563
-2.272541612,3.419891446,-6.291610081,0.9351331592,1.71915853,-0.8594101071
-1.948162066,4.214527328,-5.233854593,0.7405543327,1.93658483,-0.7148806453
-1.724137915,4.871472064,-4.404976834,0.5507303476,1.95650816,-0.5888726115
-2.418183278,5.37546262,-4.807734044,0.401492089,1.681307197,-0.4158577025
-2.401784663,5.362694908,-5.1773512,0.1927609444,1.858878613,-0.2122949362
-2.454259531,5.560950704,-5.050909763,-0.003652778454,2.024615049,-0.1427885592
-3.198293352,6.515256339,-4.668172428,-0.2282697707,1.914533734,-0.07062393427
-3.388344507,6.760193223,-3.848196061,-0.5559789538,1.732875466,0.1266188323
-3.134137691,6.554777618,-2.738275794,-0.8113732338,1.604156017,0.3566803336
-2.920733133,7.222659343,-2.3350913,-1.053653836,1.418467879,0.5654191375
-4.014859619,7.274006084,-1.845990855,-1.254932761,0.993329823,0.6335109472
-4.404190068,6.649052231,-1.231251229,-1.603091836,0.8767046332,1.060235858
-3.003366993,5.513583388,-0.5974935995,-1.699388146,1.203737259,1.463952541
-3.483657816,5.099933614,-0.8370315466,-1.675014615,1.739355445,1.612593412
-3.457168745,3.161364429,0.6867009922,-1.764147639,2.392426014,1.874318838
-0.1475149856,-0.7123743626,2.302893204,-1.56833148,2.787637711,1.848532438
0.443733034,-3.368218542,2.931283461,-1.13143146,2.314343929,1.729029298
