lsm6dso_accelerometer.x,lsm6dso_accelerometer.y,lsm6dso_accelerometer.z,lsm6dso_gyroscope.x,lsm6dso_gyroscope.y,lsm6dso_gyroscope.z
-7.086643,-8.853444,-1.4174483,-0.46874893,2.4044476,-0.35841462
-7.9387875,-9.294023,-1.2017952,0.25571594,0.7789066,-0.36269057
-9.025727,-9.119047,-1.7763717,0.68582875,-0.68040746,-0.43477052
-9.581161,-9.597911,-0.9409775,0.26365694,-0.36826456,-0.25701398
-9.114262,-9.528519,5.6524453,0.54227966,-0.42385164,0.044744562
-10.972288,-11.340783,7.9244304,1.7077762,-0.99873525,0.3917058
-10.189237,-9.976275,-1.5203397,3.029726,-2.2528048,0.9262735
-6.847062,-8.836694,-4.7715874,3.0413322,-3.6755443,1.17611
-4.833801,-10.94836,-6.2988067,2.05657,-3.8563552,1.216426
-4.2329035,-14.213666,-4.7210393,1.0560021,-3.3792071,1.1846619
-2.2983062,-16.320545,-2.1140587,1.3944116,-0.33772218,0.5609105
-1.1156535,-15.458831,-6.34427,1.4750434,1.4319023,0.4845546
-1.6208383,-9.64816,-0.61046886,1.5312414,-2.6944473,1.0417236
-3.301497,-6.9738817,-2.7819555,1.1629004,-1.2430742,0.5920637
-5.2716875,-5.389235,-3.1866415,0.6461237,-0.46233502,0.73507833
-5.8944197,-4.0698924,-4.031607,0.62718743,-0.8331957,1.0411128
-3.4402807,-3.0933216,-3.3182468,0.3425326,-1.3780714,0.8499176
-1.0462617,-3.626921,-3.3684962,-0.23479441,-1.2192512,0.25304347
-0.078963146,-3.3254254,-2.8896325,-0.63612103,-1.0598199,0.11743539
1.2616158,-2.9685955,-1.9103698,-0.71553123,-0.8631272,-0.024892027
3.042773,-3.2727833,-2.4442682,-1.0850939,-0.24487339,-0.38956785
1.8625133,-6.035596,-1.0773684,-1.9146243,0.0794865,-0.476919
-6.849455,-13.57209,14.331213,-1.3263785,-1.0598199,-0.16966283
-18.875183,-17.795422,12.150155,0.07124006,2.0165596,1.5774367
-11.202,-14.029418,6.0954165,-0.021608721,0.7104917,0.748517
-5.489733,-7.637292,2.1068804,-0.8853468,-0.9657495,-0.3877353
-1.6088741,-7.7569327,1.907977,-1.339817,0.4685962,-0.56121594
-1.50359,-8.729017,1.230509,-1.1718341,0.90718454,-0.34741938
-0.87158567,-10.653744,-2.8298118,-1.252466,1.077,-0.12873606
-3.938287,-13.399807,-4.3669014,-0.95131826,0.95910656,-0.5044071
-6.8949184,-14.213666,-0.88354975,-0.4400391,0.41728503,-0.51418066
-6.68435,-7.622935,1.6519449,-0.20180866,2.1283445,-0.1537808
-3.679862,-5.4346986,-2.1451654,-0.011835165,2.0648165,0.06734591
-1.9944177,-4.7210393,-3.4570305,0.13598987,1.3818128,0.334897
0.0741775,-5.235795,-4.395615,0.079181075,1.8057408,-0.1317903
-1.8553349,-6.9188466,-5.853442,0.1390441,0.40323555,-0.48058408
-3.993322,-8.125427,-6.4232335,0.06818583,-1.5582714,-0.56182677
-7.4072814,-9.978668,-6.116952,-0.34719032,-2.2497504,-0.33398074
-8.549256,-9.626625,-3.2799616,-1.0826504,-0.9901834,0.2793099
-6.9738817,-8.2094755,-1.1491531,-1.6354672,1.14908,0.46500748
-4.718646,-7.3546395,1.2209377,-2.465685,3.7318187,0.4045336
-1.6471593,-7.5293155,6.198308,-1.607979,4.6579394,-0.044439137
-2.9973094,-8.108678,1.6016957,0.3541387,1.4068576,-0.2765611
-5.1352963,-8.405686,-2.3485553,1.0254599,-0.81242687,-0.4500417
-6.0571313,-8.748159,-2.9542387,0.4457658,-0.6364265,-0.56060505
-6.5982084,-8.479864,-2.2648067,-0.24395712,0.3989596,-0.43660307
-6.315556,-8.2094755,-1.704587,-0.7601231,1.7428236,-0.5270085
-7.4359956,-8.963513,-0.5171488,-1.1266314,2.6493974,-0.48058408
-7.2972116,-9.013762,2.8513472,-0.42904383,2.6115248,-0.41339087
-7.522137,-9.803694,-2.2289143,1.25636,-1.3224844,-0.40544987
-9.767801,-10.814063,-3.0116663,0.9625426,-2.0622203,-0.19715095
-11.202,-10.974681,-2.707778,0.19218782,-1.3273711,-0.07375981
-12.463615,-10.244272,5.077869,0.42133188,-0.40552622,0.2793099
-11.877074,-9.916455,5.59741,2.060235,-1.1465603,0.8767949
-5.886942,-7.886145,-2.6599214,3.2655132,-4.001126,1.0350044
-4.1871405,-13.330415,-5.9039907,2.0333579,-3.9736378,0.9910233
-2.9853454,-15.647863,-6.0523458,0.9564341,-2.4727097,0.7326349
-1.7835501,-16.897516,-3.1794631,0.6919372,0.21265121,0.32512346
-0.11246266,-14.015061,-3.8904305,1.6393614,1.0385166,0.6971294
0.61764735,-10.083953,-4.331009,1.7810779,-2.5197449,0.92383015
-1.189831,-8.67129,-0.36640096,1.6027105,-2.8807557,0.5126536
-3.8066816,-7.4192457,-2.1595225,1.036455,-0.8533536,0.46989426
-5.171189,-5.391628,-2.827419,0.7120952,0.058106847,0.94215554
-4.398008,-3.3349965,-3.7564325,0.81532836,-0.91199493,1.0899806
-2.3102703,-3.167499,-2.8322048,0.6027535,-1.0585983,0.7276718
-0.95054877,-3.409174,-2.7699914,-0.17676392,-0.79463595,0.2377723
0.148355,-2.9183464,-2.0398812,-0.60130274,-0.62176615,0.07650862
1.0462617,-3.2392836,-1.6184454,-0.7332458,-0.38048148,-0.029167956
3.0858438,-4.0794635,-2.1475582,-1.1718341,-0.04146126,-0.35474956
1.8840487,-6.396912,-0.51475596,-1.7344245,0.2346417,-0.42866206
-7.306783,-13.064512,15.997515,-0.98919076,-0.76287186,-0.29061058
-20.737696,-20.371296,23.522045,1.0853229,2.1967595,0.9012288
-13.655839,-13.976776,3.1794631,0.48302746,2.1405616,1.2555202
-5.401199,-4.0268216,1.2735798,-0.82975966,-0.25831205,-0.17393875
-2.3198416,-4.3525443,2.0374885,-1.5102435,0.5498389,-0.5661027
-0.9840483,-6.372984,-1.4700904,-1.3306544,1.009196,-0.5587725
-2.5570302,-12.765409,-7.2565336,-1.2726239,0.8729771,-0.6320742
-5.6500525,-19.65315,-3.9813578,-0.6672743,-0.057954133,-0.41400173
-5.8223357,-16.377974,-2.6336005,-0.23418356,-0.22899136,-0.093917765
-3.9837506,-9.739087,-1.3238292,-0.118733436,0.91634727,0.35444412
-0.9385847,-4.395615,-1.0941181,-0.25373068,3.126469,0.10949437
-0.6511469,-3.818646,-3.682255,-0.36856997,3.714715,-0.32909396
-1.8505492,-5.2405806,-4.8266225,-0.23784865,1.6383687,-0.6332959
-3.6364923,-6.8614187,-4.805087,0.16286714,-1.3292036,-0.66689247
-8.781659,-9.854242,-3.801896,0.013209572,-3.0664532,0.023364907
-9.15494,-9.55484,-2.3509483,-0.27633202,-2.4788182,0.37521294
-8.041678,-7.2876406,0.48125646,-0.904283,0.80944896,0.30985227
-6.954739,-7.596614,-0.30897322,-1.4467154,4.11482,0.34161633
-3.789932,-6.942775,-0.5602196,-1.1651148,4.341444,0.5835118
-1.5466608,-6.5694947,-0.6008976,-0.7918871,3.71838,0.19989976
-4.316652,-9.025727,-1.055833,-0.0038941512,0.9120713,-0.38834614
-5.499305,-9.152547,-1.4365909,0.16286714,0.0122933015,-0.4756973
-6.734599,-8.839087,-0.22731815,-0.3795652,1.4093009,-0.47508645
-7.325926,-9.004191,-0.22013968,-0.4492018,2.2315776,-0.48058408
-8.836694,-9.813265,-0.6439684,0.6931589,1.225436,-0.31809872
-8.894122,-9.696016,-2.1547368,1.1512944,0.21814883,-0.25518143
-8.659326,-10.306485,-3.0523443,0.86969376,-0.23815407,-0.1421747
-8.293224,-10.11506,-1.623231,0.20562646,-0.09827005,-0.100637086
-9.466306,-8.518149,7.495816,1.2490299,-0.3328354,0.07284354
-9.349057,-9.320343,7.778468,2.3589394,-0.94803494,0.4986041
-9.030513,-9.882956,0.19142582,3.193433,-1.9724258,0.81326675
-7.6420774,-10.292129,-4.5152564,3.233138,-3.4011974,1.0624925
-5.5519466,-12.372687,-6.4618177,2.0785606,-3.8423057,1.1932138
-4.6707897,-15.884753,-4.5248275,1.1256388,-3.087833,1.104641
-3.2392836,-17.151453,-2.2624137,1.4719892,-0.4012503,0.5804576
-0.7325028,-14.297415,-4.1344986,1.3479872,1.0427927,0.5047125
-0.8452646,-10.876276,-1.8696918,1.7822996,-2.2851796,0.9445989
-1.6160526,-8.183154,-0.7851449,1.500699,-2.2815144,0.7203416
-4.2352962,-6.0882382,-2.3461626,1.1225846,-0.2980171,0.5706841
-5.8920264,-4.2687955,-4.642076,0.7860077,-0.72499937,0.91100234
-3.2679975,-1.7835501,-3.0260234,0.4549285,-1.3072132,0.70507044
-1.3573287,-2.5737798,-3.394817,-0.32397813,-1.4116681,0.29030517
-0.6415756,-2.7771697,-3.2201412,-0.7491278,-1.3744063,0.17118995
1.1084751,-2.7125635,-2.487339,-0.984304,-1.1520579,0.06734591
3.1387851,-2.8058836,-3.3086755,-1.2439141,-0.67307734,-0.19226417
3.1770704,-4.5559344,-2.0662024,-1.9182894,0.5418979,-0.48363832
-0.3807579,-9.162118,4.6396832,-1.9427234,-0.065284304,-0.55266404
-15.427424,-19.15275,31.661829,0.13782242,0.08131904,0.31107396
-16.63909,-21.32663,6.183951,0.14698513,3.058665,1.7515281
-6.1289163,-7.0268226,3.4139597,-0.46447298,-0.30656898,-0.020005248
-0.84765744,-4.369294,1.8098712,-1.244525,0.8619818,-0.41033664
-0.23928227,-5.2405806,3.9861434,-1.2518551,1.9597508,-0.33703497
0.043070808,-10.524531,-2.9015965,-1.1657256,2.3934522,-0.52273256
-5.6261244,-18.697815,-8.283653,-0.948264,0.4362213,-0.7426376
-8.0345,-19.528723,-2.5184457,-0.23235102,-1.615691,-0.23868857
-6.8805614,-10.021739,1.6854445,-0.6471163,1.6707436,-0.29916245
-3.3876386,-5.142475,-2.1834507,-0.23907034,3.2975063,-0.2698418
-0.6726823,-2.367698,-4.342973,0.21356747,3.3408763,-0.24601874
-0.031106694,-2.475375,-7.4192457,-0.14866495,1.6230975,-0.37551835
-0.8258229,-4.2329035,-6.799206,-0.53655297,-0.90832984,-0.6846071
-4.4075794,-7.804789,-5.3123655,-0.3068744,-2.647412,-0.67422265
-9.274879,-11.292927,-3.978965,-0.33375168,-2.995595,-0.0132859275
-9.502198,-10.953146,-2.0422742,-0.75096035,-1.047603,0.54136336
-6.99781,-8.729017,-0.31136605,-1.4088428,1.665246,0.7240067
-4.965406,-8.072785,1.1730813,-2.211496,4.38909,0.7240067
-1.907977,-7.201499,2.5208387,-2.2127178,6.050671,0.33367532
-1.2472588,-7.548458,0.9625129,0.41400173,1.7703117,-0.3736858
-4.2855453,-8.360223,-2.4825535,1.0431744,-0.8246438,-0.30343837
-5.386842,-8.599505,-2.6024938,0.32359633,-0.3639886,-0.54594475
-5.171189,-8.295617,-2.1499512,-0.29954422,0.9609391,-0.5349495
-5.860621,-8.724232,-1.7333009,-0.59030753,2.138118,-0.6137488
-6.4666033,-8.6090765,-1.0486546,-0.57870144,2.2834997,-0.644902
-7.859824,-8.219047,0.44536412,-0.32031304,2.3152637,-0.51784575
-7.6109705,-7.7569327,-1.1491531,0.5239542,0.80578387,-0.2637333
-7.8406816,-9.284451,-2.801098,0.69865656,-0.9584193,-0.15988927
-8.180761,-10.217951,0.31615168,0.12927055,-0.3132883,-0.059099473
-8.5014,-9.995419,4.0292144,0.39384377,0.25052375,-0.12446013
-10.979466,-11.048859,7.795218,2.0351903,-0.4971533,0.29580277
-10.457532,-10.593924,-1.8146569,3.2514637,-2.0176284,0.9048939
-7.996215,-10.5029955,-7.376175,2.9099236,-4.353585,1.4167838
-5.9135623,-13.722837,-7.2565336,1.2618577,-4.8025575,1.5731608
-4.369294,-17.527126,-2.746063,0.59542334,-2.7738574,0.95864844
-2.626422,-17.781065,-2.0183458,1.0908206,-0.4440096,0.48760882
-0.014356935,-15.314962,-1.8577276,1.8653748,2.154,0.14981028
-0.09571291,-10.40489,-2.856133,1.9582236,-2.663905,0.47111595
-0.8596215,-8.71466,-2.8298118,1.4854279,-3.3657684,0.39109495
-4.0363927,-6.8925257,-2.5136602,0.6919372,-1.2571237,0.34467056
-5.209474,-3.7875392,-3.7947176,0.7420267,-0.45072892,0.8028824
-4.3262234,-1.6926229,-4.0268216,0.69804573,-1.3878449,0.8584695
-1.6136597,-2.8872397,-3.222534,0.09200887,-1.1245698,0.27320144
-0.55064833,-3.8712878,-2.9135606,-0.44248247,-0.65719527,0.17790927
1.204188,-3.670291,-2.652743,-0.5426614,-0.5338041,0.16569231
2.7675984,-3.437888,-3.2991042,-0.7173638,-0.3872008,-0.035887275
3.2129626,-4.6755753,-3.167499,-1.4894747,0.27129254,-0.15805672
1.7691933,-7.146464,-0.95054877,-1.9457775,0.38674268,-0.29061058
-4.896014,-13.710874,14.730814,-1.1785535,-0.8105943,-0.047493376
-20.548664,-16.847265,7.218249,-0.08025006,1.2517024,2.2695267
-6.567102,-8.446364,4.1727834,-0.6941516,-1.83132,-0.19837265
-1.2257234,-4.7162533,2.1068804,-0.7179746,-0.36826456,-0.5154024
0.39511484,-3.586243,1.407877,-0.83220303,0.31038678,-0.45309594
1.7428722,-4.331009,1.9992033,-1.308053,2.03855,-0.3620797
-2.949453,-14.469996,-5.535197,-1.0740986,3.458159,-0.93138933
-6.96431,-21.96342,-8.008179,-0.68498886,1.6957884,-0.8764131
-7.9722867,-22.109383,-2.9829526,-0.38139775,-0.4360686,-0.20753536
-4.0627136,-9.339486,-2.3222344,-0.27694288,1.8539978,-0.13667707
-1.7620147,-4.345366,-3.9693937,0.07734854,2.8576963,-0.29122144
-0.076570325,-2.1140587,-6.2054863,0.085900396,2.2877758,-0.8440382
-1.4246268,-2.0207388,-7.1105714,-0.39972317,-0.5796177,-0.97903544
-3.993322,-5.2334023,-6.0427747,-0.6752153,-2.8172276,-0.70537585
-8.460722,-9.734302,-4.982156,-0.78944373,-3.9229374,0.03802524
-9.535697,-10.778171,-1.9247267,-1.0857047,-2.1092556,0.6140542
-6.1384873,-9.492626,-0.11724831,-1.7753512,1.4557254,0.92016506
-4.2975097,-8.558827,1.0989038,-2.151633,3.7855732,0.9103915
-1.3980067,-7.5723863,2.652743,-1.9787633,5.726922,0.567019
-0.7851449,-8.750552,0.0047856453,0.32359633,2.4997396,-0.20875706
-2.3222344,-9.064013,-2.1092732,0.74874604,0.84793234,-0.0762032
-3.844967,-9.169296,-3.0403802,0.8916843,-0.4592808,-0.19715095
-5.1472607,-8.846265,-2.6359932,0.57221115,-0.5112028,-0.43110546
-6.6939216,-7.9220376,-1.0606186,-0.22929679,1.2113864,-0.64306945
-7.945966,-8.058429,-0.5482555,-0.69537324,2.7239206,-0.47997323
-6.792027,-9.23151,1.0223335,-0.3716242,2.7446895,-0.12446013
-5.762515,-9.188439,0.3687938,0.6308525,1.1057099,-0.25762483
-7.3402824,-8.848659,-2.9997022,1.1225846,-0.860073,-0.45981526
-9.863813,-8.793623,-2.5208387,0.56915694,-0.9223794,-0.3669665
-10.847563,-9.008977,2.3868406,0.21601087,0.4166742,-0.25945738
-10.172487,-10.761421,3.05713,2.836622,-2.3309932,1.0710443
-6.3251276,-10.873883,-5.956633,2.7847,-4.971762,1.3856306
-4.2664027,-14.101203,-5.2022953,0.8257128,-3.7824426,1.0343934
-4.1225343,-17.235203,-2.0063818,1.7102196,0.83327204,0.458899
-2.7245276,-12.916158,-6.3777695,1.796349,1.6762413,1.0466105
-2.695814,-8.063214,-3.3517463,0.4097258,-3.390813,0.9751413
-6.114559,-5.128118,-2.0255244,0.09078717,-1.3762388,1.0728768
-4.132106,-2.3748765,-4.618148,0.120107844,-1.8300984,1.2775106
-1.5442679,-2.6359932,-3.9119658,-0.51578414,-2.107423,0.47844613
1.8696918,-3.3349965,-2.9159534,-1.2469683,-1.431826,0.27869907
4.0794635,-5.2046885,-2.6838498,-1.7063254,-0.48066044,-0.18798824
3.153142,-9.583553,1.352543,-1.7777946,-0.1220931,-0.5123481
-7.225427,-18.496819,17.074585,-0.11751174,-1.8972915,-0.32359633
-8.685647,-10.351949,6.775277,0.085289545,1.0837194,1.0288959
-4.8792644,-7.007381,2.6886353,-1.1199121,0.5651101,-0.02367033
-2.0805593,-6.2844496,1.8696918,-0.9739196,1.9573073,-0.17882554
-4.9677987,-11.453245,-5.1735816,-1.0459995,1.8925575,-0.85075754
-9.868599,-17.551056,-5.6500525,-0.40460995,-1.1777135,-0.5349495
-5.382056,-9.193225,-1.1467602,-0.29648998,1.1918393,0.15286453
-0.8042875,-4.304688,-3.4067812,-0.63428855,2.6335154,-0.109188944
-0.038285162,-3.3373895,-5.5160546,-1.0368369,1.3634875,-0.64734536
-1.8601205,-5.729016,-4.896014,-0.8425874,-1.8166597,-0.64795625
-6.387341,-10.742278,-2.5809584,-0.62451494,-2.3725307,0.11560284
-6.849455,-9.863813,-1.2089736,-0.8352573,0.3189386,0.4124746
-4.019643,-7.301997,0.7013961,-1.072266,3.4007394,0.57618165
-2.5737798,-7.8023963,1.407877,-0.7998281,4.8448586,0.13209572
-3.4857445,-9.078369,-1.6639091,0.6076403,1.1069316,-0.21120045
-4.953442,-8.336295,-1.8696918,0.7939487,-0.005421269,-0.3541387
-6.562316,-8.616255,-1.5681962,-0.22441001,2.1094084,-0.4561502
-6.9188466,-8.532506,-1.9462621,0.19035527,1.5107017,-0.4304946
-7.498209,-7.589435,-2.7293134,0.58870405,0.29878068,-0.3205421
-9.2075815,-9.195618,-2.9279177,-0.16699037,0.076432265,-0.13484453
-8.412866,-9.64816,5.9614186,0.2526617,0.77463067,-0.006566608
-10.107881,-12.162119,1.8002999,2.631988,-1.6169127,0.748517
-7.562815,-9.629018,-4.8122654,2.639929,-3.3101814,1.2139826
-3.275176,-14.201701,-5.1999025,1.3027844,-2.7103293,0.948264
-1.3669,-18.314964,-1.4676976,1.240478,-0.55945975,0.5425851
-0.2105684,-13.390236,-0.9170493,2.473168,0.313441,0.74729526
-1.3429717,-8.491829,-4.0890346,1.708387,-1.7580184,0.5676298
-5.1209397,-5.5519466,-2.8130622,0.66994673,-1.524064,0.888401
-6.502496,-2.4921248,-0.44775695,0.5935908,-1.9302773,0.21883602
-1.9872392,-4.8625145,-3.083451,0.30404922,-1.2962179,0.24754585
-1.1874382,-4.881657,-2.8872397,-0.18592663,-1.3255385,0.026419144
0.35682967,-3.5240295,-2.2504497,-0.26594764,-1.1129637,0.11071607
2.3341985,-3.801896,-3.2967114,-1.168169,-0.72744274,-0.0193944
0.10049855,-8.223832,2.367698,-2.1381946,-0.45378315,-0.20264858
-15.288641,-19.104895,23.51726,-0.17187715,0.0031305922,0.69835114
-3.9741793,-11.989537,4.7545385,-0.36734828,-0.8050967,-0.056045234
-0.9936196,-6.34427,2.0374885,-0.75523627,0.54678464,-0.02183779
0.08135597,-4.9749775,1.8385851,-1.1632823,1.7648141,0.11193776
-3.083451,-12.05175,-5.077869,-1.1700016,2.5473857,-0.035276428
-8.470293,-21.281166,-6.4594245,-0.29343575,-0.56617904,-0.8611419
-7.7736826,-14.074882,-3.1292138,0.17019732,0.6341358,-0.060932014
-1.3669,-3.3445678,-4.615755,-0.55915433,3.258412,-0.34192175
-2.0949163,-1.8505492,-6.698707,-0.81326675,1.8045192,-0.44087902
-4.0292144,-4.4458647,-5.4466624,-1.0081271,-2.1178074,-0.28999972
-7.1679993,-9.396914,-2.7005994,-1.1828294,-3.0688965,0.5120427
-6.6676,-10.320843,1.2209377,-1.2029873,0.0898709,1.1333507
-3.7588253,-9.080762,0.6152545,-1.2213128,5.392789,0.79494137
-0.6008976,-7.7186475,1.3166506,0.10605835,4.0574,0.27625567
-2.4131618,-7.687541,-0.9984053,1.1665655,1.6713544,-0.029778805
-4.9606204,-8.293224,-2.801098,0.8959602,1.0788326,-0.49829865
-6.8685975,-8.724232,-2.4921248,0.44026816,0.91146046,-0.68216366
-7.819146,-8.058429,-1.6184454,-0.25617406,1.861328,-0.7432484
-8.664112,-7.886145,-1.0271192,-0.8981745,3.0635517,-0.5154024
-7.0340014,-7.768897,1.4868401,-0.040544987,1.7367151,-0.23380178
-7.345068,-9.854242,-0.0741775,1.2722421,-0.62970716,-0.27717194
-8.819944,-9.669696,-1.8696918,0.74630266,-0.45378315,-0.060932014
-8.956335,-7.9387875,3.3254254,0.7670714,-0.11231954,-0.33520243
-10.265807,-8.271688,5.9135623,1.5000882,-0.30412558,-0.11468657
-12.049357,-10.660922,1.5897316,2.8830464,-2.0732155,0.5841227
-10.555638,-10.928918,-4.8505507,2.8622775,-4.048161,1.0789853
-5.911169,-12.717553,-5.831907,1.5898827,-4.327929,1.6592902
-3.6149569,-17.608482,-5.171189,0.8947385,-2.8813665,1.2659045
-1.7763717,-22.171894,-2.8322048,1.2612469,0.8021188,0.5792359
-0.6798607,-18.635601,-1.9223338,1.9453958,1.1429716,0.65864605
-0.11485548,-9.729516,-2.7053852,2.0553484,-1.7812306,1.2787324
-0.8787641,-6.8039913,-3.9861434,1.1641221,-2.1593451,0.6610894
-5.2046885,-4.9342995,-3.222534,-0.0936887,-2.2466962,0.47478104
-6.914061,-4.26401,-1.6734804,0.18791188,-2.2045476,0.62749285
-6.183951,-2.43709,-3.399603,0.45798272,-1.835596,0.8438091
-3.3613176,-3.1483564,-4.1847477,0.06757498,-1.8569757,0.70629215
-0.7612167,-4.615755,-4.5798626,-0.5108974,-2.2088237,0.4417953
1.1204392,-3.856931,-4.208975,-0.8871793,-1.9082868,0.37032616
3.1292138,-3.234498,-3.301497,-1.1981006,-1.7256435,0.28908345
4.57747,-3.1914272,-3.8832521,-1.83216,-0.79097086,0.082006246
3.2297122,-6.04756,-1.0725827,-2.291517,0.15889664,-0.071927264
-1.082154,-11.2139635,10.636994,-1.6550143,-1.1123528,-0.14767233
-15.085251,-21.498913,32.468807,0.4811949,-0.83808243,0.7044596
-4.982156,-15.533009,6.9523463,-0.49929127,-0.198449,0.6458183
-2.9709885,-8.879765,4.54397,-0.6037462,0.48203483,-0.42072105
-0.014356935,-4.831408,2.3557339,-0.98247147,2.155222,-0.072538115
0.45254257,-6.329913,3.3852458,-0.9635352,1.9951799,-0.14645062
-4.7210393,-16.983658,-6.2940207,-1.2659045,1.5363572,-0.16599774
-6.7633133,-21.350557,-9.480662,-1.1370158,0.25357798,-0.4421007
-7.5125656,-18.37957,-3.2033913,0.432938,0.3897969,-0.62840915
-3.3565319,-6.942775,-4.1727834,0.81227416,2.282889,0.02519745
1.3094722,-1.6136597,-5.561518,0.23128204,4.502097,-0.51356983
0.39032918,-0.6655038,-6.485746,-0.5371638,3.5168004,-0.7475243
-1.6663018,-2.7412775,-4.8673005,-0.9525399,0.42339352,-0.55632913
-5.3123655,-7.582257,-3.638885,-0.18837002,-2.0506144,-0.40361732
-9.298808,-11.264213,-4.3262234,0.23372543,-3.66516,0.05390727
-10.158131,-12.109477,-1.785943,-0.14499986,-2.966885,0.22311196
-9.810872,-9.430413,2.0925233,-1.9549403,3.0647733,0.21089502
-6.0044894,-7.416853,-0.68225354,-2.100322,4.859519,0.8059366
-3.234498,-5.9901323,0.18424734,-1.5420076,3.8851414,0.7288935
-0.71336025,-5.985347,3.423531,-0.7051468,3.2694073,0.26526043
-2.1882362,-8.185547,0.6415756,0.34986275,1.7819178,-0.04871507
-3.6005998,-9.02812,-1.7213368,0.5587725,0.6909446,-0.28450212
-5.250152,-9.657731,-2.0638096,0.053525493,0.40384638,-0.51356983
-5.6931233,-9.016156,-1.096511,-0.34108183,1.0238564,-0.5960342
-7.481459,-8.226225,0.22013968,-0.79738474,2.0556538,-0.63635015
-6.8039913,-7.8741813,1.1850454,-0.10651649,1.389143,-0.4262187
-6.0882382,-8.336295,-1.6806588,0.828767,-0.31206658,-0.41583428
-6.9523463,-9.3155575,-3.3589249,1.0999832,-1.3542484,-0.3852919
-8.82473,-10.363914,-3.2249267,0.58503896,-0.7567634,-0.20448112
-9.286844,-8.235796,2.12363,0.017485503,0.95421976,-0.20997874
-11.817254,-9.923634,8.3123665,1.4701567,-0.25342527,0.4124746
-8.642576,-8.913264,-1.9438694,2.7339997,-2.574721,1.1669474
-3.8593237,-12.054143,-5.372485,1.8574338,-3.440292,1.0612707
-3.7540395,-17.52234,-3.9167516,0.91428566,-1.7965018,0.6769715
-1.3214363,-17.381165,-0.14596218,2.000983,0.29083964,0.8621346
-0.61764735,-8.245368,-3.92393,1.8684291,-1.3750172,0.6525376
-5.063512,-6.2318077,-3.6053855,0.16836478,-1.563769,0.47111595
-6.3346987,-3.4929228,-2.9590242,0.7096518,-1.5509412,0.8059366
-2.408376,-4.031607,-3.9622152,0.088343784,-1.5539954,0.7032379
0.13160525,-4.0651064,-3.7540395,-0.5023455,-1.4593141,0.33428615
2.6814568,-3.6173496,-2.3078775,-0.7698966,-1.4055595,-0.19165333
1.7715861,-6.06431,0.581755,-1.2433033,-1.0860864,-0.30710346
-8.125427,-12.992728,12.796516,-0.5890858,-0.9419265,0.4277458
-8.130213,-14.517853,9.090333,-0.7735617,0.9175689,0.74607354
-2.164308,-8.745767,4.831408,-0.5182275,0.53151345,-0.103080474
-1.4198412,-7.6851482,1.0845468,-1.2982795,0.6939988,-0.41033664
-3.7325041,-8.886943,2.0662024,-1.5988164,0.9340618,-0.35658208
-5.7433724,-13.488341,0.68464637,-1.0991433,1.1906177,0.08750387
-5.52084,-16.76591,-4.2927237,-0.64222956,0.41178742,-0.21486552
-5.3676996,-8.621041,-0.047856454,-0.5255577,2.2034788,0.0062611843
-1.6663018,-4.5535417,-4.2281175,0.34986275,2.9682596,0.106440134
0.038285162,-3.0933216,-7.0603223,0.13537902,2.4178863,-0.09147438
-1.8984057,-4.5320063,-7.02443,-0.32581067,-1.7177025,-0.52273256
-7.349854,-10.00499,-4.821837,-0.5304445,-3.3578274,-0.19165333
-8.865408,-11.048859,-2.12363,-1.0912023,-1.0524899,0.72095245
-4.776373,-8.647362,1.2424731,-1.7234292,3.2962844,0.67819315
-2.3509483,-7.282855,2.856133,-1.6770048,5.38668,0.47355935
-2.841776,-7.819146,2.5881367,0.70659757,2.4417093,0.05451812
-5.252545,-8.705089,-2.9829526,1.2722421,0.52784836,-0.21853061
-5.1999025,-7.8837523,-2.7388847,0.39078954,0.5009711,-0.5551075
-6.2198434,-8.084749,-2.4586253,-0.23907034,1.1539668,-0.6051969
-7.2900333,-8.336295,-1.5777674,-0.7680641,1.93043,-0.5471664
-7.7234335,-8.010572,-0.03589234,-0.69170815,2.306101,-0.38834614
-7.1392856,-7.94118,-1.8098712,0.53311694,-0.68834853,-0.43354884
-7.929216,-10.019346,-0.9768698,0.15492614,-0.9193251,-0.14156385
-9.164511,-11.077573,4.5822554,0.57343286,-0.019470757,-0.100637086
-9.439984,-10.536495,0.5386842,3.0627117,-1.3255385,0.97453046
-5.209474,-9.55484,-5.3676996,3.065766,-3.2869692,1.1229663
-2.9709885,-15.01586,-4.7306104,1.0633323,-2.6492445,0.60305893
-2.3916261,-17.795422,-0.50039905,1.8610989,0.020234315,0.5352549
-1.4003994,-11.640184,-3.2105699,2.6894078,0.1246892,0.9519291
-2.4418755,-7.7880397,-5.7194443,0.95337987,-1.57171,0.3556658
-6.4208403,-3.4474592,-2.5881367,0.79150534,-1.1929847,0.79494137
-3.7923248,-3.3349965,-3.3804603,0.46042612,-1.2381874,0.90245044
-1.3669,-3.9885364,-3.6990047,-0.33863845,-1.2027583,0.5902312
0.933799,-3.2943187,-3.1459637,-0.8822925,-1.0311102,0.51754034
2.4945176,-3.7971103,-4.213761,-1.7649668,-0.7579851,0.116213694
0.7372885,-8.068,0.9601201,-2.3538237,-0.41774318,-0.2661767
-18.70978,-19.61965,27.352655,0.20318307,-0.38231403,0.756458
