accelerometer-x,accelerometer-y,accelerometer-z,gyroscope-x,gyroscope-y,gyroscope-z
5.883661733,7.538097165,-1.064400917,-3.16044426,3.134997129,-1.075857759
5.510697604,7.219721536,-2.011397106,-2.932777405,3.185244799,-1.098657966
4.920470196,4.920461428,-3.112010323,-2.780454159,2.970386267,-0.879807353
4.01791813,2.813375167,-3.807755622,-2.707001925,2.311701059,-0.7153980136
2.88981777,1.893954967,-4.686764316,-2.630520821,1.263760805,-0.6362243891
1.805410861,1.075771037,-5.6934209,-2.43630147,-0.004423725419,-0.5892496109
1.027474185,0.3370341525,-6.491252363,-2.216150284,-1.182422996,-0.5275202394
0.5472305256,-0.1376613348,-6.645462097,-1.924582362,-2.078320026,-0.3784751594
0.5516198832,-0.5734639046,-6.190035374,-1.469400525,-2.749022961,-0.2840506434
0.608948548,-0.4060416378,-6.46231853,-1.024554014,-2.959151506,-0.2577442825
0.3360133581,-0.4048252477,-5.90696662,-0.6725035906,-2.673055172,-0.2528078258
-0.01693659482,-1.204640578,-4.353959764,-0.4363758862,-1.984227419,-0.2808748186
-0.4246961059,-2.047681886,-2.811203083,-0.361898452,-1.033822656,-0.3524768353
-0.8350240062,-2.801988096,-1.483617094,-0.4614403248,0.04792179167,-0.500076592
-1.125907964,-3.271766,-0.3618905075,-0.6947114468,0.8780967593,-0.6581937671
-1.03141379,-3.314545989,0.2817358976,-0.8520178795,1.082722902,-0.7138426304
-0.3196574127,-2.992436433,-1.042679353,-0.9280074239,0.562112987,-0.6124659181
0.5278709049,-2.858721206,-3.401170379,-1.020047426,-0.3701960146,-0.4402529001
1.287067809,-2.728535322,-4.984434426,-1.047423482,-1.054910064,-0.3529763222
1.765076074,-2.17520352,-4.800569559,-0.9630502462,-1.197657824,-0.4021917284
2.049373785,-1.653855587,-3.496537463,-0.7983366251,-1.12013793,-0.5313814282
2.06287361,-1.420603881,-3.210641377,-0.618006289,-1.084232211,-0.667450726
1.974199009,-1.5896669,-3.828985457,-0.4263031781,-1.055785894,-0.7677288651
1.844386927,-1.867261022,-4.021568176,-0.2329993695,-0.9706867933,-0.8377599716
1.508297946,-2.087590118,-3.613127953,-0.05043674633,-0.8303771019,-0.8948187232
1.128494327,-2.239721877,-3.139619045,0.1084655598,-0.6771882772,-0.9284915328
0.7153612695,-2.412664953,-2.742812269,0.1794015169,-0.5419660211,-0.9202352166
0.2359384614,-2.678006327,-2.264293716,0.1352021396,-0.4321195185,-0.8463834524
-0.1841132893,-3.00405439,-1.63506087,0.07633215189,-0.4673781693,-0.7351791859
-0.7049993038,-3.18622999,-1.397188518,0.07802601159,-0.5116843581,-0.6318993568
-0.8873425147,-3.074806674,-0.9524491931,0.1856821626,-0.5669311285,-0.5762922764
-0.7897926795,-2.82671571,-0.3736728614,0.369735986,-0.6168161035,-0.4991272688
-0.5155725644,-2.776093192,0.03752776662,0.5692472458,-0.6602519751,-0.4189016819
-0.2234197561,-2.795314609,0.452610789,0.7351233959,-0.6763631701,-0.3274040222
-0.02857128384,-2.715570042,0.5718878874,0.8606461883,-0.7338347435,-0.2331078798
0.1789412935,-2.59326059,0.4888236736,0.8842079043,-0.8379068375,-0.1299102157
0.3895169117,-2.392009703,0.1048852927,0.8293542266,-0.9542384744,-0.02412252687
0.479830366,-2.088971928,-0.07927388159,0.6941657662,-1.085089087,0.04783868045
0.4355969642,-1.680222785,-0.06123465929,0.5254361033,-1.292222023,0.078592062
0.2091755421,-1.050988478,0.02233691949,0.3745121956,-1.527967572,0.04347630218
-0.1230536943,-0.1697258675,0.1560277432,0.2039676458,-1.674279213,0.005537976976
-0.4374925687,0.7353250301,0.7829144643,0.01801445149,-1.751203537,-0.01063502952
-0.7050377361,1.519787308,1.635599507,-0.1353511214,-1.7105093,0.006256069988
-0.6976537633,2.012517049,2.818932801,-0.265098989,-1.599834323,0.04487225786
-0.4843158408,2.287076918,3.991064025,-0.3664770126,-1.452551126,0.0960829854
-0.01960296448,2.294346617,5.091218392,-0.4009841681,-1.412272811,0.1337281913
0.4537963455,2.183466906,5.113355405,-0.3635846078,-1.519322634,0.1410156637
1.045738448,1.923941525,3.951938468,-0.3256816864,-1.689333081,0.1217044741
1.384648478,1.434225579,2.72895267,-0.3446953297,-1.750157356,0.0897891596
1.393702722,0.8710650414,2.246460538,-0.39237836,-1.654914737,0.06032657623
1.211226313,0.3020452568,2.36336813,-0.4092894197,-1.571430802,0.05201271921
1.058523988,-0.2230465388,1.913280138,-0.4270590842,-1.594711065,0.04950774834
0.908908596,-0.7058540209,1.244635611,-0.4601542056,-1.736799479,0.02637473494
0.454737645,-0.9226695564,0.3597520342,-0.4362117052,-1.780834556,-0.05574319139
-0.01165726618,-0.8865969571,0.4951049459,-0.3567986488,-1.704447627,-0.1119758338
-0.2864100269,-0.9727566526,0.3923594417,-0.2642963827,-1.747594357,-0.14026694
-0.4419715408,-1.317816291,-0.1417827986,-0.1731856614,-1.756623268,-0.1090427041
-0.6113111124,-1.68599903,-0.4833715457,-0.06961088628,-1.615706205,-0.05142967403
-0.5707028424,-2.240740699,0.1161333936,0.1365601271,-1.333693385,-0.03643581271
-0.5208045467,-2.623950327,0.5726543418,0.4948411286,-0.950668335,-0.1154713482
-0.4779300123,-2.992216069,0.3056640318,0.799523592,-0.4042939246,-0.2442961633
0.1541821884,-3.126139386,0.6538156445,0.9567021728,-0.03632786125,-0.1875230968
2.095738938,-2.209895479,2.083312295,0.8375925422,-0.0852477327,0.1971332431
5.320563739,0.4902355863,3.808673322,0.4359002411,-0.07288113981,0.424073875
7.750105593,5.703949893,6.779433345,-0.333930403,0.5151557326,0.07599604875
6.771852096,13.34902918,9.579156419,-0.9410793185,0.2003225684,-0.4744996727
4.905052262,19.60219876,8.043643133,-0.2988260686,-1.360555768,-0.3596167564
6.479470155,16.76749205,-4.190366115,0.1071512997,-1.989858031,-0.2620727718
4.878346626,8.397044483,-8.060666749,0.005573010538,-1.269833446,0.02804187499
-1.286336864,-1.476577697,-5.486882429,-0.08613464981,0.2715071142,-0.01971096173
-2.901749616,-7.146722351,-3.497118186,-0.07085183263,1.728698015,-0.3413110971
-0.1739339137,-9.254397226,-4.594721115,0.08580356091,2.909069777,-0.4461925626
4.321498341,-11.42233981,-3.44201823,0.4483173192,3.332614899,-0.2423113137
9.016148442,-12.84964758,0.1884505879,1.179314017,2.538792133,0.1571509838
11.13742163,-10.94340011,-1.185893207,1.839299321,2.078754902,0.454395175
8.213598718,-5.671129573,-5.850619879,2.125849009,2.38705945,0.5954868197
2.868445312,-1.209555238,-7.963167329,2.010419607,3.088288784,0.6925135255
-0.821612736,1.583531758,-8.494703478,1.677742243,3.706177235,0.7854290605
-2.046841928,3.800284263,-7.591556368,1.399850488,4.073732376,0.8940697908
-2.019802823,6.064340371,-5.848306341,1.240751028,4.178366184,1.020513177
-1.359456169,7.259947748,-3.648183484,1.113242865,3.828216553,0.9947670102
-0.6449822036,7.029193119,-3.174258981,0.9932782054,3.095523596,0.7726536989
-0.1199858312,6.217011644,-3.380633787,0.8875437975,2.199271202,0.4505089819
0.03040149494,5.294919595,-3.389074283,0.7421568036,1.427858829,0.1394215375
0.09725523622,3.927008025,-3.092548666,0.5737872124,0.8924635649,-0.09287881106
0.1805743016,2.003200355,-2.554794373,0.4453891516,0.5384614468,-0.1840819865
0.0707501642,-0.2210918976,-2.138618295,0.3999521732,0.3517605364,-0.1255712807
0.0230140881,-2.123715325,-1.784800181,0.4588214457,0.375992626,0.06196148694
0.1387814248,-3.139817198,-1.170161385,0.5971340537,0.5925675631,0.3005570471
0.3178217948,-3.202746825,-0.4976783035,0.6932636499,0.9194151163,0.3888582885
0.6502301873,-2.105929493,-0.1322656223,0.7461671233,1.269636631,0.3493361771
0.8864521418,-0.9152695093,-0.1320867495,0.7677092552,1.64129746,0.255215168
0.9734109518,-0.0879787277,-0.1693956127,0.7561486959,2.025293112,0.1340042949
1.025495871,0.5306459226,-0.2594183952,0.7208598852,2.349775553,0.06428328156
0.8695271643,0.6667255411,-0.4967512152,0.6403014064,2.526178598,0.05850288644
0.6163807438,0.4468418502,-0.9036100512,0.5446770787,2.544961452,0.08563669026
0.3719394617,0.02425941199,-1.262145257,0.4622043073,2.456151485,0.146684587
0.07459149593,-0.5928922431,-1.367725108,0.4474853575,2.344515085,0.2143869549
-0.2198968426,-1.187432838,-1.077679501,0.5121825933,2.233480453,0.2819257677
-0.4699946892,-1.655021708,-0.640314431,0.6475570798,2.073137999,0.314799279
-0.808019241,-1.808609511,-0.4334363521,0.7619374394,1.773288846,0.2847687006
-1.237000002,-1.447599439,-0.7243366031,0.8061893582,1.393967271,0.2015537024
-1.624498998,-0.8026578601,-1.074253034,0.8086237907,1.07259798,0.1420269907
-1.898948246,-0.1943073511,-1.118295443,0.8296068311,0.8471050858,0.1265386939
-2.030541805,0.191446701,-0.9122017923,0.8803773522,0.6350802183,0.1307904422
-2.225269281,0.4342465725,-0.8952757919,0.9281451106,0.5117119551,0.1416613311
-2.464600308,0.5391144757,-0.6158762284,0.9469419718,0.5171844959,0.1226242706
-2.764662281,0.6664741967,-0.04726517065,0.9250840545,0.7250036597,0.03833711892
-2.757199983,0.8652735985,0.8413682607,0.881728828,0.9750907421,-0.09600257874
-2.536555537,0.8368488835,1.238322629,0.8357963562,1.233896375,-0.2267028093
-2.278779337,0.6282452961,1.238351124,0.7739926577,1.494832635,-0.2919313312
-1.892618312,0.166628486,1.184049625,0.7479048967,1.69946909,-0.2886680663
-1.330660136,-0.1789531301,1.062244031,0.7473019361,1.908982873,-0.2845676243
-0.844578601,-0.3165834852,1.112379789,0.7114159465,2.071073771,-0.2795771956
-0.5719553997,-0.5479314039,1.13523854,0.6882411242,2.314562321,-0.2979652584
-0.3077641824,-0.5030605811,1.222929391,0.6908513904,2.52304101,-0.2605436742
-0.07383063109,-0.6609919659,1.198762772,0.7047967315,2.621641397,-0.1760288179
-0.01497324059,-0.9150134887,0.8631899241,0.7197408676,2.626075983,-0.06702506542
0.06395520683,-0.9804483762,0.6046702131,0.7276877761,2.552082062,0.03080215678
0.06988428635,-1.016627359,0.3901872122,0.7636791468,2.403866529,0.1100044847
-0.04022475062,-1.068406646,0.09043079703,0.8179895282,2.207121372,0.1564486921
-0.2001712747,-1.005810781,-0.2058592572,0.8721588254,1.999499798,0.1764006019
-0.3705895084,-0.6970593046,-0.4619643083,0.9037759304,1.81044066,0.2018886507
-0.4840177347,-0.3161480164,-0.6059226974,0.938898921,1.669531465,0.2069225609
-0.5705807504,-0.04216331747,-0.6307476343,0.9808495641,1.624313593,0.2124382257
-0.5635460294,-0.01086626193,-0.5242386859,1.027246714,1.653747082,0.2119698524
-0.4931888831,-0.1368412506,-0.4656657932,1.128971934,1.682406783,0.2072099894
-0.3349506243,-0.2358937455,-0.3988549412,1.331987023,1.624947071,0.1865316182
-0.1163297929,-0.3484276532,-0.3313648747,1.616561532,1.398973107,0.1730751991
0.1587073377,-0.3835100725,-0.4070762415,1.881156802,0.9762521982,0.2090124041
0.3250461566,-0.3403659273,-0.7594111313,1.999723673,0.4119153321,0.2519132793
0.1835579935,-0.0008393734336,-0.7734341037,1.998311281,-0.1774863154,0.3201108277
-0.09478731174,0.5910018994,-0.09361468776,1.874814153,-0.5970718861,0.4592633843
-0.4403121562,1.192180909,1.281951781,1.586107135,-0.5987794995,0.592564106
-1.100139097,1.385649472,3.367598364,1.184650064,-0.02140751854,0.6317149997
-1.982983496,1.06137134,6.10250439,0.7070125937,0.9007712007,0.564866662
-3.035190702,0.753505999,8.113551951,0.1941653043,1.741448402,0.4320178628
-3.930416372,0.7891898913,8.134072177,-0.1859925538,2.131186247,0.2963294387
-4.305558429,1.29261346,6.093126905,-0.2974466085,2.12028718,0.2198668718
-4.121119561,1.745247923,3.516487488,-0.1793040782,1.917277694,0.1924620569
-3.631549745,1.964362383,1.72143187,0.0471008271,1.570444942,0.2067725509
-3.341863035,1.90982649,0.9096484546,0.2330739498,1.169425249,0.2330323905
-3.240060949,1.633535853,0.9540037291,0.2701350451,0.8098618388,0.2507237494
-3.124161364,1.169815933,1.814827655,0.08388833702,0.6577242613,0.2584623694
-3.105896808,0.6284849501,3.187809368,-0.3177746832,0.7856255174,0.2887414396
-3.410741048,0.2757546312,3.884363061,-0.7982268333,0.9547233582,0.3001457453
-3.991661406,0.8576946877,2.713085239,-1.099493742,1.027932048,0.1996050328
-4.431637755,2.889417957,0.6182955645,-1.136634827,0.8034796119,-0.04809527844
-4.546180956,5.352248333,-1.195954583,-1.070487499,0.4066161811,-0.3654093146
-4.241818947,6.854411722,-1.851816784,-1.038109422,0.1461651772,-0.8185387254
-2.667182735,6.874591755,-0.1762856644,-1.086598158,-0.06605175138,-1.223608732
0.6714983085,5.238842903,2.260068792,-1.405297756,-0.3205298781,-1.093080282
4.021398665,1.509934607,3.440922544,-2.089743853,-0.3518715501,-0.7562922239
5.070404737,-0.7387333772,4.157538782,-2.678905487,0.1215874627,-0.6940001845
3.304827435,1.191678221,4.640741108,-2.813441277,0.8301134706,-0.7977665663
2.137806394,3.237732213,3.756415311,-2.803500175,1.276627183,-1.010115623
2.017363613,4.040687595,1.249968497,-2.889475822,1.427908301,-1.211515665
1.848027475,4.471998114,-0.9717854695,-3.048687935,1.458285809,-1.394266367
1.532939051,4.765875847,-2.207457438,-3.187173367,1.446669817,-1.569314837
1.315482587,4.980519883,-2.580169637,-3.223529577,1.316073656,-1.763978124
1.340164608,5.192115054,-2.818087582,-3.146345139,1.114203691,-1.892794967
1.584973482,5.365764817,-3.024523178,-2.996796131,0.9984966516,-1.903229952
2.158783131,5.417408495,-3.047463324,-2.802272558,0.9697201252,-1.773181915
2.881916204,5.766368063,-3.202933872,-2.593564034,0.9682337046,-1.509562373
3.562638706,6.338387614,-3.395480643,-2.405575275,0.9724162221,-1.107530713
3.919382352,6.873790376,-3.374055578,-2.237642765,1.027410269,-0.623911798
4.095151007,6.890916283,-3.103552876,-2.117673635,1.105228305,-0.1790041625
4.253715721,6.604061581,-2.970700402,-2.051444292,1.236559987,0.1379051358
4.323682407,5.564573571,-2.660803263,-2.047331572,1.499021769,0.2535499632
4.484361045,3.946375573,-2.202174529,-2.014387846,1.852799296,0.1158263534
5.214833666,2.652013807,-1.897280751,-1.777010679,1.978122592,-0.416713953
6.082327279,2.177843221,-2.476955931,-1.203729868,1.772875786,-0.9239609838
6.26367578,1.177846679,-3.667092767,-0.3705790341,1.338869452,-1.086345673
6.17195845,-0.5263035095,-5.29196659,0.4284493327,0.918602109,-1.079316139
5.889402322,-1.741142825,-5.965949555,1.142749071,0.401281774,-1.065104961
5.710533363,-2.636094938,-6.299179639,1.737215638,-0.1721509099,-1.12296617
5.449527388,-3.237138924,-6.403776324,2.077434778,-0.6133765578,-1.185986638
5.239655388,-3.792643978,-5.519591104,2.105050802,-0.7617834806,-1.192511439
5.543074271,-4.552236603,-4.376289669,1.787202239,-0.6829230189,-1.153508902
5.8798261,-4.995131762,-3.555349718,1.194347024,-0.4710787833,-1.053917408
5.931336507,-5.842539449,-3.213963215,0.5735785365,-0.2214788049,-0.797385335
5.672777925,-7.22515116,-2.818255925,0.1683031172,0.04156437889,-0.3900662363
5.649221693,-8.473835462,-2.463086396,0.0424959287,0.3558778167,0.1069557816
5.436722267,-9.543540915,-1.864544164,0.1096915156,0.5987865925,0.5589097738
5.184834249,-10.14913774,-1.169060146,0.330549866,0.4844807684,0.9104502201
4.820780572,-10.57882446,-0.7387281165,0.7675905228,0.04478259757,1.195289254
4.204832155,-10.32906293,-0.6631400838,1.419275403,-0.4368562102,1.501866817
3.209075736,-9.048406451,-1.087345155,1.99862206,-0.9202235937,1.780151486
1.627443673,-7.48373546,-1.6542554,2.269758701,-1.289596796,1.929879665
0.7467471723,-5.633319775,-2.128181072,2.178637266,-1.637815356,1.973193407
0.3153510573,-3.121155752,-2.419576924,1.741310239,-2.017055988,1.885500908
-0.2238920498,-0.3460942418,-2.581461431,1.064884067,-2.433497429,1.655054688
-0.9619766077,2.576820912,-2.677265738,0.3886531889,-2.806027174,1.313905716
-1.664385749,4.953393976,-2.44410054,0.1131835207,-2.47811532,1.004573584
-2.558335699,6.824070359,0.2156629314,0.759768188,-0.4595036507,0.7568362951
-4.599567386,9.305410205,9.231609055,1.130332351,0.9528411627,0.4803791642
-5.102362887,9.911029243,8.676861542,0.9709250927,1.39196825,0.2148793042
-4.17140218,7.51941,3.764429691,0.4843172729,1.199546814,-0.05597352237
-3.288582403,4.673835861,0.7010849068,0.0004848365206,0.829636097,-0.2796297669
-2.537110248,2.041531547,-0.4843311845,-0.2617067993,0.5239842534,-0.4228271544
-1.603235115,0.1877057609,-0.3049392246,-0.2950549126,0.3092514575,-0.4781391323
-0.6901487945,-0.188763161,-0.03198277278,-0.1979110539,0.1556996405,-0.4005749226
0.02819061852,0.03371989877,0.05826039272,-0.03610831127,0.06345226616,-0.2622817457
0.7026590243,0.5711024361,0.1730740089,0.1524237543,0.03044781275,-0.09651771188
1.310459206,1.134192246,0.2474094112,0.2733408511,0.05589085072,0.09002926201
1.786120616,0.9965098687,0.2044190683,0.284093976,0.1757224649,0.2583115101
2.024688841,0.2174982571,0.0883585208,0.175098002,0.4405924976,0.3477900028
2.135698023,-0.7542220383,0.04486205503,0.01382673066,0.8491799235,0.3524925709
2.235365143,-1.577243472,0.03963409125,-0.1303434968,1.329033971,0.2705628276
2.4263679,-2.067426451,-0.005053118671,-0.2440536469,1.727213264,0.1138843223
2.627953425,-2.083601926,-0.3123416098,-0.3157781661,1.922742605,-0.05987042934
2.818515744,-1.767107872,-0.8545850312,-0.3290808499,1.944175959,-0.1673527062
3.023188715,-1.389842247,-1.279853932,-0.3127332926,1.825545073,-0.1709088236
3.181494486,-1.141328089,-1.579147844,-0.2545159459,1.597678542,-0.02771255746
3.160514534,-1.071639052,-1.793716478,-0.1440363079,1.192465544,0.2235130072
3.033616001,-1.038118475,-2.05747029,-0.001008447027,0.444634676,0.4373109341
2.548441205,-0.8808113594,-2.683825242,0.127056852,-0.4877100587,0.5226806998
1.856377224,-0.4843763388,-3.174657625,0.1490626931,-1.256117582,0.4968883097
1.369561091,0.06788929488,-3.031972325,0.125298515,-1.746006131,0.466153264
1.11327893,0.5070364989,-2.458660396,0.1221583858,-1.980354905,0.4721416533
0.9258569543,0.7117500932,-1.746933684,0.1555288434,-2.04256773,0.4809082448
0.6453451917,0.8575164085,-1.123137184,0.2139648199,-2.000638962,0.4685834646
0.3569386573,0.9741577516,-0.6452327443,0.2865175605,-1.853034854,0.4305785596
0.09584931495,0.9224626357,-0.2009352448,0.359225899,-1.604883552,0.364769429
-0.1130018175,0.7154746667,0.2297621108,0.4240080714,-1.278414369,0.2831107676
-0.2725935368,0.4887935708,0.5998802023,0.4747419059,-0.918104291,0.199221462
-0.3618818858,0.2842880663,0.8932230972,0.4895104468,-0.5419098735,0.1333596259
-0.3955839932,0.1537631593,1.111600548,0.4691674411,-0.1732534319,0.09314429015
-0.3908076091,0.09936930577,1.239490504,0.402439028,0.1443463713,0.0630902499
-0.3066843878,0.1418885971,1.22926254,0.3113539815,0.3792380691,0.03099484742
-0.1761594808,0.2605447871,1.066632768,0.2160908431,0.5305319428,0.02130706795
-0.07596249202,0.1984153709,0.8691438641,0.1316829622,0.6084133387,0.03494843468
0.01943389153,-0.04051145861,0.6852309196,0.06205701083,0.6190907359,0.05733256787
0.1082474626,-0.2003442932,0.4497068843,0.007218686864,0.5875920653,0.0737837553
0.1870279347,-0.1779161883,0.179748226,-0.0341322124,0.5329754353,0.09486374259
0.265668706,-0.0590858107,-0.05186053562,-0.05464679003,0.4740185738,0.1110371426
0.2969423807,0.03622866672,-0.2143278103,-0.05580925941,0.4161803126,0.1239510849
0.2751536696,0.06789163297,-0.322682825,-0.04959879816,0.3823307455,0.1246618852
0.2312292608,0.1148363395,-0.4151975887,-0.028629601,0.3584299386,0.114344269
0.2067646085,0.2024912421,-0.4940143742,0.002287215088,0.3292042017,0.1203612089
0.1675607985,0.269287481,-0.5624047504,0.04936364666,0.2947684824,0.1260537207
0.1079310901,0.2977911064,-0.6067910046,0.09806959331,0.2595421076,0.1157703474
0.03963869436,0.3095604547,-0.6081218149,0.1532170177,0.2439557016,0.07694465667
0.0623546763,0.3532388529,-0.5457433924,0.197955206,0.2319755703,0.03694097325
0.1168343814,0.3764326815,-0.467043219,0.2212040722,0.2168261856,0.006312758196
0.1298888741,0.2060872207,-0.3687641927,0.2146545649,0.1985194087,-0.01445567422
0.1321895523,-0.01161503447,-0.2459140581,0.1913100928,0.1789717972,-0.0147142671
0.1100171757,-0.1665723719,-0.1420813432,0.1606894284,0.1227029562,0.007053645328
0.05459200641,-0.1561509312,-0.08473404669,0.1364916712,0.02563926205,0.044838842
-0.02680829275,-0.05802081181,-0.07497530762,0.1300242841,-0.09854593873,0.0813035965
-0.1419014565,0.08053425692,-0.05766308442,0.1104599163,-0.2190071046,0.09296451509
-0.2775382997,0.187390119,0.001635492247,0.07685752958,-0.3048237562,0.09706000984
-0.4479676394,0.137788176,0.07564297774,0.02434238791,-0.3375960588,0.1037075222
-0.5950499326,0.05355740266,0.1719357987,-0.04011218622,-0.2682540119,0.09538496286
-0.6582634177,0.03014028672,0.3204758165,-0.07022881508,-0.1385327578,0.06646303087
-0.6728069799,0.04477496127,0.4447570068,-0.04937325791,-0.01035623346,0.02300541103
-0.6244144127,0.1022761331,0.4663773024,0.003615658265,0.07917018235,-0.01617634669
-0.4735174565,0.2092950769,0.3848364988,0.05070027709,0.1304427832,-0.03569156677
-0.2799316977,0.2131143429,0.2634546832,0.09043782949,0.1601655185,-0.0346907489
-0.06148059688,0.1359562844,0.164449973,0.1097648144,0.1759097427,-0.04294397309
0.1280509181,0.0355792629,0.143689509,0.1232183054,0.1761912405,-0.06651561707
0.3052192106,0.002788169414,0.1154512565,0.130299598,0.150979951,-0.07415501028
0.4813741614,-0.02084931128,0.1137270631,0.1220294237,0.1004086435,-0.06651573628
0.6104714467,-0.06593406916,0.1036591119,0.1003351584,0.04423545301,-0.04384757951
0.6863327434,-0.1306499947,0.1240577568,0.05437459052,-0.01264141127,-0.01004647091
0.7067091765,-0.2504173608,0.1303723468,-0.004302047659,-0.03366792202,0.01936738193
0.6651183251,-0.3888023337,0.1629590038,-0.06031018868,-0.02582331747,0.05129522085
0.5488447194,-0.5147282225,0.1855038669,-0.1021054536,0.00263753999,0.07448142767
0.4072787784,-0.4275345077,0.142647891,-0.1152510867,0.03404020518,0.07817496359
0.3400134606,-0.1299789636,0.01605740083,-0.09174859524,0.05552075058,0.08278678358
0.3172950675,0.1726782876,-0.08996829409,-0.04584049433,0.05656018481,0.08408454061
0.2485715138,0.3363958546,-0.203074741,-0.01539156958,0.05658908561,0.06971505284
0.1417833831,0.2897533459,-0.2752618792,0.010731644,0.05661411956,0.04056701809
0.02288432424,0.09192308142,-0.2891840216,0.03291752934,0.0536923036,0.01980435476
-0.01660020247,-0.04544248527,-0.2966189939,0.05425237864,0.03775940835,0.0109591987
0.002167187971,-0.08210954341,-0.2888872306,0.07444086671,0.006849135738,0.00192271173
0.06509907964,0.02641922037,-0.2282002683,0.103895165,-0.01685512811,-0.006837756373
0.1333219904,0.2052297271,-0.1063148871,0.1273514032,-0.03260108829,-0.003132798709
0.1348652743,0.263024329,0.07138181317,0.1274214387,-0.02914937027,-0.006722473539
0.06025163961,0.2048497879,0.2530745974,0.09311293811,0.006847922225,-0.01877448522
-0.001759118627,0.07845043638,0.3983002299,0.04045052826,0.06313356757,-0.03103408031
-0.04024345532,-0.07087211008,0.5079319865,-0.007630190812,0.1488747895,-0.02667658031
-0.03542589897,-0.1932879449,0.5665503258,-0.03640457988,0.2227812409,-0.01178072207
0.003343099883,-0.1792839695,0.5111049174,-0.04474655911,0.2680667937,-0.009860889055
0.09364800551,0.04797171149,0.3423030329,-0.02968478389,0.2678731978,-0.008465925232
0.1827620939,0.1680938824,0.1798376578,-0.008462675847,0.2373949736,0.004617449362
0.1815091713,0.1067629232,0.03124050305,0.0001662324648,0.1814997494,0.01715587825
0.1013490814,-0.02635609201,-0.09682955816,-0.01575128175,0.1256299168,0.01529129408
-0.1413963566,0.1363037827,0.1115717847,-0.0063176658,-0.02480678819,-0.02104848437
-0.0943908963,0.09910539414,-0.02594751121,-0.01009426173,-0.06925432384,0.002188309096
-0.2212960784,0.1055523783,-0.1494733531,-0.004309076816,-0.05799821019,-0.002919900231
-0.1176675443,0.1572151994,-0.004736380872,0.01754698716,-0.03758552298,-0.01759506762
-0.03489891596,0.1500222192,-0.08951777384,0.01173756644,-0.07448574901,-0.04870798066
0.1328800918,0.1377514973,-0.2982353431,-0.01566963829,-0.1138930395,-0.0844239518
0.2481408673,0.09317746539,-0.1964163061,-0.06180064753,-0.1099624783,-0.1126808897
0.2819011346,0.02093216726,-0.06696516577,-0.1078663319,-0.08487048,-0.1462135017
0.2737847924,0.1490682794,0.2999713731,-0.1145756319,-0.05925352871,-0.2400784791
0.4539061991,0.2413322832,0.3125163819,-0.1259952784,-0.103638351,-0.2569602132
0.5010842395,0.02755290058,-0.07007014605,-0.1101276353,-0.1502332836,-0.2025659382
0.3396385629,-0.07763473608,0.1121247424,-0.06200227141,-0.1884585917,-0.1266642213
0.2408013912,-0.1553968979,0.1406716225,-0.02075417154,-0.2968841195,-0.08102244139
0.007816372839,-0.2808338342,-0.2565647776,-0.007369673345,-0.4119473696,-0.05502808094
-0.2216927861,-0.4751804943,-0.4216746757,-0.01761618629,-0.3570132852,-0.012669174
-0.3596484277,-0.6250134746,-0.1202817454,-0.0597429052,-0.1904951632,0.03994572908
-0.5461060882,-0.5890136481,0.003002104425,-0.122563675,-0.02259191871,0.05363650993
-0.6033133917,-0.3872323079,0.1005962172,-0.2016541511,0.05640785769,0.0982164368
-0.6383301984,-0.2799931456,0.1386520994,-0.3134219646,0.2337900996,0.07639555633
-0.3768267954,-0.1472967397,0.7429010183,-0.4157600105,0.391243726,0.03707975894
-0.1642511625,0.08958513999,0.8428869947,-0.4612358809,0.3768309653,-0.06239064038
0.353917702,0.5273750842,0.5336947888,-0.4043997824,0.2044775337,-0.09267872572
-0.02960625291,0.555170123,0.2858668599,-0.3151007891,0.05909157544,-0.09052369744
-0.127046125,0.2472530516,0.1630576418,-0.2080532163,-0.05173955858,-0.05271554738
-0.05442132602,-0.118482587,-0.150297529,-0.1286281645,-0.1345217824,-0.01909127459
0.01451616274,-0.1859080638,-0.4088163632,-0.07496653497,-0.191544205,-0.0265038833
0.08413045478,-0.0892543006,-0.5951636952,-0.04369463027,-0.2265562564,-0.0448647812
0.1132212324,0.02023059486,-0.625854017,-0.007403376047,-0.2168765664,-0.04855221882
0.0202696117,0.09898059871,-0.4619108245,0.0160779804,-0.1750665307,-0.03676107526
-0.2130206002,0.1295743283,-0.2588426594,0.01061382145,-0.1056511924,-0.02490444854
-0.405971349,0.1087538047,0.08336392739,0.001371587161,-0.003231341951,-0.01802284084
-0.3978448873,0.1015602399,0.3920411695,-0.004356497899,0.06126848608,-0.02849312685
-0.2614689162,0.1111224335,0.3566127132,-0.009652459994,0.04881288111,-0.03587967157
-0.2211815487,0.05349383591,0.1403057118,-0.01467811037,0.01503467932,-0.03348015994
-0.2811296022,-0.06693783937,0.06723989106,-0.009756855667,0.01421895251,-0.02772613615
-0.3409968456,-0.1525209041,0.108922147,0.003708054079,0.02404432744,-0.02968267538
-0.3138119016,-0.1728830164,0.03455167342,0.004321113229,0.01180789992,-0.03782369196
-0.166319347,-0.1678764403,-0.09540332475,0.001389979385,-0.0278178677,-0.05116672069
0.00834858002,-0.1481431274,-0.1788601911,0.0029633753,-0.06271672994,-0.0611272119
0.06142711313,-0.1243196226,-0.1607020186,0.009475760162,-0.08586964756,-0.07165648043
