lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
-0.9870393,0.12861422,12.491133,-0.211964,-0.26464957,0.32649785
-0.18185452,-2.2091734,12.420544,0.21043688,0.8689302,0.39842513
1.2329018,-1.1988041,10.049855,1.1448805,0.15714046,-0.13255386
0.21535404,-0.6113662,9.190233,0.6484144,-0.44897273,-0.54609746
-1.8281165,0.014356935,7.2849483,-0.009773556,0.1163664,-0.07177455
-0.25722843,1.2311072,6.349953,-0.5593834,-0.46225867,-0.07131642
-0.19920248,2.1481566,9.716655,0.30954686,0.56106323,-0.24403349
-1.4650056,1.3698909,13.83231,-0.26403874,0.32237464,-0.23945212
-2.5752754,-0.7465607,12.491133,0.86236364,0.09544489,0.2247918
-1.1234303,0.59581286,9.556933,0.2716743,-0.047646087,0.33810395
-0.6161518,1.4380864,8.145766,0.0865876,-0.42988375,0.3567348
-0.043070808,2.9222345,8.635697,-0.26296973,0.022295926,0.13362284
0.69571316,3.1172497,8.722437,0.3747548,0.41430715,0.1615691
1.8011973,3.63051,6.984649,0.16385978,0.706903,-0.4952444
1.0450653,3.1226335,10.157532,-0.5512897,-0.58870405,-0.23502348
0.994816,0.69332033,11.0016,-0.09666658,-0.6073349,-0.2325801
2.2420747,1.4237294,8.775677,0.14171657,0.053601846,-0.27900448
0.111864455,0.7962117,9.235697,-0.434007,0.21547636,-0.12613995
-0.093918286,1.3154542,8.281559,-0.28068432,0.36345413,-0.20768806
-0.5509474,2.0871396,8.83131,-0.027640838,0.3694099,-0.19241689
0.011964113,1.3806586,10.275378,-0.120642334,-0.0071774554,-0.03451287
