AcelerometerX,AcelerometerY,AcelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-3.607056232,0.6553501606,2.342516481,1.500511885,0.5510971546,0.6967142224
-3.822049228,-0.01628419532,3.967731665,1.316077828,0.6774600148,0.5982031822
-3.35792365,-0.4499573519,5.521615304,1.03375721,0.6710998416,0.5347214341
-2.591323484,0.04631459193,6.118470021,0.734416008,0.4787842929,0.5146257281
-2.131932241,1.307582481,5.373042114,0.5250648856,0.2908817828,0.5041954517
-2.476544428,2.380513911,3.642933893,0.4336585104,0.2773972154,0.451906085
-3.383875545,2.803303855,2.353684356,0.3861652911,0.3414552808,0.3422994316
-4.231557081,2.851863595,2.351048747,0.311535567,0.3675104082,0.2062616348
-4.297311702,3.060080229,2.956275863,0.2436590493,0.3683562279,0.1080863178
-3.347069956,3.105727297,3.494479654,0.165651232,0.4203261137,0.05944981426
-2.319712382,2.906065141,3.890505509,0.0710458979,0.559335947,0.01902116463
-1.762967704,2.67457343,3.986291988,-0.0562052317,0.7198258638,-0.03732605278
-1.817009821,2.752631652,3.828140823,-0.2456316203,0.7866355181,-0.1220372096
-2.517407476,3.565256195,3.47657984,-0.5013017654,0.7041943073,-0.2664757371
-3.608109248,4.891466804,3.075646632,-0.7465870976,0.5509338975,-0.4618652165
-4.557236603,5.894379526,2.772682214,-0.9655747414,0.3765942752,-0.7067344785
-5.116674321,6.481655098,3.277645706,-1.216260791,0.1709345877,-0.9660880566
-4.960636787,6.478961621,4.280723847,-1.575542688,-0.08160302043,-1.166215539
-3.706582482,5.889246255,4.958189394,-2.015134811,-0.3499881327,-1.302821159
-1.788173164,5.416261078,4.385938956,-2.431870937,-0.6133298874,-1.333611131
0.4376184601,5.296172225,4.012077587,-2.848692656,-0.6487896442,-1.249730825
2.388171586,4.83056956,4.487432415,-3.144284964,-0.3275880516,-1.113478184
3.59501362,3.404459484,3.87100732,-3.409640074,0.1724366993,-0.9645599723
3.877456935,2.037614081,4.046179178,-3.708289623,0.5292102098,-0.8078091145
3.90240053,2.010453103,3.433821772,-3.72856617,0.2800251245,-0.6850267053
4.021141475,3.2496436,-0.4633060783,-3.503826618,-0.124229379,-0.5688894391
4.3251177,4.242172875,-4.971843825,-3.174673319,-0.06194629893,-0.4084177315
3.944846464,4.559560662,-7.977034526,-2.845824957,0.1735920161,-0.3368226886
1.718828118,4.319429718,-8.095307854,-2.553436041,0.3033134937,-0.506159544
-1.181197597,3.74934435,-6.396300289,-2.422990561,0.4862893522,-0.8396373987
-3.009190584,3.963808354,-2.857997568,-2.44473362,0.5147489905,-1.184863448
-3.673353581,4.197699527,-0.2216318497,-2.458328247,0.3878366351,-1.479580164
-3.558730885,4.145416967,-0.1905987058,-2.403095484,-0.006294155493,-1.73394084
-2.947613249,3.876466755,-0.9937371891,-2.381771803,-0.5113193393,-1.899036646
-1.85923802,3.193805393,-1.771790331,-2.380656481,-0.9400501847,-1.96217382
-0.8554428171,2.335990879,-3.101725076,-2.348647594,-1.26247406,-1.97298336
-0.1173247953,1.308611825,-4.565430723,-2.273691654,-1.47127974,-1.940274239
0.5820752272,0.5013070154,-5.698308672,-2.161997318,-1.555856347,-1.853755236
1.35665061,-0.4022919299,-6.294556656,-1.997436166,-1.509498119,-1.702964187
2.124621626,-1.557221844,-6.603028146,-1.740633965,-1.476898551,-1.492406845
2.518949153,-2.647922739,-6.46752662,-1.505431056,-1.523781419,-1.272455215
2.569362997,-2.993260609,-6.017354748,-1.27948153,-1.555777073,-1.142550588
2.410178543,-3.454573468,-5.991050094,-1.043728113,-1.538345575,-1.074878335
2.600587279,-3.80865637,-6.157119193,-0.7763332129,-1.541118979,-0.995505631
2.698224354,-4.380394766,-6.132773271,-0.4823588729,-1.516191244,-0.9224072099
2.791950686,-4.609057976,-6.023040393,-0.1944598705,-1.465054631,-0.8614613414
2.814775681,-4.624004785,-5.705559082,0.06807107478,-1.422301888,-0.8025223613
2.731539472,-4.730463173,-5.445942515,0.3091605604,-1.357238173,-0.7352233529
2.618863525,-4.817871991,-5.39571338,0.518027246,-1.296191692,-0.6668325663
2.58241654,-4.961584881,-5.339724367,0.6826182604,-1.261595011,-0.606844902
2.586298057,-5.096939693,-5.300654339,0.8134835958,-1.219319105,-0.5438859463
2.643607798,-5.195734998,-5.432047261,0.9579216242,-1.147890806,-0.4674151838
2.781165673,-5.244729623,-5.536963095,1.115378141,-1.02643764,-0.3582508564
2.96258607,-5.357350624,-5.37920356,1.324834824,-0.8757966161,-0.2484591156
2.981557312,-5.481457481,-5.169890363,1.588299632,-0.664612174,-0.1173604801
3.140539667,-5.504446727,-4.762422491,1.85560894,-0.401640445,0.06022037566
3.660055708,-5.273841151,-3.722125796,2.068278074,-0.1473258585,0.2668238878
3.879897314,-4.87999264,-2.141111865,2.168197632,-0.03729759902,0.4714249372
3.542273963,-4.165148088,0.2221761857,2.048867226,-0.08633891493,0.6240001321
2.155409417,-3.04438757,4.018746397,1.631897807,-0.1626532972,0.6940829754
0.3283325213,-1.145360121,8.226938677,0.9407004118,-0.2907894552,0.6388812065
-2.294135604,1.180978547,12.30756899,0.2027430385,-0.3330302835,0.3785834908
-6.211030231,3.784047999,13.17405372,-0.3468314111,-0.2477747649,0.01616348512
-8.941498567,6.917465267,11.4376087,-0.6450818181,-0.3041871786,-0.3956606388
-10.36074986,9.413865319,8.97894713,-0.6653218865,-0.4957627356,-0.8418809772
-9.990177014,9.606018707,5.564845958,-0.5155934095,-0.9036844969,-1.161726594
-7.259231709,6.279450856,3.227012374,-0.3089073002,-1.253198266,-1.329609632
-3.755554018,2.199040907,1.140104393,-0.1304769069,-1.276838303,-1.308921218
-0.8729613765,0.7696528316,-0.5351949642,0.03294398263,-1.055264115,-1.201808095
-0.04753390459,0.05665712225,-1.841607525,0.2700819075,-0.5889508128,-1.033452511
-0.2189884956,0.2849333784,-3.22322818,0.5679565072,-0.07551254332,-0.7123507261
0.4298226186,1.415121065,-4.069360732,0.7264624238,0.3511942029,-0.3166593015
1.476557238,2.675631414,-2.670515971,0.6538979411,0.6446516514,-0.07688187063
1.462168063,4.741688915,-0.1234112756,0.3157574534,0.5544844866,-0.1199073717
-1.398974233,8.049873552,3.86101638,-0.5226227045,-0.03141894564,-0.6210298538
-5.438103492,13.11228261,9.562275426,-1.867661357,-0.5040584803,-1.391728759
-7.204138767,16.62167254,11.40584811,-1.89659977,0.656626761,-1.739024162
-0.7767270078,11.75708264,-7.17622317,-0.5186283588,2.027892351,-1.390667796
9.280460472,-2.269967962,-15.91006741,0.3685683012,2.011066914,-0.6511542797
18.45402241,-11.25584109,-8.047235605,0.674217999,1.409729958,0.6857107282
27.71114936,-10.0464162,-4.084912521,0.7924253345,0.6571235657,1.918439269
24.08259178,-10.49224858,-2.947420065,1.013995171,0.9103153944,2.296586037
11.00053479,-8.444324121,-7.030764898,1.436423063,1.941885233,2.133720398
0.764339966,-2.497984691,-12.24872751,1.73239398,2.368594885,1.661674619
-4.889865214,4.020066247,-11.11376136,1.787769794,2.118747711,0.8436782956
-8.629041221,9.984770186,-6.963408103,1.57825923,1.818587184,0.1654919982
-7.830657385,11.32640458,-1.262258654,1.214071393,1.488746643,0.153392449
-2.927003299,8.306991287,2.639279998,1.040762663,1.35868001,0.4515272081
0.9115364603,3.944373585,1.782250496,1.225933671,1.438584447,0.7978214622
3.361917396,0.7774415858,-0.5433737406,1.52480793,1.579670787,1.196927071
4.690881396,-0.7243301733,-1.618721145,1.760325432,1.596050024,1.50471735
4.534487596,-1.559869143,-1.923059481,1.898034453,1.407984495,1.693466902
3.556139991,-1.673289771,-2.079933466,1.951579094,1.180097818,1.739343882
1.838789691,-1.439512579,-2.130992622,1.919328809,1.023270011,1.621280313
-0.2273459896,-1.18712421,-1.854848115,1.85047543,0.9555612803,1.403083205
-1.63031236,-0.7862374712,-1.614783806,1.771179676,0.8689652085,1.18924439
-1.908941963,-0.5409726708,-1.020999582,1.679213524,0.7244306803,1.069790483
-1.354648769,-0.4209060295,-0.1139513551,1.566915989,0.5223246217,1.059995055
-0.7954312699,-0.3917652752,0.6050146426,1.451527953,0.3022233844,1.084281683
-0.771625593,-0.5036427649,1.029659859,1.347357988,0.2051519454,1.092132807
-1.059530535,-0.9258043473,0.6993821946,1.324542165,0.333750397,1.084593177
-1.287115886,-1.68308402,0.04021985525,1.354731083,0.608099699,1.059131622
-1.529654768,-2.283716502,-0.479561632,1.392023802,0.8464872241,1.005936623
-1.80969526,-2.555181911,-0.4416152016,1.384913921,0.9422804117,0.9392486811
-1.876776746,-2.479791447,0.02984218056,1.292214632,0.7895268202,0.8854418993
-1.788638151,-2.372757306,0.7193355799,1.164220572,0.5717834234,0.8675576448
-1.601835477,-2.225254376,0.6809913824,1.111706972,0.4503872097,0.8684778214
-1.604266065,-2.087327668,-0.2636893687,1.150761247,0.4657739699,0.8763397336
-1.642133001,-1.972041247,-1.074755722,1.26783514,0.452511698,0.8837814331
-1.316266139,-1.581148078,-0.9046534228,1.376372933,0.325958252,0.8900564909
-1.059621282,-1.002618122,-0.259167069,1.48429811,0.2236433327,0.8618403077
-1.347786189,-0.4070458464,-0.4743152558,1.569864631,0.2449467927,0.8221480846
-2.022312467,0.06797112794,-0.4956067579,1.560760379,0.3718349338,0.7568516731
-2.78620542,0.2533335406,0.5162488562,1.462539554,0.5731358528,0.6739020348
-3.102313397,0.2672258723,2.059671307,1.288199663,0.7818906903,0.6073003411
-2.713867329,0.1245943479,3.813523392,1.041113853,0.8968695402,0.5660350323
-2.101893954,-0.009488543835,5.278262474,0.7408717275,0.8682608008,0.5655553937
-1.754263442,0.2973755114,5.672226136,0.4859951437,0.7398095727,0.5514433384
-2.311096968,1.324886668,4.63796726,0.3648977578,0.6537044644,0.4908923507
-3.549386718,2.187028398,2.673528889,0.3954474926,0.7153760195,0.3906631768
-4.594984735,2.054078894,1.25452806,0.4755982757,0.7569082379,0.2510155141
-5.122641705,1.873528266,1.523409883,0.4870316088,0.6402234435,0.1214568317
-4.338337832,2.437936172,2.832798245,0.4228411615,0.4841091931,0.08946827054
-2.95177183,3.103136111,3.82474592,0.3322491348,0.4526079297,0.07956370711
-2.441672729,3.259334973,4.210760669,0.2289400399,0.603135407,0.04871152341
-2.205227633,3.258344209,4.20826213,0.1002130061,0.7914488316,0.01542792097
-2.114695275,3.356122446,3.984644805,-0.09519910067,0.8144603968,-0.03406186774
-2.667594823,3.924731312,3.687815238,-0.3524585068,0.6356961727,-0.123974286
-3.549915418,4.73901765,3.251590643,-0.5875275135,0.4297222197,-0.2816025317
-4.404446089,5.350791704,2.864183271,-0.815962553,0.2652919888,-0.5166880488
-5.111952553,5.590262724,3.352394658,-1.057793617,0.1118632853,-0.7889595032
-4.994527366,5.643518513,4.465257992,-1.391960979,-0.09602561593,-1.044195652
-3.996417661,5.515609341,5.376754413,-1.813599229,-0.3616445065,-1.221572876
-2.284849013,5.212791931,5.268519079,-2.260215998,-0.6507947445,-1.297592044
-0.2307340246,5.006618786,4.614945281,-2.724807262,-0.7895866632,-1.260777593
1.75384244,4.449091286,4.699592818,-3.163547039,-0.5907789469,-1.151008606
2.954873303,2.953033228,4.098464077,-3.483838081,-0.07751089334,-1.01921165
3.203214442,1.644849858,2.927435261,-3.773748398,0.3306202292,-0.9171144962
3.023780835,1.635430873,2.988009849,-3.810586214,0.2498635948,-0.9199877977
2.908262943,3.08112594,0.7719920882,-3.551041365,-0.05504969507,-0.8965980411
3.080222853,4.505709245,-3.327361631,-3.181791067,0.07499165833,-0.8284256458
2.749851958,4.98509669,-6.431434731,-2.82957077,0.5182142854,-0.8130791187
1.304022013,5.165286084,-6.979532724,-2.558007479,0.8727303147,-0.9564858079
-0.2598205645,5.319660068,-4.970949506,-2.524089575,0.9106997848,-1.260068178
-1.754117458,5.172469273,-1.083032698,-2.624019384,0.6273431778,-1.613122702
-2.377667143,4.556962463,0.9892563904,-2.726767063,0.3108979166,-1.792737246
-1.206993571,4.037510719,0.636654228,-2.740906715,-0.01814493537,-1.824148893
-0.3340077174,3.503416702,-0.8306661033,-2.659669876,-0.4659767151,-1.817962527
-0.09341485434,3.165003662,-2.642899065,-2.504134178,-0.8699398637,-1.800186992
0.07366904732,2.688562792,-4.510592926,-2.314043999,-1.106520176,-1.749578714
0.191079402,1.945643069,-5.557318485,-2.155797005,-1.132895827,-1.655827999
0.4246187664,0.877448605,-5.896735149,-2.023936033,-1.252691269,-1.562466145
0.3130348528,-0.0001478840381,-5.711034883,-1.925232053,-1.441643357,-1.489193797
0.4091768671,-0.8188637295,-5.281018495,-1.848935962,-1.575212598,-1.41737926
0.9853094064,-1.836407618,-4.990305364,-1.750489116,-1.713957787,-1.34681344
1.464556566,-2.711409999,-5.051712896,-1.582413912,-1.859323144,-1.238369107
2.042790169,-3.616537469,-5.5282771,-1.395474315,-1.930105448,-1.086592078
2.372539425,-4.259848817,-5.818157287,-1.193379283,-1.956402183,-0.9436619282
2.467493106,-4.690823236,-6.076155312,-0.9539209008,-1.91010654,-0.8333674073
2.686494169,-4.951765498,-6.502080047,-0.6970037222,-1.773138285,-0.7581273913
2.865751835,-5.365206014,-6.697051999,-0.4149494469,-1.62946558,-0.6897650957
3.095172585,-5.533073686,-6.663570585,-0.1078148931,-1.466723084,-0.6051728129
3.324800256,-5.581734549,-6.647153119,0.2035373896,-1.292812228,-0.5349779725
3.563836976,-5.596114957,-6.535355709,0.4879499078,-1.144829631,-0.4653635621
3.862445244,-5.473274759,-6.325557359,0.7013367414,-1.028692365,-0.4091258645
4.016487804,-5.280924972,-6.126652158,0.8793365359,-0.9221783876,-0.3533942699
3.922603652,-5.049326293,-5.907036763,1.04570365,-0.8170183897,-0.2705436051
3.855455239,-4.671678391,-5.483311,1.224813342,-0.690173924,-0.1438654363
3.678143154,-4.215830227,-4.871632808,1.434063792,-0.53780514,-0.002118689008
3.125660662,-4.062359329,-4.11689902,1.648354053,-0.353818655,0.1069525108
2.189274277,-4.519709129,-3.278127644,1.858090758,-0.07668744028,0.209841609
1.917363316,-4.347342392,-2.423642859,2.056270599,0.1132320017,0.2809317708
1.43391622,-3.943282283,-1.056649572,2.171843529,0.1630600095,0.3047997952
0.7809032706,-3.264655292,1.728568298,2.064282179,0.1095426157,0.2926276922
-0.1600086295,-1.955334442,6.212789642,1.71492815,0.1096659228,0.2825713158
-1.19325453,0.1044412022,10.3852577,1.174150348,0.1511047184,0.2631590068
-3.912720556,2.776791695,12.74305533,0.626039505,0.3842279613,0.1124563068
-8.744546838,5.346133065,11.27586447,0.1248898804,0.550724566,-0.2089464813
-12.212168,7.093627305,9.604555064,-0.3958574533,0.06679995358,-0.6597735882
-13.14618722,8.270251749,9.914845002,-0.7045909762,-0.9585573673,-1.132697582
-11.95882219,8.696515506,7.801889556,-0.6487759352,-1.926568747,-1.438117146
-8.639014918,7.4435753,3.745498488,-0.3647492826,-2.405972242,-1.522649765
-4.700015135,5.082624167,0.3142506583,-0.01026257314,-2.358354807,-1.479947329
-1.950676679,2.253155359,-1.986483906,0.2525416911,-1.946097136,-1.358461976
-0.6954125603,0.4166770136,-2.554747904,0.4087730944,-1.110359073,-1.070165515
0.5606475315,0.7582353656,-2.851063092,0.5382484198,-0.3324666619,-0.6485830545
2.132797626,1.874179423,-2.120012963,0.533391118,0.03008944169,-0.2597202957
2.394731822,3.41449514,-0.6235854876,0.2673672736,-0.05443121865,-0.1380989999
1.071243476,6.660350454,1.328264035,-0.4580956399,-0.4475958347,-0.4136413634
-1.03833694,11.31943941,5.281636919,-1.529614925,-0.3929776847,-1.107016444
-2.444341656,12.99782388,5.828273607,-1.417079568,0.5256014466,-1.395188808
5.492471042,8.349007305,-6.394944198,-0.5923113227,1.211767077,-0.8291831613
15.675445,-1.342751995,-7.155179213,0.05262511224,1.053989887,0.0585442856
20.88682356,-7.368740716,-4.875180271,0.7310761213,0.7306174636,1.282382488
24.52951488,-7.25443746,-7.310907535,1.197086692,1.04039979,2.047207355
17.11617923,-9.68883143,-8.004560831,1.667091846,1.967057824,2.035161018
4.957856216,-7.583377738,-11.3295002,2.170689583,2.834032297,1.709354997
-2.54108675,-2.166705156,-13.84079563,2.193994284,2.846363544,1.137567639
-6.569642009,2.953939822,-9.270685513,1.959992766,2.200030565,0.5444952846
-6.724846015,7.300897598,-4.598830304,1.5162431,1.66594851,0.2907193601
-3.761658472,7.927750563,-0.7451381297,1.101821899,1.417974114,0.4185838699
-0.6934095499,5.139968103,0.0522479275,0.9375875592,1.560109258,0.6744735241
1.22996835,2.495548988,-0.9312417161,1.118263483,1.71310091,0.9651463628
2.071399593,1.336838971,-2.258214834,1.415498257,1.74800694,1.14766264
1.957281192,0.837007289,-2.344177108,1.619273543,1.543540597,1.196035504
1.535824105,0.2137012029,-1.846125733,1.712601185,1.262189627,1.202037454
1.545023895,-0.2244476378,-1.979618989,1.762992978,1.052427292,1.258481264
1.290308691,-0.313494287,-2.551653153,1.823108792,1.036943316,1.381725192
0.6158403533,-0.4268962098,-2.802898196,1.869540453,1.065183759,1.483750105
-0.5696805866,-0.5039221663,-2.387847907,1.87101686,1.115223527,1.499246359
-1.572770564,-0.6369710388,-1.47859722,1.812570333,1.080302238,1.430444717
-2.125857451,-0.7824129445,-0.5016869546,1.703015208,0.9436477423,1.318956614
-2.206983829,-0.8681681509,0.2265145072,1.576615214,0.7697872519,1.191539288
-2.003332311,-1.122837909,0.5101578458,1.455581188,0.6543648243,1.095322967
-1.810593817,-1.324441846,0.3545692978,1.366558075,0.6094492674,1.027725339
-1.754842119,-1.687840274,-0.1961531982,1.326124549,0.7036989331,0.9709237814
-1.6600749,-1.886159784,-0.643624067,1.317260265,0.8440933228,0.9155241847
-1.632785034,-1.800708529,-0.3178571584,1.298011899,0.814478457,0.8594657779
-1.39240786,-1.794347761,0.6153774851,1.228460193,0.63600564,0.828903079
-1.022632152,-1.895533761,1.558401409,1.1308707,0.4206186235,0.8211937547
-0.6729870857,-1.96368726,1.703870641,1.08013773,0.233561933,0.8458471894
-0.3070335666,-1.993537039,0.9859469736,1.125942349,0.08029107749,0.8838075399
-0.01548007587,-1.783244768,0.07863529143,1.245394945,0.01860827394,0.8938548565
-0.3120417866,-1.348080496,-0.345033773,1.390846133,0.08183090389,0.8851594329
-0.9433103395,-0.7514724473,-0.7289202776,1.526174426,0.2351235151,0.8716180325
-1.50327778,-0.2101204218,-0.8405369244,1.588658571,0.3954581618,0.8510929346
-2.022007055,0.1624924092,-0.174014943,1.589882851,0.5166112781,0.7948203683
-2.501945996,0.2164712521,1.017678329,1.537602186,0.602989912,0.7272282839
-2.42652046,-0.2297556811,2.974641833,1.401159644,0.6574859023,0.6865248084
-1.901063192,-0.6285299582,5.313881485,1.156945825,0.6742445827,0.6646270156
-1.655856113,-0.3779997847,6.845300779,0.8368741274,0.6099510789,0.6373559833
-2.163117653,0.6384399424,6.621594899,0.5661710501,0.486408025,0.5789766312
-3.276104906,2.042730401,4.52249233,0.4293958843,0.4935469031,0.4942497313
-4.506658509,2.894223896,2.151826736,0.3859976828,0.6287280917,0.3756623268
-5.454520374,2.799097635,1.39123224,0.3303062022,0.6761819124,0.2092291266
-5.442982497,2.608070621,2.315025832,0.2176448107,0.59421134,0.07184517384
-4.507062413,2.901213609,3.700011287,0.1008082107,0.5146682858,-0.01685805991
-3.611196108,3.032634004,4.442072347,0.03012705967,0.5990546942,-0.1111003533
-3.00055252,2.97062383,4.539975087,-0.03237333894,0.8535392284,-0.1935385019
-2.295446249,2.887402526,4.208779432,-0.1585965306,1.057016611,-0.2639559507
-2.001263103,2.864479916,3.733575703,-0.3830083311,1.0412395,-0.333227694
-2.431974341,3.47051981,3.262305806,-0.6718780398,0.8208693266,-0.4032912552
-3.413051371,4.643186456,2.877652993,-0.9390940666,0.6023761034,-0.5140275955
-4.53547953,5.643990222,2.840806779,-1.181425571,0.4298202991,-0.7051849365
-5.331151769,6.254423967,3.879033683,-1.454387665,0.1843900532,-0.9516048431
-5.177738153,6.157202195,5.066169291,-1.78745091,-0.1495216936,-1.192653298
-3.785211197,5.55098636,5.267706594,-2.153744221,-0.5448817611,-1.329149365
-1.55882168,5.403556495,4.62995288,-2.568034887,-0.8569135666,-1.344058275
0.414719669,5.252119733,4.600996835,-2.990843296,-0.7913896441,-1.266370416
2.080818871,4.32621251,3.864335003,-3.344283819,-0.3160308897,-1.135966182
3.398176166,2.69470904,3.08076529,-3.741461039,0.1218087748,-0.9943518043
3.86064404,1.922182699,3.592933306,-3.96971488,0.179630816,-0.8526608944
4.245583853,2.936242837,1.373708274,-3.861010551,-0.2465063781,-0.7234107852
4.508242271,4.891207277,-2.904711388,-3.526285648,-0.4254033566,-0.5942428708
4.363957719,6.47478229,-7.288278355,-3.078049898,-0.1708046049,-0.5269189477
3.080491149,6.847761031,-9.237538445,-2.701201677,0.2164146602,-0.4942438602
1.184010316,5.507175275,-7.699000844,-2.414142609,0.4316542447,-0.7382572889
-1.967873898,4.391666102,-4.921885908,-2.349234343,0.515796423,-1.141753197
-2.958192218,4.499796222,-1.728177691,-2.378682613,0.5762512088,-1.533182383
-3.164645058,4.324411013,-0.7025147935,-2.354034424,0.4293977618,-1.849245071
-2.553301797,4.10871776,-1.00642599,-2.296425819,0.002451776527,-2.066827059
-1.889820206,3.686310094,-1.347250913,-2.287634611,-0.6288041472,-2.250455141
-1.354276282,3.282449307,-1.875523823,-2.316669703,-1.097397208,-2.283133268
0.1525917043,2.442895841,-3.267470934,-2.28836894,-1.282366037,-2.208528757
1.047419972,0.9475602521,-5.032845114,-2.156754732,-1.407306671,-2.142000675
1.321578127,-0.1279986034,-6.222402689,-2.01055789,-1.513084531,-2.033299446
1.966666422,-1.134081187,-6.545465599,-1.833278298,-1.528517604,-1.841857433
2.564478732,-2.375191255,-6.484212381,-1.638765335,-1.604111314,-1.610255361
2.648033798,-3.125943571,-6.172775611,-1.439802408,-1.744756579,-1.42541945
2.438146454,-3.70589976,-6.111971306,-1.21160388,-1.822971344,-1.259601116
2.513028531,-4.298053168,-6.34553281,-0.9612137079,-1.810189486,-1.119920969
2.536995682,-4.709243859,-6.363576416,-0.7189153433,-1.804292202,-1.032755494
2.582027833,-4.851751465,-6.131212013,-0.4634303153,-1.827648163,-0.9679926634
2.647251708,-4.937577983,-5.985386077,-0.2087362856,-1.838987112,-0.9243714213
2.62398306,-4.97320693,-5.845342816,0.04378251359,-1.830441594,-0.8724443316
2.728421924,-5.056908127,-5.794913189,0.2913571,-1.755830288,-0.8056516647
2.830800349,-5.143011708,-5.85684796,0.5207072496,-1.621464849,-0.7264780402
2.967644522,-5.225206007,-5.83318476,0.7015233636,-1.47157073,-0.6420888901
3.171212746,-5.263699696,-5.823823642,0.8639202714,-1.287606835,-0.5458289385
3.410179323,-5.353487519,-5.953674011,1.036937118,-1.09290576,-0.4419831336
3.522132216,-5.274436779,-5.933776301,1.23818922,-0.8954126239,-0.3256605268
3.635851826,-4.968683315,-5.794683472,1.474524021,-0.6656441689,-0.1831523925
3.899496917,-4.711286178,-5.486504243,1.737547994,-0.3939665854,0.001809206791
4.365428376,-4.500073285,-4.898461778,1.968368411,-0.07315564901,0.2388077378
4.642343867,-4.294708533,-3.677450495,2.111143827,0.1768864244,0.4609949887
4.242306731,-3.885325184,-1.930853789,2.130419254,0.2069651186,0.6297337413
3.061860683,-2.827003295,0.5716963104,1.940573692,0.1278149039,0.6974518299
1.157513647,-1.393889477,4.286498339,1.499796867,0.0641605854,0.6357195377
-0.6186493463,0.2877162872,8.29326496,0.762476027,-0.0516837202,0.4580648541
-2.757051806,2.50159236,12.14061668,0.09994309396,-0.1744398326,0.1597770602
-5.981236556,4.794038696,11.90901742,-0.2068533301,-0.1663233191,-0.1826149076
-8.01907334,6.785732738,9.073926677,-0.3214340508,-0.10791976,-0.5016813278
-8.421923489,8.565559222,7.311784318,-0.2928607464,-0.08109826595,-0.810968101
-7.886102794,9.131966193,4.889086924,-0.1074162573,-0.1077738106,-1.069997191
-6.275152282,6.563060293,2.130671427,0.0434198603,-0.0419199653,-1.180209517
-3.473566922,2.595622058,0.8096110403,0.046376504,0.04766175151,-1.160178065
-2.039996154,0.5209411057,0.6694841922,0.01616667025,-0.03568560258,-1.049187303
-2.02922327,-0.2110685163,0.2805465417,0.1154417843,-0.2669663131,-0.8459389806
-1.823828415,-0.9724310739,-1.104034716,0.3764432669,-0.4127629399,-0.5592951775
-0.5524823452,-0.9892103593,-2.746748731,0.7718954682,-0.3674425781,-0.2460087538
0.6593896453,-0.2882844424,-4.126741492,1.245269895,-0.1336143613,0.04170559719
1.133926727,0.0122539169,-4.177812923,1.540748835,0.1336942166,0.2415963411
0.6191678173,1.094953876,-2.175148575,1.423681617,0.3012925088,0.2741705179
-0.254723972,4.636368592,0.8857599217,0.8167533278,0.134971723,0.150275737
-0.3485708611,10.82242746,6.754350342,-0.4354819953,-0.6350343823,-0.3440192044
-2.522707921,16.16736693,16.08581561,-1.749424219,-0.6020476818,-1.055685759
-3.725112995,15.99579222,9.871405673,-1.069936752,1.323295474,-1.315657139
3.582180442,6.012992461,-13.61758191,0.1746252924,2.530608892,-0.6058837771
13.50150171,-4.158316196,-13.00413437,0.8652950525,2.210592985,0.367857337
20.35524299,-9.646071316,-5.573702634,0.9925791621,1.334513664,1.661141396
25.53171507,-9.192685158,-2.212496016,0.9330233932,0.5566733479,2.413723707
18.51353375,-10.2965226,-1.656817652,1.185502291,0.6093723178,2.22165513
5.826917516,-8.038305864,-7.944360921,1.667314768,1.461261392,1.706478477
-2.250992336,-2.337459198,-12.71622929,1.822875738,1.96815455,1.091193795
-6.669387747,4.119274225,-9.541808977,1.746419907,1.813843012,0.4324686825
-8.570625857,8.219715155,-5.166455712,1.40304625,1.601901054,0.05803561956
-6.790301361,7.960534058,-0.5248560871,1.03743124,1.514264464,0.2924840748
-2.853801285,5.410923224,0.9200234258,0.9861363769,1.63681376,0.63299793
-0.9931270944,1.756650191,-0.6089375151,1.212498426,1.941413403,0.8610571623
0.8698091961,-0.1847907502,-1.966567784,1.466231704,1.957857966,1.024216175
2.101406755,-0.9327478829,-1.712842029,1.615865469,1.574674964,1.085400701
2.344098197,-1.338486738,-1.313096861,1.663863897,1.085291862,1.141704082
2.308379818,-1.262069854,-1.608150651,1.660611033,0.827160418,1.217046022
1.621732456,-1.123596033,-2.425264322,1.6809659,0.8087340593,1.285201907
0.3434214424,-0.9600807109,-2.746293681,1.704841614,0.9157803655,1.31766057
-0.9208639683,-0.6955331179,-2.160909622,1.674325705,0.9360342622,1.288117528
-1.722312599,-0.5311620554,-1.080093576,1.609115481,0.8668360114,1.21839118
-2.002168089,-0.5120832609,-0.1335404554,1.521386027,0.6537569165,1.117984176
-1.967067988,-0.7086819378,0.6958674645,1.427119255,0.4353201687,1.043066025
-1.632751424,-1.177902209,0.9547896188,1.351688266,0.311783433,1.006373048
-1.414319247,-1.520343189,0.8571224408,1.305374265,0.3533319235,0.9868792295
-1.324484516,-1.643217873,0.6553419773,1.306465149,0.5118487477,0.9562733173
-1.388400816,-1.823860272,0.6068045948,1.2852,0.5831074715,0.9176726937
-1.289419779,-2.06320971,1.20943205,1.181448221,0.4521374404,0.8693106771
-1.020924617,-2.233937448,1.781703384,1.064745903,0.2695433795,0.8318144083
-0.9057448713,-2.221692299,1.404044522,1.02990365,0.1856041998,0.8302884102
-0.6722925276,-2.043614783,0.7180436404,1.072390318,0.1900269091,0.850947082
-0.4353701697,-1.631243358,0.2408189269,1.188740015,0.2423184812,0.8747919202
-0.4017938076,-0.8990010961,0.1353789229,1.296759963,0.2789071202,0.8716933727
-0.7984743639,-0.06097264736,0.4122051289,1.344690084,0.2958528399,0.8320634365
-1.531901817,0.7239771221,1.08622901,1.296605468,0.3766318262,0.7849577069
