bmi160_accelerometer.x,bmi160_accelerometer.y,bmi160_accelerometer.z,bmi160_gyroscope.x,bmi160_gyroscope.y,bmi160_gyroscope.z
-3.0257242,-4.8792644,2.0413768,-2.1963773,-2.016353,-0.30492294
-3.8258243,-3.7220356,0.6329016,-1.6553721,-1.9535042,-0.1611165
-3.4761732,-3.5808592,-0.19830517,-0.9748214,-1.4497821,-0.10053137
-2.4819553,-4.2801614,-0.85244304,-0.08228925,-1.2218223,-0.08774857
-1.4901303,-4.4264226,-2.1340988,0.51304287,-1.1696259,-0.08348764
-1.0253245,-4.2203407,-4.4336014,1.0082431,-0.84805864,-0.10692277
-1.7129619,-5.0180483,-5.3126645,1.3543106,-0.4784228,-0.011051793
-1.779961,-7.5382886,-7.133303,1.6344669,-0.6829475,-0.10585753
-0.747458,-12.092129,-10.269097,1.2616353,-0.9204945,-0.17496452
0.86949193,-18.660427,-15.503098,-0.2772269,-0.6914694,-0.2612484
-0.61824554,-11.780764,-8.481958,-1.4220861,0.17762761,-0.6575151
-0.8315059,-2.80708,-5.8806605,-1.0792142,-0.94606006,-0.71503764
-5.2008,-5.1762733,-6.9128647,-0.68188226,-2.149507,-0.35285845
-4.534997,-23.621647,-6.9224358,-0.46896884,-0.77668804,-0.1335536
-3.0592237,-22.019053,-3.0203404,-2.0365925,0.2765611,-0.5744269
-9.41456,7.450352,11.872588,6.66E-04,-0.38361704,-0.65644985
-10.010972,4.4225345,-5.942874,0.4693683,-1.3507155,0.29573533
2.4239295,-18.861723,7.416853,2.6749332,3.5962267,0.044340324
2.6802604,-21.860828,3.8165522,2.45443,3.4811816,-0.34966275
2.2707887,-12.863516,0.007477571,1.7973144,-0.08548495,-0.6809502
-4.9995036,-4.493422,-2.9075787,1.9837302,0.53434753,-0.20266058
-6.4944196,-5.2887363,-1.4656038,2.2191467,1.4109012,0.58534557
-4.7985067,-8.616255,0.8003992,2.4288645,1.3629657,0.5384753
1.1832508,-10.551749,1.8448663,2.3787985,0.8113081,0.57895416
2.577369,-10.671391,1.483251,1.9325991,0.101996064,0.26697403
0.7256235,-9.449855,-0.04995017,1.48853,-0.38361704,0.10186291
-1.5116657,-8.872586,-1.5951154,1.3915938,-0.28255305,0.08162348
-1.7919251,-8.956335,-1.5469599,1.428877,0.26697403,0.17323352
-0.96550393,-9.215059,-0.73489565,1.3873329,0.6472622,0.2563217
-1.0085747,-8.930014,0.1896312,1.3362017,0.69626296,0.27762637
-1.1069796,-8.625827,0.65922266,1.269092,0.3916063,0.330888
-0.51056856,-8.970692,0.78843504,1.3766805,0.38947582,0.37669304
-0.33320054,-9.313165,0.42921257,1.5311394,0.36071452,0.37669304
-0.8745767,-9.737292,-0.61764735,1.4693558,0.27016973,0.35858408
-1.3226327,-10.2978115,-1.8753748,1.2520483,0.15632294,0.3106486
-0.33320054,-10.973485,-2.795116,0.95604664,0.61530524,0.253126
0.31375888,-11.212767,-0.2533401,0.6716294,1.1776152,0.19453818
-0.58235323,-11.0811615,1.0232308,0.45125934,1.0465914,0.22969086
-1.6052849,-11.58186,-0.9026923,0.42462853,0.6302185,0.19879912
-0.012263216,-11.761321,-2.6416762,0.18708155,0.6611102,0.2627131
3.31047,-13.709079,0.46271208,-0.2644441,0.5982615,0.17216828
1.9737796,-15.503098,1.8711873,-1.032344,0.33514893,-0.06857438
-2.4987051,-14.911472,1.5574285,-1.705438,-0.39320415,-0.3123796
-9.045467,-9.514461,-1.9543378,-2.4562943,-0.013049104,-0.12503172
-4.8391848,-12.702897,0.5563313,-2.9791903,0.9443291,0.06777545
-1.128515,-16.504494,2.4798615,-2.7501655,1.60251,-0.30705342
-4.254738,-15.378671,1.7659031,-2.1186154,1.6504455,-0.9599081
-5.265406,-12.573385,1.2197413,-2.120746,1.0955921,-1.1527153
-4.1754756,-13.548461,4.6525445,-2.1005063,0.5790873,-0.964169
-0.6948159,-12.597613,2.0078773,-1.9716132,-0.9629707,-1.0312787
1.247857,-9.29163,0.64008003,-2.3945107,-0.8224931,-0.9758866
0.19621146,-7.543074,2.4415765,-2.5009007,-1.2292789,-0.79053605
-0.7932207,-7.173981,2.01027,-2.4435115,-2.3879862,-0.6841459
-2.1586251,-5.291129,1.6773686,-2.3401837,-2.4806614,-0.63407993
-3.49053,-4.2370906,1.1479566,-2.099441,-2.2921152,-0.4934692
-4.1611185,-4.0094733,-0.11694921,-1.5563054,-1.8459157,-0.39440253
-3.1357942,-4.256233,-0.7253244,-0.48281687,-1.2633663,-0.36351076
-1.5957136,-4.543671,-0.24616162,0.14127652,-1.1451255,-0.3773588
-1.102194,-3.6550367,-1.5302101,0.47469446,-1.174952,-0.31024912
-1.5427724,-3.501896,-3.0442686,0.9571119,-0.65525144,-0.19733442
-1.698605,-5.4684973,-3.6885362,1.4331379,-0.54553246,-0.0792267
-1.4327025,-10.051051,-6.936793,1.5385959,-0.69892603,-0.07709624
-0.28055847,-16.665112,-14.2337055,0.6002588,-0.3889432,-0.24420467
-0.9320044,-18.06641,-14.164015,-1.2793449,-0.03967993,-0.6042534
-0.5129613,-11.682359,-8.218449,-1.1260844,0.09453943,-0.7575138
-0.10797612,-1.4536397,-5.81097,-0.88853747,-1.5296746,-0.6319495
-3.0759735,-3.6335013,-2.292025,-0.38161972,-2.3624206,-0.2484656
-4.944469,-19.664217,-8.539386,-0.19733442,-1.462565,-0.011051793
-4.1228333,-30.535109,-5.279165,-1.3997161,1.2617685,-0.26231363
-5.1026945,0.48903313,7.7907314,-0.7713619,0.18508424,-0.4583165
-13.247264,4.8299127,-3.3388848,0.4075848,-1.0854725,0.28934392
1.8897316,-9.567103,-1.1183455,1.2105042,0.8571131,0.5161054
4.29721,-17.517855,5.9676995,2.5843885,3.9359028,-0.24633513
3.4660037,-17.42932,2.216352,1.5108999,1.3214216,-0.3358147
-1.3537394,-8.836694,-2.0572293,1.7653574,-0.08122402,-0.49453443
-4.6139603,-5.267201,-2.33031,2.0274048,0.74739414,0.012383334
-6.3768725,-6.0720863,-0.27038896,2.0902536,1.2511162,0.82395774
-3.3897324,-9.282058,0.9921241,2.0774708,0.6888063,0.6684337
1.2095718,-11.210374,0.81984085,1.9986435,0.46084642,0.55977994
1.8753748,-11.414063,0.5392824,1.8079667,0.25645486,0.31703997
0.22971097,-9.526425,-0.95054877,1.4768125,-0.17176883,0.015579033
-0.86261255,-8.676076,-1.7362919,1.3223536,-0.08228925,0.05392742
-0.5344968,-8.977871,-1.5517455,1.2286131,0.32236615,0.22116901
-0.13668999,-9.967302,-0.72293156,1.1350058,0.39054105,0.22010377
-0.41455653,-10.01516,-0.24137598,1.122223,0.394802,0.122102335
-1.3800604,-9.478569,0.45792642,1.1881343,0.63554466,0.08481918
-2.5178475,-9.008977,0.43878385,1.291462,0.3788235,0.19453818
-2.2734807,-9.382855,-0.83090764,1.4033114,0.13395305,0.3916063
-1.4446666,-9.198309,-0.689432,1.428877,0.14140968,0.4830832
0.10767702,-9.567103,0.12981063,1.2648311,0.23941112,0.49053982
0.08853444,-10.796117,-0.13848461,1.0849398,0.35219267,0.35219267
-0.13908282,-11.3351,-1.7937196,0.8218273,0.40225863,0.20625575
0.08853444,-11.133803,-1.4584254,0.6087807,0.5428694,0.18175538
-0.5632106,-10.47518,-1.9710877,0.40865,0.6643059,0.18069015
1.2909278,-12.585649,-1.7697915,0.007057169,0.5971963,0.31703997
2.728416,-15.428921,1.3564314,-0.4380771,0.29680055,0.12529804
3.4851463,-15.932012,0.58983076,-1.1623024,-0.09294158,-0.42316383
-3.3155549,-13.723436,-1.20688,-1.906634,-0.19626918,-0.85125434
-7.9651084,-10.031909,-1.8559331,-2.5403144,0.12756166,-0.6181015
-6.472884,-12.106486,0.8557332,-3.0036907,0.3692364,-0.23461758
-1.6555341,-16.454245,1.9624137,-2.7736006,1.2085068,-0.34220612
-2.6350958,-15.7355,1.7228323,-2.2347257,1.6152927,-0.90984213
-5.298906,-13.857434,1.7419748,-1.9822655,1.3320739,-1.0653661
-3.5958142,-12.870694,1.5957136,-1.883332,-0.6935999,-1.1314106
-1.047159,-8.520244,-0.49052864,-2.4744031,-1.0045147,-1.0014522
0.4668995,-7.806584,2.228316,-2.571206,-0.6190335,-0.6969287
0.24885355,-7.6387873,1.1479566,-2.525401,-2.0088964,-0.6212972
-0.8554341,-7.1835527,0.1058824,-2.6510987,-2.3379202,-0.5573832
-3.4594233,-6.0026946,1.2532408,-2.3806627,-2.1781352,-0.46044698
-4.4054856,-4.9079785,1.2077773,-2.1068978,-2.0365925,-0.31451005
-2.8005,-3.7339997,-0.30388847,-1.2814753,-1.2058438,-0.096270435
-2.7670002,-3.5712879,-1.151845,-0.68188226,-0.8331454,0.013448567
-1.7775681,-4.0094733,-1.9232312,-0.15472509,-0.98107964,0.16684212
-0.2228316,-3.05384,-3.013162,0.2627131,-1.1845391,0.18601632
0.66101724,-3.0610185,-5.1786666,0.8612409,-0.9109074,0.21371238
1.0824531,-5.159524,-6.9729843,1.46616,-0.59027225,-0.21757385
0.4142574,-9.624531,-11.797513,1.4768125,-0.6765561,-0.45085987
-1.372882,-16.830217,-14.236098,0.28934392,-0.35166004,-0.4316857
-1.9549361,-15.795621,-9.797113,-1.2698909,-0.08974588,-0.5999925
-1.6603198,-8.0677,-6.896115,-1.2793449,-0.9247554,-0.76710093
-2.3524437,1.6534405,-4.8242297,-0.474295,-2.107963,-0.53714377
-7.9770727,-7.816155,-2.6344976,-0.3709674,-1.6179558,-0.033421688
-11.0913315,-24.469603,-11.327922,-0.1419423,1.1350058,0.11997187
-0.802792,-20.205593,-4.0145583,-1.8396574,-0.8565805,0.298931
-6.6451674,6.8659053,6.233602,0.62688965,0.09453943,-0.5424699
0.2632105,-5.183452,-2.6249263,0.81010973,0.43315038,0.29253963
2.5582266,-18.588642,3.8739798,2.7463038,3.199028,-0.2484656
3.4995031,-20.56003,3.0738797,2.4256687,2.3725402,-0.47216454
0.11964113,-11.3686,-0.8787641,1.9677517,0.298931,-0.8757547
-6.456135,-3.4298122,-3.05384,2.1754723,0.8081124,-0.18455163
-7.021439,-6.673283,-2.1317058,2.4011683,1.7729472,0.76536995
-3.3203406,-8.546564,0.40289152,2.8208702,1.4460539,0.3500622
0.96520483,-9.056833,0.75972116,2.6312587,1.58014,0.477757
2.8552356,-10.348061,2.0629122,1.9943825,0.9230244,0.3916063
1.8155541,-10.307383,0.024526432,1.4054419,0.09986559,0.1561898
0.38793638,-9.909875,-1.681257,1.2786791,0.039147314,0.04647079
-0.9870393,-9.713365,-2.5866413,1.301049,0.5194343,0.034753226
-0.23509483,-9.5048895,-1.1015958,1.3180927,0.78041637,0.047536023
-0.76660055,-8.481958,-0.76600236,1.2541788,0.75165504,0.11038477
-0.77647096,-8.690433,0.7405786,1.3372669,0.82835186,0.253126
-1.0229317,-8.613862,1.8930218,1.4906604,0.50665146,0.29040915
-1.195514,-8.733503,0.9299107,1.5577701,0.14567062,0.33834463
-1.018146,-9.457033,-0.8859426,1.5439221,-0.0013315412,0.35432315
-0.33080772,-10.652248,-2.1026928,1.3543106,0.36391023,0.33301848
0.21535404,-11.965011,-1.3097713,0.934742,0.89745885,0.24460414
-0.77407813,-11.023734,-0.9553344,0.5768237,1.0359391,0.09760197
-2.5633113,-10.2571335,0.005084748,0.29467008,1.1094402,0.13168943
-2.9922247,-11.002198,-1.1805589,0.24247366,1.0029169,0.20945144
0.42622152,-12.796217,-1.8343977,-0.030225987,0.98267746,0.3117138
2.9943185,-15.2781725,-0.04995017,-0.47962117,1.0817442,0.06777545
2.3784657,-16.066309,1.2125629,-1.2027812,0.97309035,-0.16005126
-2.4532413,-14.904294,0.6831509,-2.1740074,0.005059857,-0.2229
-5.7804613,-10.585249,-1.218844,-2.8929067,0.11903979,-0.074965775
-4.0103707,-11.996118,0.07716853,-2.9280593,0.930481,-0.09946613
-0.055334024,-16.765612,2.6907291,-2.6244678,2.0307336,-0.364576
-2.117947,-16.336996,1.8257236,-1.9705479,1.6493802,-0.9268859
-3.844967,-13.313665,2.0581267,-1.7160904,0.6749583,-1.2816085
-2.664109,-13.342379,3.2584262,-1.7597649,-1.5584359,-1.454043
-1.087837,-9.497711,-0.7612167,-2.3348577,-1.4966524,-1.2006508
0.47168517,-7.5287175,1.4569299,-2.583989,-1.3922596,-0.8363411
0.74476606,-7.236494,1.0881361,-2.5573583,-2.185592,-0.68734163
-0.6086743,-6.541678,0.71425754,-2.4637508,-2.319811,-0.49453443
-2.7119653,-5.7750773,1.1288141,-2.3391185,-1.9172863,-0.3123796
-4.6881375,-4.792824,0.93230355,-2.0504403,-1.7074354,-0.21544337
-4.6139603,-4.5559344,0.71425754,-1.6042409,-1.6584346,-0.13568406
-2.4484558,-4.88405,-1.5637096,-0.73514396,-1.1738868,-0.047269717
-1.2170494,-4.821837,-1.3603196,-0.21331291,-0.9619054,-0.04513925
-0.558425,-3.6574295,-1.422533,0.2754959,-0.973623,-0.07603101
-0.5727819,-3.51386,-4.0959144,0.94539434,-0.68827367,0.1210371
-0.6445666,-5.0754757,-4.8122654,1.566292,-0.41024786,-0.06857438
0.006879365,-8.582756,-8.379066,1.7431207,-0.75218767,-0.29000968
-0.95832545,-13.057334,-12.056237,1.2797443,-0.589207,-0.3123796
-1.4566308,-18.013767,-14.248062,-0.4966649,-0.13768137,-0.4615122
-1.1404791,-12.38196,-7.952546,-1.2963886,-0.3718995,-0.6809502
-0.9391829,-2.3446672,-5.6937213,-0.63727564,-1.1994524,-0.6969287
-0.9200403,0.7788638,-4.4144588,-0.19626918,-2.1164849,-0.4551208
-3.4761732,-10.930115,-2.033301,0.26377833,-1.3858682,-0.29107493
-6.7890363,-30.745678,-11.514861,-0.18348639,2.0211465,-0.44340324
-4.180261,-23.120949,-2.795116,-1.7480474,0.32875755,-0.13248836
-8.851649,5.435895,8.420642,0.12849373,-0.22183478,-0.5669703
-3.545565,-0.95772725,-3.932903,0.5290213,-0.40385646,0.4798875
4.436293,-13.9319105,8.185846,2.7601519,3.7773163,-0.22076954
2.5079772,-19.470098,2.2331018,2.1019711,2.5791955,-0.33368424
-0.36909288,-11.026127,-1.1709876,1.6973157,0.12862688,-0.08774857
-4.982754,-5.6889358,-2.23699,2.000774,0.94539434,0.3404751
-5.2223353,-6.800402,0.19680966,2.2468429,1.1733541,0.91130686
-2.0865414,-8.886943,1.4401802,2.3033001,0.71650237,0.39267153
1.8011973,-10.077373,1.1264212,2.115819,0.7122414,0.4107805
1.6815561,-10.376775,0.21355942,1.6632282,0.02742975,0.26377833
-0.7091728,-9.3562355,-1.8320048,1.3244841,-0.22929141,0.19560342
-1.6818552,-8.99462,-2.4023938,1.3148971,-0.05033226,0.16471165
-0.103190474,-8.889337,-2.2417758,1.2467221,0.32875755,0.2147776
0.09571291,-9.466604,-0.5913263,1.173221,0.7314156,0.20412529
-0.6541379,-8.939586,0.9873384,1.2307436,0.46191168,0.18069015
-0.85064846,-8.556135,1.006481,1.4214203,0.24899822,0.2307561
-0.517747,-8.786145,-0.6966105,1.5300741,0.24580252,0.25419122
-0.8865408,-9.4737835,-0.42592242,1.4395293,0.2659088,0.26377833
-0.9343972,-9.962517,-0.44506502,1.2179608,0.18827994,0.31810522
-0.06729814,-11.207981,-1.2954143,0.94219863,0.38095397,0.31490952
0.21774685,-11.859726,-0.70618176,0.75684804,0.65258837,0.23821273
-1.2074782,-10.942079,0.54406804,0.47043353,0.73461133,0.20412529
-2.2351954,-11.69193,-1.015155,0.33621418,0.550326,0.19666864
0.1268196,-13.721044,-0.8572287,0.03581846,0.6685669,0.12636326
2.0838494,-14.389239,0.54675996,-0.29640108,0.70052385,-0.08029194
0.94366944,-15.661324,1.5717853,-1.1111712,0.45125934,-0.3581846
-4.2257247,-14.45893,0.014955142,-1.7320689,-0.05352796,-0.47855595
-7.2346992,-10.005588,-1.7961125,-2.5136836,0.24260682,0.036883693
-3.7995033,-12.199806,0.70229346,-3.1590817,0.9581771,0.29467008
-0.7716853,-16.545172,2.1661026,-2.9280593,1.9891895,-0.15685557
-3.950251,-16.511673,1.9265213,-1.9460475,1.9124928,-0.91836405
-5.7206407,-12.039188,1.8305093,-1.8822668,1.4662932,-0.9844085
-1.6507485,-11.426027,2.5875385,-1.879071,-0.6595124,-0.950321
0.16749759,-8.36471,-0.33260235,-2.487186,-0.68081707,-0.83740634
0.9508479,-7.4422765,1.5287145,-2.571206,-0.41663927,-0.7129072
0.27038896,-7.5622168,1.4617156,-2.3039658,-1.5073048,-0.66710216
-0.91525465,-7.274779,0.5033901,-2.3380532,-1.8555027,-0.6383409
-2.2351954,-6.7669024,0.762114,-2.1931818,-1.7266096,-0.6553846
-3.9888353,-5.439783,-0.18634106,-1.898112,-1.4412603,-0.50731725
-4.1036906,-4.642076,-0.15044872,-1.1633676,-0.9343425,-0.30172727
-3.3155549,-4.2299123,-1.0800604,-0.3262276,-0.5370106,-0.10905323
-2.161018,-4.3211384,-2.030908,0.11038477,-0.23461758,0.02197043
-0.13908282,-3.676572,-2.198705,0.44912887,-0.19733442,0.007057169
-0.005084748,-2.7352953,-4.1724844,1.0647004,-0.09933298,0.11677617
1.3821542,-4.7856455,-4.833801,1.6674892,-0.16857313,0.069905914
2.4960132,-7.557431,-6.591927,1.9624256,-0.808645,-0.15472509
3.516552,-14.238491,-11.2393875,1.6887938,-0.94606006,-0.42742476
1.6791633,-21.077477,-14.724833,-0.49773014,-0.16963837,-0.74579626
0.09332009,-15.397814,-8.326425,-1.4774781,-0.4528572,-1.028083
-1.387239,-0.51206404,-3.935296,-0.8501891,-2.0696146,-0.8800156
-2.7526433,-0.40917268,-2.5794628,-0.10678961,-2.2931805,-0.29427063
-4.2448673,-12.223735,-0.014057833,0.3916063,-1.1280818,-0.02063889
-5.5986066,-32.21427,-10.506286,-0.80971026,0.6749583,-0.29107493
-0.6828518,-11.02852,4.187739,-1.8268746,0.09134373,-0.018508423
-12.377772,4.700401,3.9194436,-0.1611165,-0.40705216,-0.04940018
0.0212363,-4.898407,-0.68464637,1.0188954,0.26058263,0.64073765
4.5798626,-13.936696,6.602396,2.732456,3.4140718,-0.15898603
3.3080773,-20.528923,1.2412767,1.648315,1.8698834,-0.17283405
0.75673014,-12.3556385,-1.7697915,1.3202232,-0.30172727,-0.2676398
-4.065406,-5.2719865,-2.8956144,1.8271409,0.38308442,0.05286219
-3.2222347,-5.243273,-0.89072824,1.809032,0.22982402,0.65671617
1.6408781,-8.369495,-1.2547364,1.6877285,-0.7543181,0.7643047
6.613762,-10.772188,-2.603391,2.0369918,-0.5817504,0.5981283
4.860421,-10.918151,-2.1460629,1.6749458,-1.1206251,0.38947582
1.5352948,-11.538789,-1.1207383,1.1572425,-2.2537668,-0.04940018
-2.9467611,-8.843872,-2.876472,1.4203551,-1.888525,-0.53394806
-6.084649,-5.71765,-6.1680984,1.6195537,-0.8427325,-0.3741631
-1.2960125,-6.8602223,-1.1422737,1.5354003,-0.19946489,0.31917045
2.091028,-9.227023,1.8735801,1.5055737,-0.9651011,0.5331491
-0.17736799,-8.558528,-1.4416757,1.5769444,-1.2686925,0.32023567
-1.4207385,-8.625827,-3.3819556,1.6515106,-0.91942924,0.32982278
-0.8865408,-8.453244,-1.5326029,1.5045085,-0.31451005,0.28721344
-3.6293137,-10.019945,-0.72293156,1.4075723,0.086017564,-0.06537867
-4.0295134,-8.757432,-3.4657044,0.9123721,0.12223549,-0.019573657
-0.89371926,-8.34796,0.3047858,-0.012117025,0.7228938,0.17642923
-3.3251262,-9.157631,0.07477571,0.11251524,1.0029169,-0.18668209
1.3917254,-14.717355,0.02213361,-0.54460037,1.0753528,0.1178414
6.666404,-23.909084,5.799903,-1.316628,0.9837427,-0.09094427
3.5811582,-18.004196,5.3760743,-1.3272804,0.17230144,-0.4966649
-9.088838,-13.883755,0.5344968,-2.3657494,0.18827994,-0.48601258
-8.26481,-12.983156,-1.2930216,-2.2293997,0.29573533,-0.17922546
-3.5048869,-14.889937,-0.014057833,-2.1186154,1.099853,-0.16218174
-3.5359936,-17.371593,3.6990047,-1.8959817,2.1222105,-0.35072798
-3.4304104,-14.3054905,5.1388855,-1.5733491,0.24899822,-0.41890287
-4.2834516,-9.332308,0.48903313,-2.130333,-0.32090145,-0.44233802
-1.9477576,-8.307282,-0.33738798,-2.460555,-0.61264217,-0.04620448
-0.4552345,-7.368099,-1.0680962,-2.2187471,-0.21863908,0.17429875
-0.8913264,-6.8578296,-0.19591236,-1.8927859,-0.07696309,0.20945144
-2.065006,-6.0577297,1.0256236,-1.7810696,-0.19520395,0.19347295
-3.4423745,-5.743971,2.5636103,-1.7789391,-0.6914694,0.22862564
-3.6364923,-5.343771,1.5191432,-1.7970481,-0.7788185,0.40971527
-1.6244274,-5.5043893,0.14895321,-1.6756115,-0.7692314,0.5310187
-0.76660055,-5.3126645,-0.6583253,-1.3262151,-0.5508586,0.40012816
-0.17018951,-4.450351,-1.1159526,-0.5999925,-0.6158378,0.285083
0.11485548,-4.110271,-2.7903304,0.107189074,-0.5647067,0.2627131
0.23449662,-5.2887363,-4.5149574,0.72489107,-0.023701435,0.13914606
-0.119940236,-6.6684976,-5.1332026,1.1657643,0.23621543,-0.15472509
0.18664017,-7.9501534,-6.719046,1.2648311,-0.26657456,-0.32090145
-0.014656039,-10.173385,-9.01137,1.0284824,-0.5071841,-0.46683836
-0.49112684,-13.728222,-13.225131,0.2371475,-0.18774731,-0.6990592
-1.4111671,-13.483854,-10.692926,-0.86084145,0.4661726,-0.81077546
-1.1835499,-6.2063837,-7.885547,-0.8661676,-0.18881255,-0.7086463
-1.3007982,1.0857433,-3.3388848,-0.4583165,-1.1025162,-0.41677243
-4.918148,-5.116453,-2.4071796,0.24140844,-1.6840003,-0.18242116
-7.5029945,-26.568108,-8.604291,0.7376739,0.07536524,-0.04513925
-6.175875,-28.182665,-7.7826557,-2.203834,0.7186328,-1.0195612
-7.27777,6.5114684,12.317952,-0.552057,0.80917764,-0.17922546
-14.986547,5.512465,-2.5292134,-0.051530648,-0.73194826,0.6939993
6.647261,-13.090834,2.501397,2.0582964,2.389584,0.4533898
4.4841495,-20.888445,4.851448,3.140307,4.445084,-0.5541875
2.8576283,-19.602003,1.3154542,1.7377945,1.1808108,-0.63621044
-3.7636108,-6.450751,-3.9855452,1.8452499,0.34580126,-0.5605789
-5.837889,-4.272983,-2.5938199,2.3650837,2.1211452,0.4075848
-4.1922255,-7.085447,1.5598212,2.5119526,2.2862563,0.669499
1.736591,-10.027123,2.9662027,2.450169,1.1605713,0.6449986
2.888735,-10.954043,1.3202399,1.8835983,0.5524565,0.4661726
2.1149561,-10.642677,0.050847482,1.46616,-0.054593194,0.40119338
0.0741775,-9.485747,-2.1843479,1.428877,-0.08868065,0.17536399
-1.1931212,-8.012366,-2.5674987,1.5758791,0.62276185,0.13168943
0.4118646,-9.305986,0.7190432,1.4480511,0.7367418,0.3500622
0.30418757,-9.155238,-0.28953153,1.2179608,0.4427375,0.4310199
-0.5512465,-9.016156,0.45553362,1.2786791,0.34580126,0.39373675
-0.666102,-9.569496,-0.6511469,1.2893314,-0.049267028,0.3692364
-0.19411774,-9.602996,-2.7472596,1.0881355,-0.055658426,0.285083
-0.68045896,-9.282058,-1.0944172,1.0242215,0.3660407,0.22436471
-0.36670008,-9.665508,0.053240303,0.9315463,0.5556522,0.30958334
0.18903299,-11.323136,1.3345969,0.7717613,0.69732815,0.24247366
-0.9870393,-10.7793665,1.2963116,0.68441224,0.72395897,0.15725502
-2.4675984,-10.673783,-0.90508515,0.601324,0.81982994,0.18388586
-1.6411772,-11.696715,-1.6525432,0.4565855,0.8963936,0.24779983
1.2813566,-12.300304,0.024526432,0.21690807,0.84859127,0.30425718
3.013461,-14.248062,0.369392,-0.21011722,0.54180413,0.1338199
2.3114667,-15.606288,2.3192434,-0.80012316,0.29467008,-0.19094302
-3.801896,-14.437096,-0.06430711,-1.4785434,-0.12809427,-0.5264914
-7.7736826,-10.724332,-2.6826532,-2.066419,0.25006345,-0.2580527
-4.4341993,-11.871691,0.78843504,-3.0399086,1.2425944,0.08268871
-0.5560322,-15.632609,3.219842,-2.6052938,1.6728153,-0.25592223
-2.731108,-15.81237,1.2939188,-2.0813322,1.4778776,-0.7331466
-4.618746,-12.187842,0.6831509,-2.044049,0.9102416,-0.88108087
-1.8520447,-11.493027,2.786442,-1.9236777,-0.44007438,-0.8597762
-0.6756733,-9.533604,0.82701933,-2.2336605,-0.93647295,-0.8235583
0.03589234,-7.895118,0.65682983,-2.5232706,-0.8256887,-0.53501326
-0.36191443,-8.031808,1.9193429,-2.4669466,-1.41676,-0.49879536
-0.90329057,-8.180163,0.4962116,-2.4243371,-2.319811,-0.58188355
-1.7464614,-7.3417783,0.5491528,-2.387054,-2.1058326,-0.5797531
-2.989832,-5.4182477,0.5416752,-2.1708117,-1.8491113,-0.5030563
-3.2844481,-3.906582,0.3502494,-1.4934567,-1.6541737,-0.3709674
-2.743072,-3.6167514,-0.72771716,-0.8054493,-1.4146295,-0.2516613
-2.4412773,-4.1844487,-1.178166,-0.05579158,-1.165365,-0.16005126
-1.8349959,-4.536493,-1.7697915,0.49386865,-1.0034496,-0.07177007
-0.8769695,-3.9687955,-2.158027,0.97522086,-0.7106436,-0.08774857
-1.2792628,-4.519743,-3.6670008,1.516226,-0.6403382,-0.00998656
-1.9214365,-7.8233337,-7.454241,1.6973157,-0.6296859,0.030492295
-2.3886352,-16.197914,-14.327025,1.0380696,-0.13022473,0.13914606
-0.48873404,-22.222742,-14.070695,-1.1495196,-0.29214016,-0.089879036
-0.44805604,-12.24527,-6.4220366,-2.4094238,-0.34966275,-0.5254262
-1.5092729,-3.324528,-0.8117651,-1.9865265,-1.6424562,-0.34114087
0.7399804,-2.6703901,-3.0610185,-0.5744269,-2.057897,-0.29000968
-1.1261221,-10.422238,-7.4662046,0.504521,-1.0907986,-0.7926665
-3.3107693,-18.674784,-8.975478,0.5810846,1.3619004,-1.3316745
-7.3926253,-7.6794653,0.009870393,0.1210371,1.7825344,-0.9013203
-12.056835,-2.536392,5.0452666,0.88893694,1.5865314,-0.332619
-13.017254,-3.5569308,-2.644069,1.3202232,0.9038502,0.7813484
1.1234303,-9.969695,-1.8343977,2.038057,2.550434,0.8995893
0.6562316,-13.893327,1.4186447,1.9794693,4.073318,0.8218273
2.3042881,-12.748361,3.4594233,1.6930548,1.7718819,0.49480075
4.1033916,-9.452248,-2.1675982,2.495974,0.54499984,-0.28574875
2.3162522,-8.04138,-0.22462623,2.6653461,1.2830732,-0.49133873
0.8862417,-8.558528,0.9203394,2.462952,0.6014572,-0.12929265
-1.1428719,-9.337093,0.9705887,2.426734,0.14993155,0.2403432
-2.620739,-9.195916,2.3503501,2.2596254,0.25112867,0.47043353
-7.1913295,-7.9597244,0.78364944,1.6078361,-0.12063764,0.45552027
-6.9687967,-5.8061843,-1.3121641,1.5769444,0.22449785,0.11251524
1.7198412,-8.647362,0.817448,2.1083624,2.8006308,0.15938549
2.5989046,-12.041581,2.7409782,1.6461844,2.0254076,0.114645705
3.1115668,-9.210274,1.8711873,1.3234189,1.0103735,0.13168943
2.7355945,-8.070093,5.093123,1.0455263,1.2820079,0.17323352
-1.9094725,-7.4470625,4.6022954,1.1646992,0.30106148,0.35432315
-3.6747773,-8.216056,3.1432717,1.4959866,0.3564536,0.6183678
-1.0830513,-9.619745,4.3005004,1.6014447,0.96350324,0.870828
1.2311072,-12.061023,4.5206404,1.149919,0.88467604,0.83461004
3.1235309,-9.782756,4.8993044,1.1456581,1.0987879,0.40438908
0.7256235,-7.602895,3.5841491,1.6387279,1.881601,0.2467346
-0.72352976,-12.805789,7.1413794,1.4097028,2.84324,0.5651061
-7.3375907,-14.046766,5.3904314,0.7941312,-0.052462727,0.930481
